:ID,:LABEL,name,rank,station_id
OFF-0000353,Officer,Ganesh Murthy,Constable,STN-KA-BLR-0037
OFF-0000354,Officer,Ramesh Swamy,Constable,STN-KA-BLR-0037
OFF-0000355,Officer,Saritha Verma,ASI,STN-KA-BLR-0037
OFF-0000356,Officer,Gaurav Patil,ASI,STN-KA-BLR-0037
OFF-0000357,Officer,Rajesh Rao,ASI,STN-KA-BLR-0038
OFF-0000358,Officer,Ravi Sharma,Constable,STN-KA-BLR-0038
OFF-0000359,Officer,Deepak Sharma,ASI,STN-KA-BLR-0038
OFF-0000360,Officer,Sneha Murthy,Head Constable,STN-KA-BLR-0038
OFF-0000361,Officer,Sujatha Nambiar,Head Constable,STN-KA-BLR-0038
OFF-0000362,Officer,Mahesh Kumar,Head Constable,STN-KA-BLR-0038
OFF-0000363,Officer,Mohan Hegde,Head Constable,STN-KA-BLR-0038
OFF-0000364,Officer,Harsh Udupi,Head Constable,STN-KA-BLR-0038
OFF-0000365,Officer,Nagaraj Raju,DIG,STN-KA-BLR-0038
OFF-0000366,Officer,Mahesh Aras,DSP,STN-KA-BLR-0038
OFF-0000367,Officer,Vinay Krishnamurthy,Head Constable,STN-KA-BLR-0038
OFF-0000368,Officer,Geetha Krishnamurthy,Constable,STN-KA-BLR-0038
OFF-0000369,Officer,Bharathi Tantri,Constable,STN-KA-BLR-0039
OFF-0000370,Officer,Naveen Reddy,Head Constable,STN-KA-BLR-0039
OFF-0000371,Officer,Ramesh Krishnamurthy,Sub-Inspector,STN-KA-BLR-0039
OFF-0000372,Officer,Gaurav Kamath,SP,STN-KA-BLR-0039
OFF-0000373,Officer,Swathi Ayyar,Constable,STN-KA-BLR-0039
OFF-0000374,Officer,Suma Prabhu,Sub-Inspector,STN-KA-BLR-0039
OFF-0000375,Officer,Sangeetha Kamath,Constable,STN-KA-BLR-0039
OFF-0000376,Officer,Manjunath Shetty,Head Constable,STN-KA-BLR-0039
OFF-0000377,Officer,Ajay Prabhu,Constable,STN-KA-BLR-0039
OFF-0000378,Officer,Anil Rao,Constable,STN-KA-BLR-0039
OFF-0000379,Officer,Satish Bhat,Constable,STN-KA-BLR-0039
OFF-0000380,Officer,Ravi Sharma,Constable,STN-KA-BLR-0039
OFF-0000381,Officer,Rajesh Shetty,Sub-Inspector,STN-KA-BLR-0039
OFF-0000382,Officer,Nagaraj Reddy,Constable,STN-KA-BLR-0039
OFF-0000383,Officer,Deepak Nambiar,Constable,STN-KA-BLR-0039
OFF-0000384,Officer,Shantha Naik,Constable,STN-KA-BLR-0039
OFF-0000385,Officer,Harsh Singh,Constable,STN-KA-BLR-0039
OFF-0000386,Officer,Prashanth Naik,Head Constable,STN-KA-BLR-0039
OFF-0000387,Officer,Ravi Raju,ASI,STN-KA-BLR-0040
OFF-0000388,Officer,Yogesh Udupi,Head Constable,STN-KA-BLR-0040
OFF-0000389,Officer,Tejas Gowda,Head Constable,STN-KA-BLR-0040
OFF-0000390,Officer,Ravi Patil,Inspector,STN-KA-BLR-0040
OFF-0000391,Officer,Lakshmi Thakur,Constable,STN-KA-BLR-0040
OFF-0000392,Officer,Deepak Shastri,Constable,STN-KA-BLR-0040
OFF-0000393,Officer,Prakash Krishnamurthy,Constable,STN-KA-BLR-0040
OFF-0000394,Officer,Shantha Shetty,Head Constable,STN-KA-BLR-0040
OFF-0000395,Officer,Manjunath Singh,Head Constable,STN-KA-BLR-0040
OFF-0000396,Officer,Suresh Aras,Sub-Inspector,STN-KA-BLR-0040
OFF-0000397,Officer,Nagaraj Vokkaliga,Sub-Inspector,STN-KA-BLR-0040
OFF-0000398,Officer,Abhishek Nayak,Constable,STN-KA-BLR-0041
OFF-0000399,Officer,Shivakumar Aras,Head Constable,STN-KA-BLR-0041
OFF-0000400,Officer,Nirmala Patil,Constable,STN-KA-BLR-0041
OFF-0000401,Officer,Anita Thakur,ASI,STN-KA-BLR-0041
OFF-0000402,Officer,Mohan Tantri,Head Constable,STN-KA-BLR-0041
OFF-0000403,Officer,Prashanth Pillai,Constable,STN-KA-BLR-0041
OFF-0000404,Officer,Shivakumar Shetty,Head Constable,STN-KA-BLR-0042
OFF-0000405,Officer,Shivakumar Swamy,DSP,STN-KA-BLR-0042
OFF-0000406,Officer,Harsh Desai,Constable,STN-KA-BLR-0042
OFF-0000407,Officer,Rekha Bhat,Head Constable,STN-KA-BLR-0042
OFF-0000408,Officer,Umesh Raju,Constable,STN-KA-BLR-0043
OFF-0000409,Officer,Rajesh Hegde,Inspector,STN-KA-BLR-0043
OFF-0000410,Officer,Umesh Naik,Head Constable,STN-KA-BLR-0043
OFF-0000411,Officer,Shivakumar Murthy,Head Constable,STN-KA-BLR-0043
OFF-0000412,Officer,Nagaraj Patil,Constable,STN-KA-BLR-0043
OFF-0000413,Officer,Raghavendra Nambiar,Head Constable,STN-KA-BLR-0044
OFF-0000414,Officer,Ravi Shetty,Constable,STN-KA-BLR-0044
OFF-0000415,Officer,Ajay Lingayat,Constable,STN-KA-BLR-0044
OFF-0000416,Officer,Ramesh Krishnamurthy,Constable,STN-KA-BLR-0044
OFF-0000417,Officer,Yogesh Lingayat,Constable,STN-KA-BLR-0044
OFF-0000418,Officer,Raghavendra Vokkaliga,Constable,STN-KA-BLR-0044
OFF-0000419,Officer,Arjun Joshi,Constable,STN-KA-BLR-0044
OFF-0000420,Officer,Mahesh Vokkaliga,Constable,STN-KA-BLR-0044
OFF-0000421,Officer,Naveen Tantri,Constable,STN-KA-BLR-0044
OFF-0000422,Officer,Srikanth Shetty,DIG,STN-KA-BLR-0044
OFF-0000423,Officer,Arjun Desai,ASI,STN-KA-BLR-0044
OFF-0000424,Officer,Anjali Kamath,Sub-Inspector,STN-KA-BLR-0044
OFF-0000425,Officer,Deepak Rao,Constable,STN-KA-BLR-0044
OFF-0000426,Officer,Abhishek Ayyar,Head Constable,STN-KA-BLR-0044
OFF-0000427,Officer,Umesh Singh,ASI,STN-KA-BLR-0044
OFF-0000428,Officer,Suresh Joshi,Head Constable,STN-KA-BLR-0044
OFF-0000429,Officer,Ganesh Kamath,Head Constable,STN-KA-BLR-0044
OFF-0000430,Officer,Amala Lingayat,Constable,STN-KA-BLR-0045
OFF-0000431,Officer,Yogesh Kamath,DSP,STN-KA-BLR-0045
OFF-0000432,Officer,Abhishek Ayyar,Constable,STN-KA-BLR-0045
OFF-0000433,Officer,Naveen Desai,Head Constable,STN-KA-BLR-0045
OFF-0000434,Officer,Shantha Murthy,Inspector,STN-KA-BLR-0046
OFF-0000435,Officer,Tejas Singh,Sub-Inspector,STN-KA-BLR-0046
OFF-0000436,Officer,Ganesh Hegde,Constable,STN-KA-BLR-0046
OFF-0000437,Officer,Raghavendra Verma,Head Constable,STN-KA-BLR-0046
OFF-0000438,Officer,Suma Verma,Constable,STN-KA-BLR-0046
OFF-0000439,Officer,Umesh Hegde,Constable,STN-KA-BLR-0046
OFF-0000440,Officer,Vinay Hegde,Constable,STN-KA-BLR-0046
OFF-0000441,Officer,Deepak Thakur,Constable,STN-KA-BLR-0046
OFF-0000442,Officer,Sandeep Udupi,Head Constable,STN-KA-BLR-0046
OFF-0000443,Officer,Nitya Nayak,Head Constable,STN-KA-BLR-0046
OFF-0000444,Officer,Ganesh Reddy,Inspector,STN-KA-BLR-0047
OFF-0000445,Officer,Sujatha Bhat,Head Constable,STN-KA-BLR-0047
OFF-0000446,Officer,Vikram Nayak,Constable,STN-KA-BLR-0047
OFF-0000447,Officer,Bharathi Hegde,Head Constable,STN-KA-BLR-0047
OFF-0000448,Officer,Rohit Patil,Constable,STN-KA-BLR-0047
OFF-0000449,Officer,Tejas Udupi,Inspector,STN-KA-BLR-0047
OFF-0000450,Officer,Ramesh Thakur,Constable,STN-KA-BLR-0048
OFF-0000451,Officer,Shivakumar Thakur,Constable,STN-KA-BLR-0048
OFF-0000452,Officer,Shruthi Kamath,Constable,STN-KA-BLR-0048
OFF-0000453,Officer,Vikram Thakur,Head Constable,STN-KA-BLR-0048
OFF-0000454,Officer,Prashanth Nayak,Constable,STN-KA-BLR-0048
OFF-0000455,Officer,Nagaraj Tantri,Head Constable,STN-KA-BLR-0048
OFF-0000456,Officer,Saritha Kamath,Constable,STN-KA-BLR-0048
OFF-0000457,Officer,Rajesh Pillai,Constable,STN-KA-BLR-0048
OFF-0000458,Officer,Vinay Udupi,Head Constable,STN-KA-BLR-0048
OFF-0000459,Officer,Shruthi Vokkaliga,Constable,STN-KA-BLR-0048
OFF-0000460,Officer,Priya Pillai,Constable,STN-KA-BLR-0048
OFF-0000461,Officer,Ramesh Prabhu,Constable,STN-KA-BLR-0048
OFF-0000462,Officer,Srikanth Desai,Inspector,STN-KA-BLR-0048
OFF-0000463,Officer,Radha Kamath,Constable,STN-KA-BLR-0048
OFF-0000464,Officer,Abhishek Prabhu,Sub-Inspector,STN-KA-BLR-0048
OFF-0000465,Officer,Umesh Desai,Head Constable,STN-KA-BLR-0048
OFF-0000466,Officer,Radha Bhat,Head Constable,STN-KA-BLR-0049
OFF-0000467,Officer,Prakash Gowda,ASI,STN-KA-BLR-0049
OFF-0000468,Officer,Shruthi Nambiar,Constable,STN-KA-BLR-0049
OFF-0000469,Officer,Ramesh Tantri,Constable,STN-KA-BLR-0049
OFF-0000470,Officer,Tejas Raju,Constable,STN-KA-BLR-0049
OFF-0000471,Officer,Vinay Ayyar,Head Constable,STN-KA-BLR-0049
OFF-0000472,Officer,Gaurav Hegde,Inspector,STN-KA-BLR-0049
OFF-0000473,Officer,Ajay Singh,Constable,STN-KA-BLR-0049
OFF-0000474,Officer,Geetha Verma,Head Constable,STN-KA-BLR-0049
OFF-0000475,Officer,Shivakumar Hegde,Constable,STN-KA-BLR-0049
OFF-0000476,Officer,Prashanth Reddy,Head Constable,STN-KA-BLR-0050
OFF-0000477,Officer,Vinay Verma,Constable,STN-KA-BLR-0050
OFF-0000478,Officer,Priya Rao,ASI,STN-KA-BLR-0050
OFF-0000479,Officer,Madhu Thakur,DSP,STN-KA-BLR-0050
OFF-0000480,Officer,Basavaraj Vokkaliga,Constable,STN-KA-BLR-0050
OFF-0000481,Officer,Shivakumar Nambiar,Constable,STN-KA-BLR-0050
OFF-0000482,Officer,Prashanth Rao,Head Constable,STN-KA-BLR-0050
OFF-0000483,Officer,Satish Nambiar,Constable,STN-KA-BLR-0051
OFF-0000484,Officer,Suresh Kumar,Head Constable,STN-KA-BLR-0051
OFF-0000485,Officer,Suresh Aras,Sub-Inspector,STN-KA-BLR-0051
OFF-0000486,Officer,Suresh Aras,Constable,STN-KA-BLR-0051
OFF-0000487,Officer,Basavaraj Swamy,DIG,STN-KA-BLR-0051
OFF-0000488,Officer,Ganesh Sharma,Sub-Inspector,STN-KA-BLR-0051
OFF-0000489,Officer,Deepak Thakur,Constable,STN-KA-BLR-0051
OFF-0000490,Officer,Shruthi Adiga,Constable,STN-KA-BLR-0051
OFF-0000491,Officer,Naveen Singh,Head Constable,STN-KA-BLR-0051
OFF-0000492,Officer,Kavitha Naik,Head Constable,STN-KA-BLR-0051
OFF-0000493,Officer,Satish Aras,ASP,STN-KA-BLR-0051
OFF-0000494,Officer,Vinay Ayyar,Constable,STN-KA-BLR-0051
OFF-0000495,Officer,Nagaraj Swamy,Head Constable,STN-KA-BLR-0051
OFF-0000496,Officer,Satish Vokkaliga,Head Constable,STN-KA-BLR-0051
OFF-0000497,Officer,Kiran Ayyar,Head Constable,STN-KA-BLR-0052
OFF-0000498,Officer,Nitya Hegde,ASI,STN-KA-BLR-0052
OFF-0000499,Officer,Prakash Aras,Head Constable,STN-KA-BLR-0052
OFF-0000500,Officer,Prakash Tantri,Constable,STN-KA-BLR-0052
OFF-0000501,Officer,Madhu Shastri,Head Constable,STN-KA-BLR-0052
OFF-0000502,Officer,Priya Shetty,Sub-Inspector,STN-KA-BLR-0052
OFF-0000503,Officer,Gaurav Sharma,Constable,STN-KA-BLR-0052
OFF-0000504,Officer,Akash Joshi,ASI,STN-KA-BLR-0052
OFF-0000505,Officer,Satish Adiga,Constable,STN-KA-BLR-0052
OFF-0000506,Officer,Mohan Hegde,Head Constable,STN-KA-BLR-0052
OFF-0000507,Officer,Gaurav Kamath,Constable,STN-KA-BLR-0052
OFF-0000508,Officer,Kiran Sharma,Constable,STN-KA-BLR-0052
OFF-0000509,Officer,Gaurav Naik,Constable,STN-KA-BLR-0052
OFF-0000510,Officer,Sandeep Bhat,Constable,STN-KA-BLR-0053
OFF-0000511,Officer,Arjun Joshi,Head Constable,STN-KA-BLR-0053
OFF-0000512,Officer,Anita Ayyar,Head Constable,STN-KA-BLR-0053
OFF-0000513,Officer,Naveen Verma,Head Constable,STN-KA-BLR-0053
OFF-0000514,Officer,Vinay Tantri,Head Constable,STN-KA-BLR-0054
OFF-0000515,Officer,Harsh Hegde,Constable,STN-KA-BLR-0054
OFF-0000516,Officer,Abhishek Shetty,Constable,STN-KA-BLR-0054
OFF-0000517,Officer,Satish Gowda,Head Constable,STN-KA-BLR-0054
OFF-0000518,Officer,Satish Hegde,Head Constable,STN-KA-BLR-0054
OFF-0000519,Officer,Anil Krishnamurthy,Constable,STN-KA-BLR-0054
OFF-0000520,Officer,Shivakumar Tantri,Constable,STN-KA-BLR-0054
OFF-0000521,Officer,Deepak Shastri,Inspector,STN-KA-BLR-0054
OFF-0000522,Officer,Ramesh Joshi,Head Constable,STN-KA-BLR-0054
OFF-0000523,Officer,Ganesh Sharma,Constable,STN-KA-BLR-0054
OFF-0000524,Officer,Kiran Verma,Constable,STN-KA-BLR-0054
OFF-0000525,Officer,Shivakumar Kumar,Constable,STN-KA-BLR-0055
OFF-0000526,Officer,Vikram Nambiar,Head Constable,STN-KA-BLR-0055
OFF-0000527,Officer,Abhishek Krishnamurthy,Constable,STN-KA-BLR-0055
OFF-0000528,Officer,Anil Desai,Constable,STN-KA-BLR-0055
OFF-0000529,Officer,Suma Murthy,Sub-Inspector,STN-KA-BLR-0055
OFF-0000530,Officer,Ganesh Nambiar,Constable,STN-KA-BLR-0055
OFF-0000531,Officer,Saritha Krishnamurthy,Constable,STN-KA-BLR-0055
OFF-0000532,Officer,Lakshmi Hegde,Sub-Inspector,STN-KA-BLR-0055
OFF-0000533,Officer,Kavitha Hegde,Head Constable,STN-KA-BLR-0055
OFF-0000534,Officer,Srikanth Aras,Head Constable,STN-KA-BLR-0055
OFF-0000535,Officer,Ravi Adiga,Sub-Inspector,STN-KA-BLR-0055
OFF-0000536,Officer,Prakash Rao,Head Constable,STN-KA-BLR-0055
OFF-0000537,Officer,Naveen Verma,Head Constable,STN-KA-BLR-0056
OFF-0000538,Officer,Seeta Kamath,Constable,STN-KA-BLR-0056
OFF-0000539,Officer,Anjali Prabhu,Inspector,STN-KA-BLR-0056
OFF-0000540,Officer,Nirmala Ayyar,Head Constable,STN-KA-BLR-0056
OFF-0000541,Officer,Sandeep Raju,DSP,STN-KA-BLR-0056
OFF-0000542,Officer,Mahesh Hegde,Constable,STN-KA-BLR-0056
OFF-0000543,Officer,Prakash Swamy,Constable,STN-KA-BLR-0056
OFF-0000544,Officer,Ajay Raju,Constable,STN-KA-BLR-0056
OFF-0000545,Officer,Saritha Rao,Inspector,STN-KA-BLR-0056
OFF-0000546,Officer,Yogesh Desai,Constable,STN-KA-BLR-0056
OFF-0000547,Officer,Pooja Kumar,Constable,STN-KA-BLR-0057
OFF-0000548,Officer,Ramesh Joshi,Head Constable,STN-KA-BLR-0057
OFF-0000549,Officer,Vinay Lingayat,Head Constable,STN-KA-BLR-0057
OFF-0000550,Officer,Arjun Prabhu,Constable,STN-KA-BLR-0057
OFF-0000551,Officer,Satish Hegde,Constable,STN-KA-BLR-0058
OFF-0000552,Officer,Rekha Thakur,Head Constable,STN-KA-BLR-0058
OFF-0000553,Officer,Ajay Prabhu,Inspector,STN-KA-BLR-0058
OFF-0000554,Officer,Umesh Hegde,Head Constable,STN-KA-BLR-0058
OFF-0000555,Officer,Shantha Reddy,Constable,STN-KA-BLR-0059
OFF-0000556,Officer,Deepa Nayak,Constable,STN-KA-BLR-0059
OFF-0000557,Officer,Akash Aras,Head Constable,STN-KA-BLR-0059
OFF-0000558,Officer,Manjunath Krishnamurthy,Constable,STN-KA-BLR-0059
OFF-0000559,Officer,Anil Ayyar,Inspector,STN-KA-BLR-0059
OFF-0000560,Officer,Sandeep Bhat,Head Constable,STN-KA-BLR-0059
OFF-0000561,Officer,Meera Ayyar,Constable,STN-KA-BLR-0059
OFF-0000562,Officer,Srikanth Joshi,Head Constable,STN-KA-BLR-0059
OFF-0000563,Officer,Mahesh Patil,Head Constable,STN-KA-BLR-R-0000
OFF-0000564,Officer,Naveen Gowda,Head Constable,STN-KA-BLR-R-0000
OFF-0000565,Officer,Shantha Kumar,Head Constable,STN-KA-BLR-R-0000
OFF-0000566,Officer,Harsh Raju,Constable,STN-KA-BLR-R-0000
OFF-0000567,Officer,Sneha Kamath,Sub-Inspector,STN-KA-BLR-R-0001
OFF-0000568,Officer,Raghavendra Udupi,Head Constable,STN-KA-BLR-R-0001
OFF-0000569,Officer,Suresh Bhat,ASI,STN-KA-BLR-R-0001
OFF-0000570,Officer,Abhishek Vokkaliga,DSP,STN-KA-BLR-R-0001
OFF-0000571,Officer,Ramesh Lingayat,Head Constable,STN-KA-BLR-R-0002
OFF-0000572,Officer,Umesh Naik,Head Constable,STN-KA-BLR-R-0002
OFF-0000573,Officer,Gaurav Thakur,Constable,STN-KA-BLR-R-0002
OFF-0000574,Officer,Swathi Vokkaliga,Head Constable,STN-KA-BLR-R-0002
OFF-0000575,Officer,Rohit Swamy,Constable,STN-KA-BLR-R-0002
OFF-0000576,Officer,Rohit Raju,Constable,STN-KA-BLR-R-0002
OFF-0000577,Officer,Prashanth Rao,Head Constable,STN-KA-BLR-R-0002
OFF-0000578,Officer,Priya Aras,SP,STN-KA-BLR-R-0002
OFF-0000579,Officer,Meera Hegde,Sub-Inspector,STN-KA-BLR-R-0003
OFF-0000580,Officer,Jyothi Kamath,Constable,STN-KA-BLR-R-0003
OFF-0000581,Officer,Sangeetha Rao,Constable,STN-KA-BLR-R-0003
OFF-0000582,Officer,Manjunath Reddy,Head Constable,STN-KA-BLR-R-0003
OFF-0000583,Officer,Deepak Prabhu,Head Constable,STN-KA-BLR-R-0004
OFF-0000584,Officer,Rajesh Lingayat,Constable,STN-KA-BLR-R-0004
OFF-0000585,Officer,Manjunath Reddy,Constable,STN-KA-BLR-R-0004
OFF-0000586,Officer,Vikram Kamath,Constable,STN-KA-BLR-R-0004
OFF-0000587,Officer,Prashanth Adiga,ASI,STN-KA-BLR-R-0004
OFF-0000588,Officer,Tejas Rao,Constable,STN-KA-BLR-R-0004
OFF-0000589,Officer,Naveen Sharma,Constable,STN-KA-BLR-R-0004
OFF-0000590,Officer,Yogesh Vokkaliga,Constable,STN-KA-BLR-R-0004
OFF-0000591,Officer,Abhishek Singh,Head Constable,STN-KA-BLR-R-0005
OFF-0000592,Officer,Akash Shastri,Constable,STN-KA-BLR-R-0005
OFF-0000593,Officer,Umesh Desai,Constable,STN-KA-BLR-R-0005
OFF-0000594,Officer,Seeta Patil,Head Constable,STN-KA-BLR-R-0005
OFF-0000595,Officer,Arjun Pillai,Head Constable,STN-KA-BLR-R-0005
OFF-0000596,Officer,Seeta Kamath,Head Constable,STN-KA-BLR-R-0006
OFF-0000597,Officer,Anil Verma,Inspector,STN-KA-BLR-R-0006
OFF-0000598,Officer,Anil Nayak,Constable,STN-KA-BLR-R-0006
OFF-0000599,Officer,Rajesh Raju,Constable,STN-KA-BLR-R-0006
OFF-0000600,Officer,Harsh Verma,Head Constable,STN-KA-BLR-R-0007
OFF-0000601,Officer,Ajay Krishnamurthy,Constable,STN-KA-BLR-R-0007
OFF-0000602,Officer,Sandeep Shetty,ASI,STN-KA-BLR-R-0007
OFF-0000603,Officer,Umesh Prabhu,Head Constable,STN-KA-BLR-R-0007
OFF-0000604,Officer,Arjun Nambiar,SP,STN-KA-BLR-R-0007
OFF-0000605,Officer,Ajay Prabhu,Constable,STN-KA-BLR-R-0007
OFF-0000606,Officer,Vikram Murthy,DSP,STN-KA-BLR-R-0007
OFF-0000607,Officer,Suresh Gowda,Head Constable,STN-KA-BLR-R-0007
OFF-0000608,Officer,Vinay Gowda,Sub-Inspector,STN-KA-BLR-R-0007
OFF-0000609,Officer,Arjun Reddy,Constable,STN-KA-BLR-R-0008
OFF-0000610,Officer,Ravi Kamath,Constable,STN-KA-BLR-R-0008
OFF-0000611,Officer,Swathi Swamy,Constable,STN-KA-BLR-R-0008
OFF-0000612,Officer,Akash Raju,Constable,STN-KA-BLR-R-0008
OFF-0000613,Officer,Satish Singh,Sub-Inspector,STN-KA-BLR-R-0008
OFF-0000614,Officer,Akash Kumar,Constable,STN-KA-BLR-R-0008
OFF-0000615,Officer,Prakash Kumar,Constable,STN-KA-BLR-R-0009
OFF-0000616,Officer,Suma Thakur,Constable,STN-KA-BLR-R-0009
OFF-0000617,Officer,Kiran Gowda,IGP,STN-KA-BLR-R-0009
OFF-0000618,Officer,Arjun Krishnamurthy,Constable,STN-KA-BLR-R-0009
OFF-0000619,Officer,Satish Sharma,Constable,STN-KA-BLR-R-0010
OFF-0000620,Officer,Madhu Udupi,Constable,STN-KA-BLR-R-0010
OFF-0000621,Officer,Lakshmi Pillai,Constable,STN-KA-BLR-R-0010
OFF-0000622,Officer,Vikram Vokkaliga,Constable,STN-KA-BLR-R-0010
OFF-0000623,Officer,Rajesh Tantri,Head Constable,STN-KA-BLR-R-0011
OFF-0000624,Officer,Shantha Murthy,Head Constable,STN-KA-BLR-R-0011
OFF-0000625,Officer,Shantha Krishnamurthy,Constable,STN-KA-BLR-R-0011
OFF-0000626,Officer,Mohan Joshi,Sub-Inspector,STN-KA-BLR-R-0011
OFF-0000627,Officer,Deepak Bhat,Constable,STN-KA-BLR-R-0012
OFF-0000628,Officer,Prakash Ayyar,ASI,STN-KA-BLR-R-0012
OFF-0000629,Officer,Ramesh Bhat,Head Constable,STN-KA-BLR-R-0012
OFF-0000630,Officer,Ajay Rao,Constable,STN-KA-BLR-R-0012
OFF-0000631,Officer,Shivakumar Adiga,Sub-Inspector,STN-KA-BLR-R-0013
OFF-0000632,Officer,Anil Hegde,Constable,STN-KA-BLR-R-0013
OFF-0000633,Officer,Srikanth Reddy,Constable,STN-KA-BLR-R-0013
OFF-0000634,Officer,Gaurav Lingayat,ASI,STN-KA-BLR-R-0013
OFF-0000635,Officer,Naveen Nambiar,Sub-Inspector,STN-KA-BLR-R-0014
OFF-0000636,Officer,Prakash Adiga,Constable,STN-KA-BLR-R-0014
OFF-0000637,Officer,Priya Kumar,Sub-Inspector,STN-KA-BLR-R-0014
OFF-0000638,Officer,Harsh Naik,Constable,STN-KA-BLR-R-0014
OFF-0000639,Officer,Basavaraj Joshi,DSP,STN-KA-BLR-R-0015
OFF-0000640,Officer,Meera Nambiar,Head Constable,STN-KA-BLR-R-0015
OFF-0000641,Officer,Seeta Kumar,ASI,STN-KA-BLR-R-0015
OFF-0000642,Officer,Shivakumar Gowda,Constable,STN-KA-BLR-R-0015
OFF-0000643,Officer,Kiran Kamath,Constable,STN-KA-BLR-R-0015
OFF-0000644,Officer,Prakash Krishnamurthy,ASP,STN-KA-BLR-R-0015
OFF-0000645,Officer,Vinay Desai,Sub-Inspector,STN-KA-BLR-R-0016
OFF-0000646,Officer,Ganesh Bhat,Constable,STN-KA-BLR-R-0016
OFF-0000647,Officer,Gaurav Gowda,Constable,STN-KA-BLR-R-0016
OFF-0000648,Officer,Bharathi Naik,Sub-Inspector,STN-KA-BLR-R-0016
OFF-0000649,Officer,Ajay Kumar,Head Constable,STN-KA-BLR-R-0017
OFF-0000650,Officer,Shivakumar Ayyar,ASI,STN-KA-BLR-R-0017
OFF-0000651,Officer,Suresh Adiga,Inspector,STN-KA-BLR-R-0017
OFF-0000652,Officer,Ravi Kumar,Constable,STN-KA-BLR-R-0017
OFF-0000653,Officer,Mohan Bhat,Constable,STN-KA-MYS-0000
OFF-0000654,Officer,Arjun Sharma,Constable,STN-KA-MYS-0000
OFF-0000655,Officer,Swathi Kamath,Head Constable,STN-KA-MYS-0000
OFF-0000656,Officer,Mahesh Raju,Constable,STN-KA-MYS-0000
OFF-0000657,Officer,Radha Udupi,ASI,STN-KA-MYS-0000
OFF-0000658,Officer,Gaurav Gowda,ASI,STN-KA-MYS-0000
OFF-0000659,Officer,Arjun Bhat,DSP,STN-KA-MYS-0000
OFF-0000660,Officer,Prakash Gowda,Constable,STN-KA-MYS-0000
OFF-0000661,Officer,Ganesh Lingayat,Head Constable,STN-KA-MYS-0001
OFF-0000662,Officer,Prashanth Joshi,Head Constable,STN-KA-MYS-0001
OFF-0000663,Officer,Ramesh Swamy,Constable,STN-KA-MYS-0001
OFF-0000664,Officer,Deepak Shetty,Head Constable,STN-KA-MYS-0001
OFF-0000665,Officer,Srikanth Raju,Head Constable,STN-KA-MYS-0002
OFF-0000666,Officer,Nitya Sharma,Constable,STN-KA-MYS-0002
OFF-0000667,Officer,Sangeetha Shastri,Inspector,STN-KA-MYS-0002
OFF-0000668,Officer,Kiran Udupi,Constable,STN-KA-MYS-0002
OFF-0000669,Officer,Lakshmi Reddy,ASI,STN-KA-MYS-0002
OFF-0000670,Officer,Ganesh Thakur,Constable,STN-KA-MYS-0002
OFF-0000671,Officer,Prakash Verma,Head Constable,STN-KA-MYS-0003
OFF-0000672,Officer,Abhishek Kamath,Head Constable,STN-KA-MYS-0003
OFF-0000673,Officer,Basavaraj Kumar,ASI,STN-KA-MYS-0003
OFF-0000674,Officer,Ganesh Nambiar,Constable,STN-KA-MYS-0003
OFF-0000675,Officer,Mohan Naik,Constable,STN-KA-MYS-0003
OFF-0000676,Officer,Vinay Reddy,Sub-Inspector,STN-KA-MYS-0004
OFF-0000677,Officer,Ravi Patil,ASI,STN-KA-MYS-0004
OFF-0000678,Officer,Umesh Pillai,Constable,STN-KA-MYS-0004
OFF-0000679,Officer,Prakash Shetty,Head Constable,STN-KA-MYS-0004
OFF-0000680,Officer,Ganesh Vokkaliga,Constable,STN-KA-MYS-0005
OFF-0000681,Officer,Ravi Joshi,Constable,STN-KA-MYS-0005
OFF-0000682,Officer,Gaurav Hegde,Head Constable,STN-KA-MYS-0005
OFF-0000683,Officer,Geetha Raju,Constable,STN-KA-MYS-0005
OFF-0000684,Officer,Umesh Verma,Sub-Inspector,STN-KA-MYS-0005
OFF-0000685,Officer,Seeta Naik,Constable,STN-KA-MYS-0006
OFF-0000686,Officer,Kiran Sharma,Constable,STN-KA-MYS-0006
OFF-0000687,Officer,Ajay Adiga,ASI,STN-KA-MYS-0006
OFF-0000688,Officer,Ajay Patil,ASP,STN-KA-MYS-0006
OFF-0000689,Officer,Kavitha Patil,IGP,STN-KA-MYS-0006
OFF-0000690,Officer,Sandeep Adiga,Sub-Inspector,STN-KA-MYS-0006
OFF-0000691,Officer,Geetha Rao,Constable,STN-KA-MYS-0006
OFF-0000692,Officer,Nagaraj Verma,Constable,STN-KA-MYS-0006
OFF-0000693,Officer,Rohit Singh,Head Constable,STN-KA-MYS-0007
OFF-0000694,Officer,Akash Hegde,Head Constable,STN-KA-MYS-0007
OFF-0000695,Officer,Prashanth Kumar,Constable,STN-KA-MYS-0007
OFF-0000696,Officer,Akash Prabhu,Head Constable,STN-KA-MYS-0007
OFF-0000697,Officer,Shivakumar Gowda,ASI,STN-KA-MYS-0008
OFF-0000698,Officer,Bharathi Tantri,Constable,STN-KA-MYS-0008
OFF-0000699,Officer,Deepa Krishnamurthy,Inspector,STN-KA-MYS-0008
OFF-0000700,Officer,Nitya Udupi,Constable,STN-KA-MYS-0008
OFF-0000701,Officer,Suresh Aras,Sub-Inspector,STN-KA-MYS-0008
