:ID,:LABEL,age,career_stage,district_id,expertise,gender,name,name_kn,risk_level,role
CRM-0000207,Person,34,arrested,KA-MGL,narcotics,M,Rohit Ayyar,ಬಸವರಾಜ್ ಉಡುಪ,high,
CRM-0000208,Person,47,arrested,KA-UDR,fraud,F,Nirmala Patil,ಸುಮ಼ಾ ಶೆಟ್ಟಿ,high,
CRM-0000209,Person,37,juvenile,KA-TKR,property,M,Vinay Thakur,ಮಹೇಶ್ ರಾವ್,low,
CRM-0000210,Person,65,retired,KA-RBG,fraud,M,Deepak Desai,ಸಂದೀಪ್ ಮೂರ್ತಿ,low,
CRM-0000211,Person,25,active,KA-HBL,property,F,Radha Adiga,ಭಾರತಿ ತಂತ್ರಿ,low,
CRM-0000212,Person,25,active,KA-TKR,property,M,Arjun Tantri,ಆಕಾಶ್ ಅರಸ್,medium,
CRM-0000213,Person,44,emerging,KA-RBG,property,F,Pooja Gowda,ಪೂಜಾ ಅಡಿಗ,medium,
CRM-0000214,Person,70,active,KA-BLG,fraud,F,Madhu Desai,ಸ್ವಾತಿ ಅಯ್ಯರ್,low,
CRM-0000215,Person,40,active,KA-MGL,opportunistic,M,Ganesh Kumar,ಅನಿಲ್ ನಾಯ್ಕ್,very_high,
CRM-0000216,Person,40,experienced,KA-KLR,fraud,F,Sujatha Udupi,ದೀಪಾ ಮೂರ್ತಿ,low,
CRM-0000217,Person,19,experienced,KA-UDR,property,M,Ajay Raju,ನವೀನ್ ಅಯ್ಯರ್,medium,
CRM-0000218,Person,38,active,KA-BLR2,violent,M,Anil Shastri,ರಮೇಶ್ ಶಾಸ್ತ್ರಿ,medium,
CRM-0000219,Person,59,retired,KA-BLR,property,F,Lakshmi Pillai,ಪೂಜಾ ರಾವ್,medium,
CRM-0000220,Person,61,retired,KA-BLR2,violent,M,Shivakumar Rao,ಪ್ರಶಾಂತ್ ರೆಡ್ಡಿ,medium,
CRM-0000221,Person,17,juvenile,KA-BLR,violent,M,Raghavendra Raju,ಅರ್ಜುನ್ ಕಾಮತ್,low,
CRM-0000222,Person,46,notorious,KA-HBL,narcotics,F,Suma Krishnamurthy,ರಾಧಾ ಭಟ್,medium,
CRM-0000223,Person,40,experienced,KA-KLP,fraud,M,Shivakumar Reddy,ಸುರೇಶ್ ಶಾಸ್ತ್ರಿ,low,
CRM-0000224,Person,37,experienced,KA-BLR2,fraud,F,Pooja Swamy,ಪ್ರಿಯಾ ಜೋಶಿ,high,
CRM-0000225,Person,39,emerging,KA-HBL,narcotics,F,Sangeetha Shetty,ನಿತ್ಯಾ ಲಿಂಗಾಯತ್,very_high,
CRM-0000226,Person,39,retired,KA-BLR2,property,M,Rajesh Bhat,ಮಹೇಶ್ ರಾವ್,high,
CRM-0000227,Person,31,active,KA-BLR2,narcotics,M,Akash Krishnamurthy,ಅಜಯ್ ಕೃಷ್ಣಮೂರ್ತಿ,very_high,
CRM-0000228,Person,62,experienced,KA-BLR2,opportunistic,F,Lakshmi Vokkaliga,ಸ್ನೇಹಾ ಅಡಿಗ,medium,
CRM-0000229,Person,49,active,KA-UDR,narcotics,M,Srikanth Kumar,ಸುರೇಶ್ ಉಡುಪ,low,
CRM-0000230,Person,64,active,KA-BLR2,violent,M,Abhishek Shetty,ಅಭಿಷೇಕ್ ನಾಯ್ಕ್,low,
CRM-0000231,Person,49,active,KA-RBG,property,M,Manjunath Murthy,ರೋಹಿತ್ ವೊಕ್ಕಲಿಗ,high,
CRM-0000232,Person,25,active,KA-HBL,violent,F,Shantha Ayyar,ವಿದ್ಯಾ ಜೋಶಿ,high,
CRM-0000233,Person,19,active,KA-BLR,fraud,M,Basavaraj Rao,ಸುರೇಶ್ ಹೆಗಡೆ,low,
CRM-0000234,Person,63,retired,KA-UDR,fraud,M,Mohan Bhat,ಗಣೇಶ್ ಹೆಗಡೆ,medium,
CRM-0000235,Person,20,active,KA-VJP,narcotics,M,Raghavendra Singh,ಶಿವಕುಮಾರ್ ಕುಮಾರ್,high,
CRM-0000236,Person,47,active,KA-KLP,narcotics,M,Mohan Sharma,ಸಂದೀಪ್ ಮೂರ್ತಿ,medium,
CRM-0000237,Person,43,active,KA-HBL,violent,M,Shivakumar Vokkaliga,ಅಜಯ್ ಭಟ್,very_high,
CRM-0000238,Person,75,active,KA-KPT,narcotics,M,Gaurav Kamath,ತೇಜಸ್ ಶಾಸ್ತ್ರಿ,very_high,
CRM-0000239,Person,23,experienced,KA-MGL,property,F,Anita Bhat,ಸಂಗೀತಾ ರೆಡ್ಡಿ,low,
CRM-0000240,Person,36,active,KA-RBG,fraud,F,Priya Swamy,ಮಧು ಕುಮಾರ್,low,
CRM-0000241,Person,54,experienced,KA-DVG,property,M,Raghavendra Vokkaliga,ಗಣೇಶ್ ಜೋಶಿ,high,
CRM-0000242,Person,55,notorious,KA-MDY,fraud,M,Umesh Naik,ಮಂಜುನಾಥ್ ಉಡುಪ,medium,
CRM-0000243,Person,26,active,KA-UDR,opportunistic,M,Tejas Pillai,ಅಭಿಷೇಕ್ ಅಯ್ಯರ್,medium,
CRM-0000244,Person,30,experienced,KA-BDR,violent,F,Meera Krishnamurthy,ಮಧು ನಂಬಿಯಾರ್,low,
VIC-VIC-FIR-BLR-2021-00001-000,Person,24,,,,M,Satish Thakur,,,victim
VIC-VIC-FIR-VKT-2021-00001-000,Person,48,,,,M,Arjun Swamy,,,victim
VIC-VIC-FIR-VKT-2021-00001-001,Person,67,,,,M,Raghavendra Thakur,,,victim
VIC-VIC-FIR-VKT-2021-00001-002,Person,73,,,,M,Umesh Joshi,,,victim
VIC-VIC-FIR-MYS-2021-00001-000,Person,61,,,,F,Radha Pillai,,,victim
VIC-VIC-FIR-MYS-2021-00001-001,Person,33,,,,M,Suresh Krishnamurthy,,,victim
VIC-VIC-FIR-BLR-2021-00002-000,Person,18,,,,M,Naveen Desai,,,victim
VIC-VIC-FIR-BLR-2021-00002-001,Person,38,,,,M,Mohan Prabhu,,,victim
VIC-VIC-FIR-BLR-2021-00002-002,Person,29,,,,F,Nitya Desai,,,victim
VIC-VIC-FIR-RBG-2021-00001-000,Person,59,,,,M,Arjun Desai,,,victim
VIC-VIC-FIR-RBG-2021-00001-001,Person,62,,,,F,Madhu Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00001-002,Person,49,,,,M,Rohit Nayak,,,victim
VIC-VIC-FIR-MYS-2021-00002-000,Person,38,,,,F,Rekha Raju,,,victim
VIC-VIC-FIR-BLG-2021-00001-000,Person,18,,,,M,Harsh Verma,,,victim
VIC-VIC-FIR-BLG-2021-00001-001,Person,33,,,,M,Ravi Patil,,,victim
VIC-VIC-FIR-BLG-2021-00002-000,Person,47,,,,F,Madhu Sharma,,,victim
VIC-VIC-FIR-BLG-2021-00002-001,Person,30,,,,M,Satish Patil,,,victim
VIC-VIC-FIR-HBL-2021-00001-000,Person,36,,,,M,Tejas Reddy,,,victim
VIC-VIC-FIR-CHB-2021-00001-000,Person,60,,,,M,Deepak Rao,,,victim
VIC-VIC-FIR-BDR-2021-00001-000,Person,39,,,,M,Tejas Desai,,,victim
VIC-VIC-FIR-VKT-2021-00002-000,Person,44,,,,F,Kavitha Adiga,,,victim
VIC-VIC-FIR-VKT-2021-00002-001,Person,24,,,,M,Arjun Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00003-000,Person,65,,,,M,Anil Raju,,,victim
VIC-VIC-FIR-BLR-2021-00003-001,Person,22,,,,M,Harsh Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00003-002,Person,19,,,,M,Mahesh Verma,,,victim
VIC-VIC-FIR-BLG-2021-00003-000,Person,34,,,,F,Shantha Shastri,,,victim
VIC-VIC-FIR-BLG-2021-00003-001,Person,62,,,,M,Arjun Udupi,,,victim
VIC-VIC-FIR-BLG-2021-00003-002,Person,52,,,,F,Suma Bhat,,,victim
VIC-VIC-FIR-BLR2-2021-00001-000,Person,45,,,,F,Seeta Desai,,,victim
VIC-VIC-FIR-BLR2-2021-00001-001,Person,33,,,,M,Basavaraj Aras,,,victim
VIC-VIC-FIR-BLR2-2021-00001-002,Person,64,,,,F,Rekha Verma,,,victim
VIC-VIC-FIR-BLR-2021-00004-000,Person,55,,,,F,Meera Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00004-001,Person,58,,,,F,Sneha Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00004-002,Person,25,,,,F,Priya Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00002-000,Person,73,,,,M,Vinay Verma,,,victim
VIC-VIC-FIR-CKM-2021-00001-000,Person,65,,,,M,Mahesh Desai,,,victim
VIC-VIC-FIR-BLR-2021-00005-000,Person,54,,,,M,Kiran Rao,,,victim
VIC-VIC-FIR-BLR-2021-00005-001,Person,73,,,,F,Jyothi Krishnamurthy,,,victim
VIC-VIC-FIR-BLR-2021-00005-002,Person,55,,,,F,Rekha Raju,,,victim
VIC-VIC-FIR-BLR-2021-00005-003,Person,63,,,,M,Mahesh Swamy,,,victim
VIC-VIC-FIR-KLP-2021-00001-000,Person,58,,,,F,Shantha Lingayat,,,victim
VIC-VIC-FIR-KLP-2021-00001-001,Person,64,,,,F,Radha Pillai,,,victim
VIC-VIC-FIR-KLP-2021-00001-002,Person,67,,,,M,Naveen Rao,,,victim
VIC-VIC-FIR-KLP-2021-00002-000,Person,62,,,,M,Prashanth Sharma,,,victim
VIC-VIC-FIR-BLR-2021-00006-000,Person,26,,,,F,Anita Hegde,,,victim
VIC-VIC-FIR-BLR-2021-00006-001,Person,36,,,,M,Shivakumar Aras,,,victim
VIC-VIC-FIR-BLR-2021-00006-002,Person,52,,,,F,Madhu Aras,,,victim
VIC-VIC-FIR-BLR-2021-00006-003,Person,28,,,,F,Geetha Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00006-004,Person,53,,,,M,Ganesh Lingayat,,,victim
VIC-VIC-FIR-MYS-2021-00003-000,Person,42,,,,M,Satish Rao,,,victim
VIC-VIC-FIR-MYS-2021-00003-001,Person,45,,,,F,Swathi Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00007-000,Person,47,,,,F,Suma Sharma,,,victim
VIC-VIC-FIR-BLR-2021-00008-000,Person,39,,,,F,Jyothi Verma,,,victim
VIC-VIC-FIR-BLR-2021-00009-000,Person,53,,,,F,Anita Nambiar,,,victim
VIC-VIC-FIR-BLR2-2021-00002-000,Person,48,,,,M,Akash Verma,,,victim
VIC-VIC-FIR-BLR-2021-00010-000,Person,60,,,,F,Rekha Pillai,,,victim
VIC-VIC-FIR-RBG-2021-00003-000,Person,23,,,,F,Suma Aras,,,victim
VIC-VIC-FIR-RBG-2021-00003-001,Person,62,,,,F,Madhu Shetty,,,victim
VIC-VIC-FIR-RBG-2021-00003-002,Person,38,,,,F,Bharathi Rao,,,victim
VIC-VIC-FIR-DVG-2021-00001-000,Person,62,,,,F,Saritha Singh,,,victim
VIC-VIC-FIR-BLR-2021-00011-000,Person,44,,,,F,Shantha Verma,,,victim
VIC-VIC-FIR-BLR-2021-00011-001,Person,24,,,,M,Vinay Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00011-002,Person,75,,,,F,Suma Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00004-000,Person,62,,,,F,Shantha Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00003-000,Person,63,,,,M,Srikanth Krishnamurthy,,,victim
VIC-VIC-FIR-RBG-2021-00005-000,Person,68,,,,F,Priya Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00012-000,Person,43,,,,F,Lakshmi Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00012-001,Person,20,,,,M,Mohan Tantri,,,victim
VIC-VIC-FIR-BLR-2021-00012-002,Person,22,,,,F,Bharathi Raju,,,victim
VIC-VIC-FIR-BLR-2021-00012-003,Person,74,,,,M,Abhishek Bhat,,,victim
VIC-VIC-FIR-BLR-2021-00012-004,Person,61,,,,M,Akash Raju,,,victim
VIC-VIC-FIR-KLP-2021-00004-000,Person,38,,,,F,Lakshmi Joshi,,,victim
VIC-VIC-FIR-KLP-2021-00004-001,Person,59,,,,F,Kavitha Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00013-000,Person,50,,,,M,Tejas Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00013-001,Person,19,,,,M,Ajay Vokkaliga,,,victim
VIC-VIC-FIR-MGL-2021-00001-000,Person,56,,,,M,Anil Naik,,,victim
VIC-VIC-FIR-BLR-2021-00014-000,Person,27,,,,F,Jyothi Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00015-000,Person,65,,,,M,Manjunath Prabhu,,,victim
VIC-VIC-FIR-RBG-2021-00006-000,Person,62,,,,M,Manjunath Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00006-001,Person,38,,,,F,Geetha Udupi,,,victim
VIC-VIC-FIR-KLP-2021-00005-000,Person,70,,,,F,Deepa Nambiar,,,victim
VIC-VIC-FIR-KLP-2021-00005-001,Person,59,,,,M,Ajay Lingayat,,,victim
VIC-VIC-FIR-CHB-2021-00002-000,Person,66,,,,M,Ajay Pillai,,,victim
VIC-VIC-FIR-CHB-2021-00002-001,Person,66,,,,M,Deepak Kumar,,,victim
VIC-VIC-FIR-CHB-2021-00002-002,Person,33,,,,F,Deepa Verma,,,victim
VIC-VIC-FIR-MGL-2021-00002-000,Person,24,,,,F,Seeta Rao,,,victim
VIC-VIC-FIR-MGL-2021-00002-001,Person,56,,,,F,Pooja Shetty,,,victim
VIC-VIC-FIR-MGL-2021-00002-002,Person,61,,,,F,Nitya Krishnamurthy,,,victim
VIC-VIC-FIR-CHB-2021-00003-000,Person,74,,,,M,Shivakumar Gowda,,,victim
VIC-VIC-FIR-CHB-2021-00003-001,Person,20,,,,F,Jyothi Gowda,,,victim
VIC-VIC-FIR-BLR-2021-00016-000,Person,43,,,,F,Bharathi Nambiar,,,victim
VIC-VIC-FIR-BLR-2021-00016-001,Person,28,,,,M,Anil Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00016-002,Person,64,,,,M,Deepak Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00016-003,Person,55,,,,M,Basavaraj Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00007-000,Person,52,,,,M,Abhishek Krishnamurthy,,,victim
VIC-VIC-FIR-RBG-2021-00007-001,Person,48,,,,M,Ramesh Kamath,,,victim
VIC-VIC-FIR-BLR-2021-00017-000,Person,62,,,,F,Geetha Desai,,,victim
VIC-VIC-FIR-BLR-2021-00017-001,Person,60,,,,M,Srikanth Udupi,,,victim
VIC-VIC-FIR-BLR-2021-00017-002,Person,42,,,,F,Pooja Krishnamurthy,,,victim
VIC-VIC-FIR-VKT-2021-00003-000,Person,37,,,,F,Jyothi Hegde,,,victim
VIC-VIC-FIR-VKT-2021-00003-001,Person,30,,,,F,Shruthi Joshi,,,victim
VIC-VIC-FIR-VKT-2021-00003-002,Person,47,,,,F,Bharathi Naik,,,victim
VIC-VIC-FIR-KLP-2021-00006-000,Person,56,,,,F,Nirmala Adiga,,,victim
VIC-VIC-FIR-KLP-2021-00006-001,Person,54,,,,F,Madhu Pillai,,,victim
VIC-VIC-FIR-BLR-2021-00018-000,Person,55,,,,M,Arjun Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00019-000,Person,42,,,,F,Nitya Vokkaliga,,,victim
VIC-VIC-FIR-BLR-2021-00019-001,Person,29,,,,M,Prashanth Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00019-002,Person,33,,,,F,Saritha Nayak,,,victim
VIC-VIC-FIR-BLR-2021-00019-003,Person,18,,,,M,Ramesh Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00019-004,Person,61,,,,F,Suma Aras,,,victim
VIC-VIC-FIR-RBG-2021-00008-000,Person,69,,,,F,Priya Swamy,,,victim
VIC-VIC-FIR-RBG-2021-00008-001,Person,31,,,,M,Rajesh Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00008-002,Person,32,,,,F,Nirmala Kamath,,,victim
VIC-VIC-FIR-BSD-2021-00001-000,Person,59,,,,M,Yogesh Tantri,,,victim
VIC-VIC-FIR-MGL-2021-00003-000,Person,75,,,,F,Swathi Nambiar,,,victim
VIC-VIC-FIR-DVG-2021-00002-000,Person,41,,,,M,Anil Vokkaliga,,,victim
VIC-VIC-FIR-DVG-2021-00002-001,Person,28,,,,M,Kiran Rao,,,victim
VIC-VIC-FIR-DVG-2021-00002-002,Person,21,,,,F,Madhu Tantri,,,victim
VIC-VIC-FIR-VKT-2021-00004-000,Person,40,,,,F,Jyothi Patil,,,victim
VIC-VIC-FIR-VKT-2021-00004-001,Person,40,,,,F,Kavitha Verma,,,victim
VIC-VIC-FIR-VKT-2021-00004-002,Person,73,,,,F,Amala Nayak,,,victim
VIC-VIC-FIR-KLP-2021-00007-000,Person,50,,,,M,Satish Prabhu,,,victim
VIC-VIC-FIR-KLP-2021-00007-001,Person,48,,,,F,Amala Pillai,,,victim
VIC-VIC-FIR-KLP-2021-00007-002,Person,31,,,,M,Kiran Reddy,,,victim
VIC-VIC-FIR-HBL-2021-00002-000,Person,58,,,,F,Meera Gowda,,,victim
VIC-VIC-FIR-HBL-2021-00003-000,Person,44,,,,M,Vikram Gowda,,,victim
VIC-VIC-FIR-HBL-2021-00003-001,Person,70,,,,M,Satish Prabhu,,,victim
VIC-VIC-FIR-HBL-2021-00003-002,Person,74,,,,M,Yogesh Ayyar,,,victim
VIC-VIC-FIR-BLR-2021-00020-000,Person,52,,,,F,Radha Swamy,,,victim
VIC-VIC-FIR-BLR-2021-00020-001,Person,22,,,,M,Nagaraj Adiga,,,victim
VIC-VIC-FIR-BLR-2021-00020-002,Person,27,,,,M,Deepak Thakur,,,victim
VIC-VIC-FIR-BLR-2021-00020-003,Person,28,,,,M,Arjun Tantri,,,victim
VIC-VIC-FIR-BLR-2021-00020-004,Person,73,,,,F,Seeta Reddy,,,victim
VIC-VIC-FIR-BLRR-2021-00001-000,Person,41,,,,F,Rekha Ayyar,,,victim
VIC-VIC-FIR-BLRR-2021-00001-001,Person,69,,,,M,Yogesh Thakur,,,victim
VIC-VIC-FIR-BLRR-2021-00001-002,Person,46,,,,F,Sneha Lingayat,,,victim
VIC-VIC-FIR-BLRR-2021-00001-003,Person,63,,,,M,Umesh Thakur,,,victim
VIC-VIC-FIR-BLRR-2021-00001-004,Person,51,,,,F,Amala Swamy,,,victim
VIC-VIC-FIR-VKT-2021-00005-000,Person,48,,,,M,Arjun Rao,,,victim
VIC-VIC-FIR-RMN-2021-00001-000,Person,71,,,,F,Shantha Verma,,,victim
VIC-VIC-FIR-RMN-2021-00001-001,Person,42,,,,F,Nitya Udupi,,,victim
VIC-VIC-FIR-RMN-2021-00001-002,Person,61,,,,F,Amala Prabhu,,,victim
VIC-VIC-FIR-RBG-2021-00009-000,Person,69,,,,F,Nirmala Thakur,,,victim
VIC-VIC-FIR-RBG-2021-00009-001,Person,53,,,,F,Priya Sharma,,,victim
VIC-VIC-FIR-RBG-2021-00009-002,Person,52,,,,F,Jyothi Verma,,,victim
VIC-VIC-FIR-KLR-2021-00001-000,Person,25,,,,F,Vidya Swamy,,,victim
VIC-VIC-FIR-KLR-2021-00001-001,Person,72,,,,F,Amala Kamath,,,victim
VIC-VIC-FIR-KLR-2021-00001-002,Person,59,,,,M,Abhishek Nambiar,,,victim
VIC-VIC-FIR-BLR-2021-00021-000,Person,64,,,,F,Sangeetha Nambiar,,,victim
VIC-VIC-FIR-KLP-2021-00008-000,Person,40,,,,M,Satish Gowda,,,victim
VIC-VIC-FIR-KLP-2021-00008-001,Person,70,,,,M,Harsh Nambiar,,,victim
VIC-VIC-FIR-KLP-2021-00008-002,Person,66,,,,F,Geetha Hegde,,,victim
VIC-VIC-FIR-RBG-2021-00010-000,Person,25,,,,M,Srikanth Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00010-001,Person,55,,,,F,Jyothi Bhat,,,victim
VIC-VIC-FIR-RBG-2021-00010-002,Person,44,,,,F,Suma Murthy,,,victim
VIC-VIC-FIR-BLR-2021-00022-000,Person,40,,,,M,Shivakumar Shetty,,,victim
VIC-VIC-FIR-BLR-2021-00022-001,Person,32,,,,M,Arjun Kumar,,,victim
VIC-VIC-FIR-BLR-2021-00022-002,Person,34,,,,M,Sandeep Singh,,,victim
VIC-VIC-FIR-BLR-2021-00022-003,Person,36,,,,F,Suma Raju,,,victim
VIC-VIC-FIR-BLR2-2021-00003-000,Person,55,,,,F,Geetha Shetty,,,victim
VIC-VIC-FIR-BLR2-2021-00003-001,Person,25,,,,F,Deepa Singh,,,victim
VIC-VIC-FIR-BLR2-2021-00003-002,Person,27,,,,M,Tejas Reddy,,,victim
VIC-VIC-FIR-BLR2-2021-00003-003,Person,56,,,,M,Vinay Krishnamurthy,,,victim
VIC-VIC-FIR-BLR2-2021-00003-004,Person,61,,,,M,Ravi Tantri,,,victim
VIC-VIC-FIR-TKR-2021-00001-000,Person,21,,,,M,Deepak Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00011-000,Person,61,,,,M,Sandeep Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00011-001,Person,73,,,,M,Raghavendra Tantri,,,victim
VIC-VIC-FIR-RBG-2021-00011-002,Person,49,,,,F,Madhu Naik,,,victim
VIC-VIC-FIR-BLR-2021-00023-000,Person,29,,,,F,Anjali Desai,,,victim
VIC-VIC-FIR-BLR-2021-00023-001,Person,75,,,,M,Abhishek Verma,,,victim
VIC-VIC-FIR-BLR-2021-00023-002,Person,30,,,,M,Gaurav Udupi,,,victim
VIC-VIC-FIR-BLR2-2021-00004-000,Person,62,,,,F,Jyothi Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00012-000,Person,56,,,,M,Anil Prabhu,,,victim
VIC-VIC-FIR-RBG-2021-00012-001,Person,40,,,,F,Sneha Murthy,,,victim
VIC-VIC-FIR-RBG-2021-00012-002,Person,42,,,,F,Meera Adiga,,,victim
VIC-VIC-FIR-HSN-2021-00001-000,Person,18,,,,M,Gaurav Shetty,,,victim
VIC-VIC-FIR-HSN-2021-00001-001,Person,48,,,,M,Rajesh Adiga,,,victim
VIC-VIC-FIR-HSN-2021-00001-002,Person,60,,,,F,Madhu Desai,,,victim
VIC-VIC-FIR-HSN-2021-00001-003,Person,69,,,,F,Saritha Vokkaliga,,,victim
VIC-VIC-FIR-MYS-2021-00004-000,Person,39,,,,M,Kiran Verma,,,victim
VIC-VIC-FIR-MYS-2021-00004-001,Person,50,,,,F,Sneha Verma,,,victim
VIC-VIC-FIR-MYS-2021-00004-002,Person,44,,,,M,Sandeep Pillai,,,victim
VIC-VIC-FIR-RBG-2021-00013-000,Person,67,,,,F,Anita Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00013-001,Person,73,,,,M,Prakash Pillai,,,victim
VIC-VIC-FIR-KLP-2021-00009-000,Person,66,,,,M,Anil Kumar,,,victim
VIC-VIC-FIR-KLP-2021-00009-001,Person,48,,,,M,Vikram Vokkaliga,,,victim
VIC-VIC-FIR-KLP-2021-00009-002,Person,29,,,,F,Nitya Nambiar,,,victim
VIC-VIC-FIR-KLP-2021-00010-000,Person,37,,,,M,Srikanth Nambiar,,,victim
VIC-VIC-FIR-KLP-2021-00010-001,Person,66,,,,F,Nitya Patil,,,victim
VIC-VIC-FIR-KLP-2021-00010-002,Person,65,,,,F,Radha Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00014-000,Person,66,,,,M,Prashanth Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00014-001,Person,55,,,,F,Vidya Pillai,,,victim
VIC-VIC-FIR-RBG-2021-00014-002,Person,38,,,,M,Vinay Shastri,,,victim
VIC-VIC-FIR-BLR-2021-00024-000,Person,56,,,,M,Prashanth Singh,,,victim
VIC-VIC-FIR-HBL-2021-00004-000,Person,30,,,,M,Vinay Hegde,,,victim
VIC-VIC-FIR-HBL-2021-00004-001,Person,19,,,,F,Shruthi Tantri,,,victim
VIC-VIC-FIR-BLR-2021-00025-000,Person,45,,,,M,Ajay Rao,,,victim
VIC-VIC-FIR-BLR-2021-00025-001,Person,37,,,,M,Mahesh Lingayat,,,victim
VIC-VIC-FIR-RBG-2021-00015-000,Person,36,,,,F,Swathi Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00015-001,Person,64,,,,M,Kiran Naik,,,victim
VIC-VIC-FIR-RBG-2021-00015-002,Person,64,,,,M,Nagaraj Desai,,,victim
VIC-VIC-FIR-RBG-2021-00015-003,Person,20,,,,F,Madhu Shastri,,,victim
VIC-VIC-FIR-VKT-2021-00006-000,Person,28,,,,F,Sangeetha Shetty,,,victim
VIC-VIC-FIR-VKT-2021-00006-001,Person,23,,,,F,Seeta Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00016-000,Person,44,,,,F,Shantha Ayyar,,,victim
VIC-VIC-FIR-RBG-2021-00016-001,Person,68,,,,F,Rekha Nayak,,,victim
VIC-VIC-FIR-RBG-2021-00016-002,Person,41,,,,F,Rekha Nambiar,,,victim
VIC-VIC-FIR-RBG-2021-00016-003,Person,40,,,,M,Harsh Prabhu,,,victim
VIC-VIC-FIR-VKT-2021-00007-000,Person,21,,,,F,Anita Pillai,,,victim
VIC-VIC-FIR-VKT-2021-00007-001,Person,58,,,,M,Umesh Reddy,,,victim
VIC-VIC-FIR-VKT-2021-00007-002,Person,63,,,,F,Seeta Lingayat,,,victim
VIC-VIC-FIR-VKT-2021-00007-003,Person,41,,,,M,Arjun Lingayat,,,victim
VIC-VIC-FIR-HVR-2021-00001-000,Person,60,,,,F,Suma Desai,,,victim
VIC-VIC-FIR-HVR-2021-00001-001,Person,18,,,,F,Amala Thakur,,,victim
VIC-VIC-FIR-RBG-2021-00017-000,Person,63,,,,F,Seeta Reddy,,,victim
VIC-VIC-FIR-RBG-2021-00017-001,Person,74,,,,M,Tejas Naik,,,victim
VIC-VIC-FIR-RBG-2021-00017-002,Person,34,,,,F,Pooja Aras,,,victim
VIC-VIC-FIR-RBG-2021-00017-003,Person,37,,,,F,Sangeetha Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00017-004,Person,36,,,,M,Ravi Hegde,,,victim
VIC-VIC-FIR-HVR-2021-00002-000,Person,49,,,,M,Prakash Pillai,,,victim
VIC-VIC-FIR-CTV-2021-00001-000,Person,44,,,,M,Raghavendra Desai,,,victim
VIC-VIC-FIR-CTV-2021-00001-001,Person,67,,,,F,Jyothi Reddy,,,victim
VIC-VIC-FIR-VKT-2021-00008-000,Person,20,,,,F,Suma Lingayat,,,victim
VIC-VIC-FIR-HVR-2021-00003-000,Person,60,,,,F,Kavitha Joshi,,,victim
VIC-VIC-FIR-HVR-2021-00003-001,Person,46,,,,F,Shruthi Kamath,,,victim
VIC-VIC-FIR-HVR-2021-00003-002,Person,18,,,,M,Umesh Kamath,,,victim
VIC-VIC-FIR-RBG-2021-00018-000,Person,26,,,,M,Vinay Adiga,,,victim
VIC-VIC-FIR-RBG-2021-00018-001,Person,54,,,,M,Ramesh Raju,,,victim
VIC-VIC-FIR-HVR-2021-00004-000,Person,18,,,,M,Mahesh Naik,,,victim
VIC-VIC-FIR-RBG-2021-00019-000,Person,34,,,,F,Lakshmi Kumar,,,victim
VIC-VIC-FIR-RBG-2021-00019-001,Person,44,,,,F,Suma Sharma,,,victim
VIC-VIC-FIR-RBG-2021-00019-002,Person,38,,,,M,Deepak Gowda,,,victim
VIC-VIC-FIR-RBG-2021-00019-003,Person,41,,,,M,Deepak Raju,,,victim
VIC-VIC-FIR-RBG-2021-00019-004,Person,20,,,,M,Kiran Adiga,,,victim
VIC-VIC-FIR-VKT-2021-00009-000,Person,50,,,,M,Raghavendra Krishnamurthy,,,victim
