officer_id,badge_number,name_en,gender,rank,rank_level,rank_abbr,station_id,district_id,district_name,phone,doj,tenure_years,shift,specialization,is_investigating_officer,is_station_house_officer
OFF-0000134,KSP/BLR/000134,Nitya Gowda,F,Constable,1,PC,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,8858822941,1998-01-17,28,afternoon_1400_2200,women_cell,false,false
OFF-0000135,KSP/BLR/000135,Tejas Kumar,M,ASP,5,ASP,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,7540366329,2022-03-12,4,afternoon_1400_2200,traffic,false,false
OFF-0000136,KSP/BLR/000136,Saritha Vokkaliga,F,Head Constable,2,HC,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,8718915846,2019-03-04,7,night_2200_0600,women_cell,false,false
OFF-0000137,KSP/BLR/000137,Rohit Hegde,M,Head Constable,2,HC,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,6637364980,2014-11-14,11,afternoon_1400_2200,women_cell,false,false
OFF-0000138,KSP/BLR/000138,Umesh Aras,M,Constable,1,PC,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,8037382759,2023-04-07,3,general_0900_1800,cyber_crime,false,false
OFF-0000139,KSP/BLR/000139,Nagaraj Thakur,M,ASI,2,APSI,STN-KA-BLR-0011,KA-BLR,Bengaluru Urban,6942385768,2025-04-27,1,morning_0600_1400,crime_branch,true,false
OFF-0000140,KSP/BLR/000140,Tejas Kumar,M,ASI,2,APSI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,8456600440,2015-05-28,11,morning_0600_1400,cyber_crime,true,false
OFF-0000141,KSP/BLR/000141,Kiran Kamath,M,Constable,1,PC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,9726739297,2005-03-16,21,morning_0600_1400,sb_intelligence,false,false
OFF-0000142,KSP/BLR/000142,Ravi Ayyar,M,Head Constable,2,HC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,6716937426,1996-11-11,29,morning_0600_1400,women_cell,false,false
OFF-0000143,KSP/BLR/000143,Ramesh Joshi,M,Inspector,4,PI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,6220978384,2018-02-14,8,afternoon_1400_2200,anti_corruption,true,true
OFF-0000144,KSP/BLR/000144,Gaurav Kamath,M,Constable,1,PC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,9053026636,2013-06-17,13,night_2200_0600,traffic,false,false
OFF-0000145,KSP/BLR/000145,Vinay Gowda,M,DIG,7,DIG,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,6323191470,2009-02-09,17,morning_0600_1400,anti_corruption,false,false
OFF-0000146,KSP/BLR/000146,Naveen Singh,M,Constable,1,PC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7582003404,2002-12-31,23,morning_0600_1400,general,false,false
OFF-0000147,KSP/BLR/000147,Vikram Bhat,M,SP,6,SP,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,8155580775,2014-09-08,11,night_2200_0600,anti_corruption,false,false
OFF-0000148,KSP/BLR/000148,Satish Thakur,M,Head Constable,2,HC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,9300480103,2017-08-16,8,morning_0600_1400,women_cell,false,false
OFF-0000149,KSP/BLR/000149,Jyothi Gowda,F,Sub-Inspector,3,PSI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7140374572,2017-06-20,9,afternoon_1400_2200,crime_branch,true,false
OFF-0000150,KSP/BLR/000150,Prakash Udupi,M,Sub-Inspector,3,PSI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7895065276,2011-04-12,15,afternoon_1400_2200,anti_corruption,true,false
OFF-0000151,KSP/BLR/000151,Kavitha Tantri,F,Constable,1,PC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7957974384,2001-11-15,24,night_2200_0600,narcotics,false,false
OFF-0000152,KSP/BLR/000152,Umesh Shetty,M,Head Constable,2,HC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7883081814,1996-12-14,29,morning_0600_1400,sb_intelligence,false,false
OFF-0000153,KSP/BLR/000153,Deepak Naik,M,Constable,1,PC,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,9336510144,2003-11-29,22,afternoon_1400_2200,anti_corruption,false,false
OFF-0000154,KSP/BLR/000154,Naveen Reddy,M,Sub-Inspector,3,PSI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,8221674319,1998-09-22,27,night_2200_0600,women_cell,true,false
OFF-0000155,KSP/BLR/000155,Rajesh Singh,M,IGP,8,IGP,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,7498811573,1997-02-06,29,night_2200_0600,anti_corruption,false,false
OFF-0000156,KSP/BLR/000156,Umesh Naik,M,Sub-Inspector,3,PSI,STN-KA-BLR-0012,KA-BLR,Bengaluru Urban,9296749572,2004-12-30,21,afternoon_1400_2200,crime_branch,true,false
OFF-0000157,KSP/BLR/000157,Harsh Reddy,M,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,7432466676,2007-08-11,18,night_2200_0600,sb_intelligence,false,false
OFF-0000158,KSP/BLR/000158,Deepa Kamath,F,Head Constable,2,HC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,6957010348,2001-05-23,25,afternoon_1400_2200,juvenile,false,false
OFF-0000159,KSP/BLR/000159,Nagaraj Shastri,M,Head Constable,2,HC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,8277192799,2003-09-06,22,night_2200_0600,women_cell,false,false
OFF-0000160,KSP/BLR/000160,Deepak Joshi,M,Sub-Inspector,3,PSI,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,8369232986,2006-09-02,19,afternoon_1400_2200,general,true,true
OFF-0000161,KSP/BLR/000161,Vikram Sharma,M,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,7656554565,2019-07-17,7,morning_0600_1400,juvenile,false,false
OFF-0000162,KSP/BLR/000162,Mohan Naik,M,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,7919271824,2025-07-14,1,afternoon_1400_2200,anti_corruption,false,false
OFF-0000163,KSP/BLR/000163,Yogesh Nayak,M,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,6898666470,2002-06-03,24,morning_0600_1400,women_cell,false,false
OFF-0000164,KSP/BLR/000164,Shivakumar Krishnamurthy,M,ASI,2,APSI,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,7968900524,2008-06-23,18,general_0900_1800,sb_intelligence,true,false
OFF-0000165,KSP/BLR/000165,Geetha Patil,F,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,8393945079,1997-07-25,28,night_2200_0600,general,false,false
OFF-0000166,KSP/BLR/000166,Yogesh Krishnamurthy,M,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,8060870592,2021-01-23,5,afternoon_1400_2200,crime_branch,false,false
OFF-0000167,KSP/BLR/000167,Sujatha Singh,F,Constable,1,PC,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,6552632487,2007-09-10,18,general_0900_1800,anti_corruption,false,false
OFF-0000168,KSP/BLR/000168,Raghavendra Prabhu,M,ASI,2,APSI,STN-KA-BLR-0013,KA-BLR,Bengaluru Urban,6809579694,2021-06-04,5,afternoon_1400_2200,cyber_crime,true,false
OFF-0000169,KSP/BLR/000169,Nagaraj Sharma,M,Head Constable,2,HC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,9580776219,2017-06-14,9,general_0900_1800,narcotics,false,false
OFF-0000170,KSP/BLR/000170,Rajesh Kumar,M,Head Constable,2,HC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,6793520403,2013-04-21,13,morning_0600_1400,cyber_crime,false,false
OFF-0000171,KSP/BLR/000171,Ramesh Vokkaliga,M,ASI,2,APSI,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,9136869653,2008-11-29,17,night_2200_0600,juvenile,true,false
OFF-0000172,KSP/BLR/000172,Ganesh Gowda,M,Head Constable,2,HC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,7335481200,2007-04-16,19,morning_0600_1400,crime_branch,false,false
OFF-0000173,KSP/BLR/000173,Mahesh Naik,M,Constable,1,PC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,9399068192,1997-04-07,29,night_2200_0600,juvenile,false,false
OFF-0000174,KSP/BLR/000174,Ravi Udupi,M,Constable,1,PC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,7399098064,2011-05-15,15,morning_0600_1400,anti_corruption,false,false
OFF-0000175,KSP/BLR/000175,Srikanth Naik,M,ASI,2,APSI,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,8725273990,2022-10-03,3,general_0900_1800,juvenile,true,false
OFF-0000176,KSP/BLR/000176,Rohit Swamy,M,Constable,1,PC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,7557405659,2012-08-11,13,night_2200_0600,juvenile,false,false
OFF-0000177,KSP/BLR/000177,Ganesh Murthy,M,Head Constable,2,HC,STN-KA-BLR-0014,KA-BLR,Bengaluru Urban,9347572861,2019-09-24,6,night_2200_0600,cyber_crime,false,false
OFF-0000178,KSP/BLR/000178,Prakash Nambiar,M,Constable,1,PC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,8460183688,2000-04-13,26,afternoon_1400_2200,traffic,false,false
OFF-0000179,KSP/BLR/000179,Anjali Lingayat,F,Constable,1,PC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,8768890173,2013-06-11,13,morning_0600_1400,cyber_crime,false,false
OFF-0000180,KSP/BLR/000180,Pooja Rao,F,Head Constable,2,HC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,6229027591,1999-06-17,27,night_2200_0600,cyber_crime,false,false
OFF-0000181,KSP/BLR/000181,Akash Desai,M,ASI,2,APSI,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,9490708953,2000-02-24,26,general_0900_1800,crime_branch,true,false
OFF-0000182,KSP/BLR/000182,Akash Pillai,M,Inspector,4,PI,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7412516389,2000-01-02,26,general_0900_1800,crime_branch,true,true
OFF-0000183,KSP/BLR/000183,Gaurav Adiga,M,Head Constable,2,HC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7115092373,2011-06-05,15,afternoon_1400_2200,cyber_crime,false,false
OFF-0000184,KSP/BLR/000184,Vikram Lingayat,M,Inspector,4,PI,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,8769542415,2005-12-09,20,night_2200_0600,sb_intelligence,true,false
OFF-0000185,KSP/BLR/000185,Shruthi Udupi,F,Head Constable,2,HC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7787648574,2018-02-20,8,night_2200_0600,women_cell,false,false
OFF-0000186,KSP/BLR/000186,Nirmala Ayyar,F,ASI,2,APSI,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,9668468050,1997-02-16,29,night_2200_0600,juvenile,true,false
OFF-0000187,KSP/BLR/000187,Shivakumar Desai,M,Constable,1,PC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7475650960,2003-10-14,22,general_0900_1800,narcotics,false,false
OFF-0000188,KSP/BLR/000188,Lakshmi Prabhu,F,Sub-Inspector,3,PSI,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,6714345772,2013-09-08,12,night_2200_0600,cyber_crime,true,false
OFF-0000189,KSP/BLR/000189,Ajay Patil,M,Head Constable,2,HC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7861818601,2016-08-09,9,morning_0600_1400,narcotics,false,false
OFF-0000190,KSP/BLR/000190,Kavitha Shastri,F,Constable,1,PC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7730896410,1998-03-15,28,morning_0600_1400,juvenile,false,false
OFF-0000191,KSP/BLR/000191,Rohit Sharma,M,Constable,1,PC,STN-KA-BLR-0015,KA-BLR,Bengaluru Urban,7089342449,2015-01-03,11,general_0900_1800,general,false,false
OFF-0000192,KSP/BLR/000192,Anil Udupi,M,Head Constable,2,HC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,6817599366,2006-03-04,20,afternoon_1400_2200,traffic,false,false
OFF-0000193,KSP/BLR/000193,Lakshmi Tantri,F,Inspector,4,PI,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,8478142339,2011-03-30,15,general_0900_1800,narcotics,true,true
OFF-0000194,KSP/BLR/000194,Yogesh Thakur,M,Sub-Inspector,3,PSI,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,9279997944,2013-06-21,13,general_0900_1800,crime_branch,true,false
OFF-0000195,KSP/BLR/000195,Rohit Rao,M,Head Constable,2,HC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,7838996743,2000-03-19,26,night_2200_0600,juvenile,false,false
OFF-0000196,KSP/BLR/000196,Saritha Tantri,F,ASI,2,APSI,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,6483075154,2020-08-08,5,general_0900_1800,traffic,true,false
OFF-0000197,KSP/BLR/000197,Naveen Thakur,M,Head Constable,2,HC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,8904432100,2015-03-05,11,morning_0600_1400,narcotics,false,false
OFF-0000198,KSP/BLR/000198,Abhishek Kumar,M,Constable,1,PC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,8921364602,2000-02-08,26,night_2200_0600,traffic,false,false
OFF-0000199,KSP/BLR/000199,Sneha Rao,F,Head Constable,2,HC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,6140716439,2020-09-28,5,night_2200_0600,anti_corruption,false,false
OFF-0000200,KSP/BLR/000200,Mahesh Shetty,M,Constable,1,PC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,8864689061,2005-07-27,20,general_0900_1800,crime_branch,false,false
OFF-0000201,KSP/BLR/000201,Jyothi Naik,F,Inspector,4,PI,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,9097585293,2015-07-03,11,morning_0600_1400,traffic,true,false
OFF-0000202,KSP/BLR/000202,Harsh Murthy,M,Constable,1,PC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,9329840715,2021-10-31,4,afternoon_1400_2200,narcotics,false,false
OFF-0000203,KSP/BLR/000203,Srikanth Sharma,M,Constable,1,PC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,7741118594,2012-03-14,14,morning_0600_1400,general,false,false
OFF-0000204,KSP/BLR/000204,Ganesh Lingayat,M,Head Constable,2,HC,STN-KA-BLR-0016,KA-BLR,Bengaluru Urban,7451335189,2016-07-19,9,afternoon_1400_2200,juvenile,false,false
OFF-0000205,KSP/BLR/000205,Raghavendra Joshi,M,Constable,1,PC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,8079230845,2001-12-14,24,morning_0600_1400,sb_intelligence,false,false
OFF-0000206,KSP/BLR/000206,Prakash Krishnamurthy,M,Constable,1,PC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,6925759325,2025-05-22,1,general_0900_1800,general,false,false
OFF-0000207,KSP/BLR/000207,Anita Shastri,F,Constable,1,PC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,8115524260,2018-07-26,7,general_0900_1800,general,false,false
OFF-0000208,KSP/BLR/000208,Madhu Shetty,F,Head Constable,2,HC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,6523778129,2018-12-20,7,general_0900_1800,crime_branch,false,false
OFF-0000209,KSP/BLR/000209,Rohit Naik,M,DGP,10,DGP,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,8041014605,2018-06-30,8,afternoon_1400_2200,anti_corruption,false,false
OFF-0000210,KSP/BLR/000210,Akash Verma,M,Constable,1,PC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,6726513442,2014-10-28,11,afternoon_1400_2200,sb_intelligence,false,false
OFF-0000211,KSP/BLR/000211,Rohit Vokkaliga,M,ASI,2,APSI,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,8773430067,2014-06-20,12,morning_0600_1400,women_cell,true,false
OFF-0000212,KSP/BLR/000212,Gaurav Tantri,M,Head Constable,2,HC,STN-KA-BLR-0017,KA-BLR,Bengaluru Urban,7448766443,2015-09-07,10,night_2200_0600,cyber_crime,false,false
OFF-0000213,KSP/BLR/000213,Rohit Thakur,M,Inspector,4,PI,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,9342353625,2000-09-13,25,general_0900_1800,anti_corruption,true,true
OFF-0000214,KSP/BLR/000214,Abhishek Reddy,M,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,6635462375,2009-03-18,17,general_0900_1800,women_cell,false,false
OFF-0000215,KSP/BLR/000215,Ajay Ayyar,M,IGP,8,IGP,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,7337423027,2000-07-12,26,general_0900_1800,narcotics,false,false
OFF-0000216,KSP/BLR/000216,Ganesh Aras,M,Inspector,4,PI,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,8372593791,2005-08-31,20,afternoon_1400_2200,anti_corruption,true,false
OFF-0000217,KSP/BLR/000217,Priya Vokkaliga,F,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,8642304243,1999-07-28,26,general_0900_1800,anti_corruption,false,false
OFF-0000218,KSP/BLR/000218,Lakshmi Pillai,F,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,9741437714,2021-09-09,4,night_2200_0600,juvenile,false,false
OFF-0000219,KSP/BLR/000219,Yogesh Rao,M,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,8883238104,2025-01-21,1,night_2200_0600,women_cell,false,false
OFF-0000220,KSP/BLR/000220,Vinay Kumar,M,Inspector,4,PI,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,6015332947,1999-12-16,26,morning_0600_1400,anti_corruption,true,false
OFF-0000221,KSP/BLR/000221,Tejas Bhat,M,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,7599592840,1998-02-25,28,morning_0600_1400,narcotics,false,false
OFF-0000222,KSP/BLR/000222,Sujatha Pillai,F,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,6156872637,2024-07-31,1,morning_0600_1400,cyber_crime,false,false
OFF-0000223,KSP/BLR/000223,Srikanth Reddy,M,Head Constable,2,HC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,6807551023,2019-10-18,6,night_2200_0600,anti_corruption,false,false
OFF-0000224,KSP/BLR/000224,Suresh Swamy,M,Constable,1,PC,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,7009879495,2012-10-11,13,night_2200_0600,narcotics,false,false
OFF-0000225,KSP/BLR/000225,Tejas Sharma,M,ASI,2,APSI,STN-KA-BLR-0018,KA-BLR,Bengaluru Urban,7254510213,2002-07-16,24,night_2200_0600,sb_intelligence,true,false
OFF-0000226,KSP/BLR/000226,Srikanth Desai,M,Sub-Inspector,3,PSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,7346703926,2008-09-10,17,morning_0600_1400,traffic,true,true
OFF-0000227,KSP/BLR/000227,Yogesh Nayak,M,Sub-Inspector,3,PSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,6908334625,2022-12-03,3,general_0900_1800,anti_corruption,true,false
OFF-0000228,KSP/BLR/000228,Umesh Rao,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8617246437,2015-02-14,11,afternoon_1400_2200,traffic,false,false
OFF-0000229,KSP/BLR/000229,Nagaraj Prabhu,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,9944740772,2016-12-15,9,afternoon_1400_2200,sb_intelligence,false,false
OFF-0000230,KSP/BLR/000230,Naveen Bhat,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,7863852198,2017-03-05,9,afternoon_1400_2200,crime_branch,false,false
OFF-0000231,KSP/BLR/000231,Tejas Naik,M,Sub-Inspector,3,PSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8704330483,2000-01-07,26,night_2200_0600,cyber_crime,true,false
OFF-0000232,KSP/BLR/000232,Rajesh Patil,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,6971473084,2022-08-05,3,afternoon_1400_2200,sb_intelligence,false,false
OFF-0000233,KSP/BLR/000233,Gaurav Reddy,M,Sub-Inspector,3,PSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8698150880,2015-06-23,11,afternoon_1400_2200,anti_corruption,true,false
OFF-0000234,KSP/BLR/000234,Prakash Gowda,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8340742491,2020-08-07,5,morning_0600_1400,narcotics,false,false
OFF-0000235,KSP/BLR/000235,Vidya Naik,F,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8482615336,2016-10-14,9,afternoon_1400_2200,narcotics,false,false
OFF-0000236,KSP/BLR/000236,Arjun Sharma,M,Head Constable,2,HC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,9621012181,2006-03-19,20,general_0900_1800,general,false,false
OFF-0000237,KSP/BLR/000237,Deepak Desai,M,Sub-Inspector,3,PSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8883580717,2000-02-16,26,general_0900_1800,juvenile,true,false
OFF-0000238,KSP/BLR/000238,Vikram Krishnamurthy,M,Head Constable,2,HC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,7037076462,2014-08-07,11,general_0900_1800,crime_branch,false,false
OFF-0000239,KSP/BLR/000239,Anil Aras,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,9198518965,2000-04-17,26,general_0900_1800,narcotics,false,false
OFF-0000240,KSP/BLR/000240,Yogesh Lingayat,M,ASI,2,APSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8968938609,2006-04-06,20,night_2200_0600,women_cell,true,false
OFF-0000241,KSP/BLR/000241,Vikram Lingayat,M,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,6359052805,2018-01-20,8,morning_0600_1400,anti_corruption,false,false
OFF-0000242,KSP/BLR/000242,Nagaraj Shastri,M,ASI,2,APSI,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,9440455756,2005-07-22,20,morning_0600_1400,crime_branch,true,false
OFF-0000243,KSP/BLR/000243,Deepa Naik,F,Constable,1,PC,STN-KA-BLR-0019,KA-BLR,Bengaluru Urban,8125738981,2006-07-02,20,general_0900_1800,general,false,false
OFF-0000244,KSP/BLR/000244,Ajay Adiga,M,ASI,2,APSI,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,8887616938,2012-12-01,13,afternoon_1400_2200,traffic,true,false
OFF-0000245,KSP/BLR/000245,Nitya Pillai,F,Constable,1,PC,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,8829875012,1997-01-13,29,morning_0600_1400,cyber_crime,false,false
OFF-0000246,KSP/BLR/000246,Harsh Shastri,M,Sub-Inspector,3,PSI,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,8415320386,2010-10-10,15,morning_0600_1400,juvenile,true,true
OFF-0000247,KSP/BLR/000247,Jyothi Udupi,F,Sub-Inspector,3,PSI,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,9712623948,2019-08-04,6,afternoon_1400_2200,general,true,false
OFF-0000248,KSP/BLR/000248,Prakash Reddy,M,Constable,1,PC,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,7104291969,2008-12-25,17,general_0900_1800,cyber_crime,false,false
OFF-0000249,KSP/BLR/000249,Rajesh Singh,M,Head Constable,2,HC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,8495954128,2012-07-29,13,general_0900_1800,juvenile,false,false
OFF-0000250,KSP/BLR/000250,Tejas Hegde,M,Constable,1,PC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,6971572939,1998-03-31,28,general_0900_1800,crime_branch,false,false
OFF-0000251,KSP/BLR/000251,Ravi Adiga,M,ASI,2,APSI,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,7064855084,2005-07-18,21,afternoon_1400_2200,general,true,false
OFF-0000252,KSP/BLR/000252,Rajesh Tantri,M,Constable,1,PC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,9133256198,2013-08-27,12,morning_0600_1400,crime_branch,false,false
OFF-0000253,KSP/BLR/000253,Nagaraj Patil,M,Constable,1,PC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,9442541564,2002-08-10,23,general_0900_1800,crime_branch,false,false
OFF-0000254,KSP/BLR/000254,Seeta Reddy,F,Head Constable,2,HC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,8454696830,2020-06-06,6,morning_0600_1400,narcotics,false,false
OFF-0000255,KSP/BLR/000255,Harsh Nambiar,M,Constable,1,PC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,8960201493,2001-05-25,25,morning_0600_1400,cyber_crime,false,false
OFF-0000256,KSP/BLR/000256,Vidya Murthy,F,Constable,1,PC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,7425907205,2011-10-06,14,afternoon_1400_2200,women_cell,false,false
OFF-0000257,KSP/BLR/000257,Nagaraj Reddy,M,Sub-Inspector,3,PSI,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,9423182045,2006-12-23,19,afternoon_1400_2200,narcotics,true,true
OFF-0000258,KSP/BLR/000258,Mahesh Adiga,M,Head Constable,2,HC,STN-KA-BLR-0021,KA-BLR,Bengaluru Urban,6769818414,2003-02-19,23,morning_0600_1400,sb_intelligence,false,false
OFF-0000259,KSP/BLR/000259,Vinay Shetty,M,ASI,2,APSI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,7997710563,2023-04-10,3,general_0900_1800,women_cell,true,false
OFF-0000260,KSP/BLR/000260,Rekha Murthy,F,Head Constable,2,HC,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,8442474362,2007-09-16,18,morning_0600_1400,cyber_crime,false,false
OFF-0000261,KSP/BLR/000261,Mahesh Gowda,M,ASI,2,APSI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,6709753451,2023-08-10,2,morning_0600_1400,crime_branch,true,false
OFF-0000262,KSP/BLR/000262,Gaurav Verma,M,Head Constable,2,HC,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,6785544133,2008-07-12,18,general_0900_1800,women_cell,false,false
OFF-0000263,KSP/BLR/000263,Akash Swamy,M,Constable,1,PC,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,8344408544,2023-04-20,3,afternoon_1400_2200,women_cell,false,false
OFF-0000264,KSP/BLR/000264,Deepak Thakur,M,ASI,2,APSI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,6620851487,2022-12-08,3,afternoon_1400_2200,narcotics,true,false
OFF-0000265,KSP/BLR/000265,Prakash Udupi,M,Sub-Inspector,3,PSI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,8695636432,1997-08-24,28,afternoon_1400_2200,narcotics,true,true
OFF-0000266,KSP/BLR/000266,Rajesh Patil,M,Sub-Inspector,3,PSI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,7849102285,2006-11-18,19,afternoon_1400_2200,anti_corruption,true,false
OFF-0000267,KSP/BLR/000267,Suma Prabhu,F,Inspector,4,PI,STN-KA-BLR-0022,KA-BLR,Bengaluru Urban,6984733476,2003-04-18,23,general_0900_1800,traffic,true,false
