phone_id,owner_id,phone_number,provider,type,is_burner
PHN-00000426,CIT-00000526,8419893161,BSNL,feature_phone,false
PHN-00000427,CIT-00000528,7562926876,Vi,smartphone,false
PHN-00000428,CIT-00000529,7659790327,Jio,smartphone,false
PHN-00000429,CIT-00000532,9729007276,Jio,feature_phone,false
PHN-00000430,CIT-00000533,6006638569,Vi,smartphone,false
PHN-00000431,CIT-00000534,6444361203,Vi,smartphone,false
PHN-00000432,CIT-00000535,6373723141,Jio,smartphone,false
PHN-00000433,CIT-00000536,6476492611,BSNL,smartphone,false
PHN-00000434,CIT-00000538,8585857782,Vi,feature_phone,false
PHN-00000435,CIT-00000539,8792371571,BSNL,smartphone,false
PHN-00000436,CIT-00000540,7893188944,BSNL,smartphone,false
PHN-00000437,CIT-00000541,6357153463,Jio,smartphone,false
PHN-00000438,CIT-00000542,8506525808,Vi,smartphone,false
PHN-00000439,CIT-00000543,8452171750,Jio,smartphone,false
PHN-00000440,CIT-00000544,8522037219,Airtel,smartphone,false
PHN-00000441,CIT-00000545,8737656129,Jio,smartphone,false
PHN-00000442,CIT-00000548,7834002492,Jio,smartphone,false
PHN-00000443,CIT-00000550,7264310693,Jio,smartphone,false
PHN-00000444,CIT-00000551,8037188159,Vi,smartphone,false
PHN-00000445,CIT-00000552,6037183889,Airtel,smartphone,false
PHN-00000446,CIT-00000553,6648212170,BSNL,smartphone,false
PHN-00000447,CIT-00000554,7190897794,BSNL,smartphone,false
PHN-00000448,CIT-00000555,7097912835,BSNL,feature_phone,false
PHN-00000449,CIT-00000556,6970579013,BSNL,feature_phone,false
PHN-00000450,CIT-00000557,6633977942,BSNL,feature_phone,false
PHN-00000451,CIT-00000558,6569757716,Airtel,smartphone,false
PHN-00000452,CIT-00000562,8739579670,Jio,smartphone,false
PHN-00000453,CIT-00000564,7321738801,Vi,feature_phone,false
PHN-00000454,CIT-00000565,9908747197,BSNL,smartphone,false
PHN-00000455,CIT-00000566,7659718294,Jio,smartphone,false
PHN-00000456,CIT-00000567,6770811117,BSNL,smartphone,false
PHN-00000457,CIT-00000568,8241054157,BSNL,smartphone,false
PHN-00000458,CIT-00000569,6905995065,Vi,smartphone,false
PHN-00000459,CIT-00000570,7242084181,Jio,feature_phone,false
PHN-00000460,CIT-00000572,8738731934,BSNL,smartphone,false
PHN-00000461,CIT-00000573,7395998858,Vi,smartphone,false
PHN-00000462,CIT-00000574,6532085198,BSNL,smartphone,false
PHN-00000463,CIT-00000575,8072271809,Airtel,smartphone,false
PHN-00000464,CIT-00000577,7823543286,Airtel,smartphone,false
PHN-00000465,CIT-00000578,7644514707,BSNL,smartphone,false
PHN-00000466,CIT-00000579,7034199700,Vi,smartphone,false
PHN-00000467,CIT-00000581,8428259803,Jio,smartphone,false
PHN-00000468,CIT-00000582,6461103054,Vi,smartphone,false
PHN-00000469,CIT-00000584,9532706343,BSNL,smartphone,false
PHN-00000470,CIT-00000585,6189771802,Airtel,smartphone,false
PHN-00000471,CIT-00000586,7390173892,Vi,smartphone,false
PHN-00000472,CIT-00000587,7015938618,Airtel,smartphone,false
PHN-00000473,CIT-00000588,6489205934,Vi,feature_phone,false
PHN-00000474,CIT-00000589,9062272853,Vi,smartphone,false
PHN-00000475,CIT-00000591,6687919653,Airtel,feature_phone,false
PHN-00000476,CIT-00000592,7883186154,Vi,smartphone,false
PHN-00000477,CIT-00000593,7180672364,Jio,smartphone,false
PHN-00000478,CIT-00000594,9903648665,BSNL,smartphone,false
PHN-00000479,CIT-00000595,8590932563,Airtel,smartphone,false
PHN-00000480,CIT-00000596,7280057939,BSNL,smartphone,false
PHN-00000481,CIT-00000597,8959204605,BSNL,smartphone,false
PHN-00000482,CIT-00000599,6558316335,Airtel,feature_phone,false
PHN-00000483,CIT-00000600,7281564058,BSNL,smartphone,false
PHN-00000484,CIT-00000601,9731578154,BSNL,smartphone,false
PHN-00000485,CIT-00000602,8739383319,Jio,smartphone,false
PHN-00000486,CIT-00000604,6082002739,Airtel,smartphone,false
PHN-00000487,CIT-00000605,7916819473,Vi,smartphone,false
PHN-00000488,CIT-00000608,8404900713,BSNL,smartphone,false
PHN-00000489,CIT-00000609,7073858537,BSNL,feature_phone,false
PHN-00000490,CIT-00000610,9712470753,Jio,feature_phone,false
PHN-00000491,CIT-00000611,6738115164,Airtel,smartphone,false
PHN-00000492,CIT-00000612,8784966390,BSNL,smartphone,false
PHN-00000493,CIT-00000613,9055526487,BSNL,smartphone,false
PHN-00000494,CIT-00000614,6418704100,Airtel,feature_phone,false
PHN-00000495,CIT-00000618,9823536330,Jio,smartphone,false
PHN-00000496,CIT-00000619,7858843742,Vi,smartphone,false
PHN-00000497,CIT-00000621,7104960377,BSNL,smartphone,false
PHN-00000498,CIT-00000623,8074478429,BSNL,smartphone,false
PHN-00000499,CIT-00000624,8517599373,Airtel,smartphone,false
PHN-00000500,CIT-00000625,7705914106,Jio,feature_phone,false
PHN-00000501,CIT-00000626,9677771361,Vi,smartphone,false
PHN-00000502,CIT-00000627,8761619850,Airtel,smartphone,false
PHN-00000503,CIT-00000628,7093373715,Vi,smartphone,false
PHN-00000504,CIT-00000629,6781146589,Vi,feature_phone,false
PHN-00000505,CIT-00000630,7835525287,Jio,smartphone,false
PHN-00000506,CIT-00000632,9160174864,Airtel,smartphone,false
PHN-00000507,CIT-00000633,9288583193,Jio,smartphone,false
PHN-00000508,CIT-00000634,9178554228,Vi,feature_phone,false
PHN-00000509,CIT-00000635,8485479153,Airtel,feature_phone,false
PHN-00000510,CIT-00000636,8804174711,Airtel,smartphone,false
PHN-00000511,CIT-00000637,9389002578,Vi,feature_phone,false
PHN-00000512,CIT-00000638,9494462227,Jio,smartphone,false
PHN-00000513,CIT-00000639,6280122436,Airtel,smartphone,false
PHN-00000514,CIT-00000640,8731481178,Vi,smartphone,false
PHN-00000515,CIT-00000641,9339630005,Airtel,smartphone,false
PHN-00000516,CIT-00000642,9596084712,BSNL,feature_phone,false
PHN-00000517,CIT-00000643,9898573933,Airtel,smartphone,false
PHN-00000518,CIT-00000644,6254432227,Airtel,smartphone,false
PHN-00000519,CIT-00000645,6689072721,Jio,smartphone,false
PHN-00000520,CIT-00000646,6439650965,Jio,smartphone,false
PHN-00000521,CIT-00000647,9143209057,Jio,feature_phone,false
PHN-00000522,CIT-00000649,8219589045,Vi,smartphone,false
PHN-00000523,CIT-00000650,7938988111,Vi,smartphone,false
PHN-00000524,CIT-00000651,9853197684,Jio,smartphone,false
PHN-00000525,CIT-00000653,7953309796,Jio,feature_phone,false
PHN-00000526,CIT-00000654,7284885751,Vi,smartphone,false
PHN-00000527,CIT-00000655,6019441456,Jio,smartphone,false
PHN-00000528,CIT-00000656,6479027480,Airtel,smartphone,false
PHN-00000529,CIT-00000657,7425509631,Vi,smartphone,false
PHN-00000530,CIT-00000659,7312757371,BSNL,feature_phone,false
PHN-00000531,CIT-00000660,7098987481,BSNL,feature_phone,false
PHN-00000532,CIT-00000661,7207043558,Airtel,smartphone,false
PHN-00000533,CIT-00000662,9726930943,Vi,smartphone,false
PHN-00000534,CIT-00000666,7424530469,Airtel,smartphone,false
PHN-00000535,CIT-00000668,7481682302,Vi,feature_phone,false
PHN-00000536,CIT-00000669,7779924940,Airtel,smartphone,false
PHN-00000537,CIT-00000670,6913317583,Airtel,smartphone,false
PHN-00000538,CIT-00000672,9160905964,Airtel,smartphone,false
PHN-00000539,CIT-00000673,9706666734,BSNL,smartphone,false
PHN-00000540,CIT-00000674,6236148633,BSNL,smartphone,false
PHN-00000541,CIT-00000675,8278112308,Airtel,feature_phone,false
PHN-00000542,CIT-00000676,9529287131,Vi,feature_phone,false
PHN-00000543,CIT-00000677,6353487217,Jio,feature_phone,false
PHN-00000544,CIT-00000679,7284176622,BSNL,smartphone,false
PHN-00000545,CIT-00000680,6644467781,BSNL,smartphone,false
PHN-00000546,CIT-00000681,9709947631,Airtel,feature_phone,false
PHN-00000547,CIT-00000682,8330660183,Vi,smartphone,false
PHN-00000548,CIT-00000683,8899279379,BSNL,smartphone,false
PHN-00000549,CIT-00000684,8071785786,Airtel,smartphone,false
PHN-00000550,CIT-00000686,9932410214,Jio,smartphone,false
PHN-00000551,CIT-00000687,9023566404,Airtel,feature_phone,false
PHN-00000552,CIT-00000688,9161556921,Vi,smartphone,false
PHN-00000553,CIT-00000689,9881032563,Jio,smartphone,false
PHN-00000554,CIT-00000690,7399445167,Airtel,smartphone,false
PHN-00000555,CIT-00000691,9817460037,BSNL,smartphone,false
PHN-00000556,CIT-00000692,9882089190,Jio,smartphone,false
PHN-00000557,CIT-00000693,8912684021,BSNL,smartphone,false
PHN-00000558,CIT-00000694,9838147248,BSNL,smartphone,false
PHN-00000559,CIT-00000695,8709809292,Jio,smartphone,false
PHN-00000560,CIT-00000697,9307197070,Vi,feature_phone,false
PHN-00000561,CIT-00000698,6258577158,BSNL,smartphone,false
PHN-00000562,CIT-00000699,6977724792,BSNL,feature_phone,false
PHN-00000563,CIT-00000700,7443421760,BSNL,feature_phone,false
PHN-00000564,CIT-00000701,7132188870,Vi,feature_phone,false
PHN-00000565,CIT-00000702,8745092670,Jio,smartphone,false
PHN-00000566,CIT-00000703,7257064801,Jio,smartphone,false
PHN-00000567,CIT-00000704,8620740745,BSNL,smartphone,false
PHN-00000568,CIT-00000705,7920211847,Vi,feature_phone,false
PHN-00000569,CIT-00000706,8575147373,Airtel,smartphone,false
PHN-00000570,CIT-00000708,9291181962,Jio,smartphone,false
PHN-00000571,CIT-00000709,8035847747,Airtel,smartphone,false
PHN-00000572,CIT-00000712,7712757060,BSNL,smartphone,false
PHN-00000573,CIT-00000715,8932107617,BSNL,smartphone,false
PHN-00000574,CIT-00000716,9876503375,BSNL,smartphone,false
PHN-00000575,CIT-00000717,7575355449,Airtel,smartphone,false
PHN-00000576,CIT-00000719,8851043698,Jio,smartphone,false
PHN-00000577,CIT-00000720,8799678396,Vi,smartphone,false
PHN-00000578,CIT-00000721,9791033852,BSNL,smartphone,false
PHN-00000579,CIT-00000722,8509884286,BSNL,feature_phone,false
PHN-00000580,CIT-00000723,9434206779,Jio,smartphone,false
PHN-00000581,CIT-00000725,6856942166,BSNL,smartphone,false
PHN-00000582,CIT-00000726,7762375760,BSNL,smartphone,false
PHN-00000583,CIT-00000727,9315551467,Jio,feature_phone,false
PHN-00000584,CIT-00000730,7806442519,Airtel,feature_phone,false
PHN-00000585,CIT-00000733,7324580369,BSNL,feature_phone,false
PHN-00000586,CIT-00000734,7567193609,BSNL,smartphone,false
PHN-00000587,CIT-00000735,7605879277,BSNL,smartphone,false
PHN-00000588,CIT-00000736,9744690322,Vi,smartphone,false
PHN-00000589,CIT-00000737,8625294399,Jio,smartphone,false
PHN-00000590,CIT-00000739,8604442649,Jio,feature_phone,false
PHN-00000591,CIT-00000740,8863412094,Vi,smartphone,false
PHN-00000592,CIT-00000741,8881966758,Jio,smartphone,false
PHN-00000593,CIT-00000742,6061199391,BSNL,smartphone,false
PHN-00000594,CIT-00000743,7274428804,BSNL,smartphone,false
PHN-00000595,CIT-00000747,7970150858,Airtel,smartphone,false
PHN-00000596,CIT-00000748,8122112633,BSNL,smartphone,false
PHN-00000597,CIT-00000749,7236289488,Airtel,smartphone,false
PHN-00000598,CIT-00000751,9584006402,Airtel,feature_phone,false
PHN-00000599,CIT-00000752,8210734603,Vi,smartphone,false
PHN-00000600,CIT-00000753,9322373499,Airtel,smartphone,false
PHN-00000601,CIT-00000754,6022251656,BSNL,smartphone,false
PHN-00000602,CIT-00000755,8546624145,BSNL,smartphone,false
PHN-00000603,CIT-00000756,9052875630,BSNL,smartphone,false
PHN-00000604,CIT-00000757,8638284234,BSNL,smartphone,false
PHN-00000605,CIT-00000758,6635718234,BSNL,smartphone,false
PHN-00000606,CIT-00000759,7044536700,Airtel,smartphone,false
PHN-00000607,CIT-00000760,6842235586,BSNL,smartphone,false
PHN-00000608,CIT-00000762,7942562724,Jio,smartphone,false
PHN-00000609,CIT-00000763,6176369168,Vi,smartphone,false
PHN-00000610,CIT-00000764,6492741109,Airtel,smartphone,false
PHN-00000611,CIT-00000765,7698453600,Airtel,smartphone,false
PHN-00000612,CIT-00000768,9267909839,Jio,smartphone,false
PHN-00000613,CIT-00000769,7551133653,Vi,smartphone,false
PHN-00000614,CIT-00000770,8724599666,Airtel,smartphone,false
PHN-00000615,CIT-00000771,9445378357,Vi,smartphone,false
PHN-00000616,CIT-00000772,9226266807,Airtel,smartphone,false
PHN-00000617,CIT-00000774,7779008730,Vi,smartphone,false
PHN-00000618,CIT-00000775,9816723384,BSNL,smartphone,false
PHN-00000619,CIT-00000776,9047042281,Jio,smartphone,false
PHN-00000620,CIT-00000779,9121743764,Airtel,smartphone,false
PHN-00000621,CIT-00000780,6218515242,Vi,feature_phone,false
PHN-00000622,CIT-00000781,6831587374,Jio,smartphone,false
PHN-00000623,CIT-00000782,9561090453,BSNL,feature_phone,false
PHN-00000624,CIT-00000784,6196141289,Jio,feature_phone,false
PHN-00000625,CIT-00000787,7047027843,Airtel,smartphone,false
PHN-00000626,CIT-00000788,6191066654,Jio,feature_phone,false
PHN-00000627,CIT-00000790,9824757774,BSNL,smartphone,false
PHN-00000628,CIT-00000793,6800544064,Airtel,smartphone,false
PHN-00000629,CIT-00000794,7781551451,BSNL,feature_phone,false
PHN-00000630,CIT-00000795,9819490505,Airtel,smartphone,false
PHN-00000631,CIT-00000796,7615786311,Airtel,feature_phone,false
PHN-00000632,CIT-00000797,8104260698,Jio,smartphone,false
PHN-00000633,CIT-00000799,7460539809,BSNL,feature_phone,false
PHN-00000634,CIT-00000800,9267362176,Vi,smartphone,false
PHN-00000635,CIT-00000801,8881050961,Jio,smartphone,false
PHN-00000636,CIT-00000802,8753159743,Airtel,smartphone,false
PHN-00000637,CIT-00000803,9420824418,Jio,smartphone,false
PHN-00000638,CIT-00000804,7735831268,BSNL,feature_phone,false
PHN-00000639,CIT-00000805,9803248757,Vi,smartphone,false
PHN-00000640,CIT-00000807,6639830368,Jio,smartphone,false
PHN-00000641,CIT-00000808,9245042465,Airtel,smartphone,false
PHN-00000642,CIT-00000809,8960346940,BSNL,feature_phone,false
PHN-00000643,CIT-00000810,6020290226,Airtel,smartphone,false
PHN-00000644,CIT-00000811,6606193163,Airtel,smartphone,false
PHN-00000645,CIT-00000812,8453966097,Jio,smartphone,false
PHN-00000646,CIT-00000813,7914033264,Airtel,smartphone,false
PHN-00000647,CIT-00000814,8969017819,Vi,feature_phone,false
PHN-00000648,CIT-00000815,9628026906,Vi,smartphone,false
PHN-00000649,CIT-00000816,7334028592,Airtel,feature_phone,false
PHN-00000650,CIT-00000817,9669727184,Airtel,feature_phone,false
PHN-00000651,CIT-00000818,7989284250,Jio,feature_phone,false
PHN-00000652,CIT-00000819,8179009947,Vi,smartphone,false
PHN-00000653,CIT-00000821,7519780490,BSNL,smartphone,false
PHN-00000654,CIT-00000822,9746754898,BSNL,smartphone,false
PHN-00000655,CIT-00000823,8491063332,Jio,smartphone,false
PHN-00000656,CIT-00000824,9656267875,Airtel,smartphone,false
PHN-00000657,CIT-00000825,6774889708,BSNL,smartphone,false
PHN-00000658,CIT-00000826,8678954304,Jio,smartphone,false
PHN-00000659,CIT-00000827,8579302773,Airtel,feature_phone,false
PHN-00000660,CIT-00000828,9644297928,Vi,smartphone,false
PHN-00000661,CIT-00000829,9865228945,Vi,smartphone,false
PHN-00000662,CIT-00000830,6173494556,Airtel,smartphone,false
PHN-00000663,CIT-00000831,9889785474,BSNL,feature_phone,false
PHN-00000664,CIT-00000832,6277789975,Vi,smartphone,false
PHN-00000665,CIT-00000833,6323202102,Airtel,smartphone,false
PHN-00000666,CIT-00000834,8993890231,Vi,smartphone,false
PHN-00000667,CIT-00000835,8556383322,BSNL,smartphone,false
PHN-00000668,CIT-00000836,7376271521,Jio,smartphone,false
PHN-00000669,CIT-00000837,8189857320,Airtel,feature_phone,false
PHN-00000670,CIT-00000838,6719446124,BSNL,smartphone,false
PHN-00000671,CIT-00000839,8806289057,Vi,feature_phone,false
PHN-00000672,CIT-00000840,6475765337,Vi,feature_phone,false
PHN-00000673,CIT-00000841,9857930405,Airtel,smartphone,false
PHN-00000674,CIT-00000842,8688078652,BSNL,smartphone,false
PHN-00000675,CIT-00000844,7079678500,Airtel,feature_phone,false
PHN-00000676,CIT-00000845,8195754350,BSNL,smartphone,false
PHN-00000677,CIT-00000846,8154188444,BSNL,smartphone,false
PHN-00000678,CIT-00000847,6474550284,Airtel,smartphone,false
PHN-00000679,CIT-00000848,9300558239,BSNL,smartphone,false
PHN-00000680,CIT-00000850,8835324977,Vi,smartphone,false
PHN-00000681,CIT-00000851,9424246321,BSNL,smartphone,false
PHN-00000682,CIT-00000852,7760527247,Vi,feature_phone,false
PHN-00000683,CIT-00000853,8032528242,Jio,smartphone,false
PHN-00000684,CIT-00000854,8348952525,Airtel,smartphone,false
PHN-00000685,CIT-00000855,7674801369,BSNL,smartphone,false
PHN-00000686,CIT-00000856,6377072188,Jio,smartphone,false
PHN-00000687,CIT-00000857,6857999392,Jio,smartphone,false
PHN-00000688,CIT-00000858,9318807338,Airtel,smartphone,false
PHN-00000689,CIT-00000859,7986888031,BSNL,smartphone,false
PHN-00000690,CIT-00000861,9562932396,BSNL,smartphone,false
PHN-00000691,CIT-00000862,7200238541,Vi,smartphone,false
PHN-00000692,CIT-00000863,8980695103,Vi,feature_phone,false
PHN-00000693,CIT-00000864,8891713718,BSNL,feature_phone,false
PHN-00000694,CIT-00000866,8480432160,Vi,smartphone,false
PHN-00000695,CIT-00000867,6556447274,BSNL,smartphone,false
PHN-00000696,CIT-00000868,7875908748,Airtel,smartphone,false
PHN-00000697,CIT-00000869,8711871747,Jio,smartphone,false
PHN-00000698,CIT-00000870,9808371004,BSNL,smartphone,false
PHN-00000699,CIT-00000871,6310972387,Airtel,smartphone,false
PHN-00000700,CIT-00000873,8347368197,Airtel,smartphone,false
PHN-00000701,CIT-00000874,7193297579,BSNL,smartphone,false
PHN-00000702,CIT-00000875,7307327702,BSNL,feature_phone,false
PHN-00000703,CIT-00000876,7567048653,Jio,feature_phone,false
PHN-00000704,CIT-00000877,8311450264,Vi,feature_phone,false
PHN-00000705,CIT-00000878,7918835682,Vi,smartphone,false
PHN-00000706,CIT-00000881,9432164130,Jio,smartphone,false
PHN-00000707,CIT-00000883,8306710295,Airtel,smartphone,false
PHN-00000708,CIT-00000884,8856761252,BSNL,smartphone,false
PHN-00000709,CIT-00000885,7762662835,Jio,smartphone,false
PHN-00000710,CIT-00000886,9196562531,Jio,smartphone,false
PHN-00000711,CIT-00000887,7623286045,Vi,smartphone,false
PHN-00000712,CIT-00000888,7917166890,Airtel,feature_phone,false
PHN-00000713,CIT-00000889,8037318212,Airtel,smartphone,false
PHN-00000714,CIT-00000890,9326217977,Vi,smartphone,false
PHN-00000715,CIT-00000891,9652999053,Vi,smartphone,false
PHN-00000716,CIT-00000892,6287402662,Airtel,smartphone,false
PHN-00000717,CIT-00000893,9902686724,Jio,smartphone,false
PHN-00000718,CIT-00000894,6858498093,BSNL,smartphone,false
PHN-00000719,CIT-00000895,9052069092,Airtel,smartphone,false
PHN-00000720,CIT-00000897,9565808801,Jio,feature_phone,false
PHN-00000721,CIT-00000898,8350490896,Jio,smartphone,false
PHN-00000722,CIT-00000899,6046866549,Jio,smartphone,false
PHN-00000723,CIT-00000900,9977989188,Jio,smartphone,false
PHN-00000724,CIT-00000901,6054210698,Jio,smartphone,false
PHN-00000725,CIT-00000902,6742991193,Airtel,smartphone,false
PHN-00000726,CIT-00000903,7681198157,Airtel,smartphone,false
PHN-00000727,CIT-00000904,6649609089,Vi,smartphone,false
PHN-00000728,CIT-00000905,7356024872,BSNL,smartphone,false
PHN-00000729,CIT-00000906,6337835510,Jio,smartphone,false
PHN-00000730,CIT-00000907,6542883761,Vi,smartphone,false
PHN-00000731,CIT-00000908,7857718741,Airtel,smartphone,false
PHN-00000732,CIT-00000909,8126643493,Vi,smartphone,false
PHN-00000733,CIT-00000910,7099205829,Vi,smartphone,false
PHN-00000734,CIT-00000912,8323086328,Vi,feature_phone,false
PHN-00000735,CIT-00000913,7518179291,Jio,smartphone,false
PHN-00000736,CIT-00000914,6744815316,Vi,feature_phone,false
PHN-00000737,CIT-00000916,7179385718,Vi,feature_phone,false
PHN-00000738,CIT-00000918,7040386747,Airtel,smartphone,false
PHN-00000739,CIT-00000919,8744862511,BSNL,smartphone,false
PHN-00000740,CIT-00000920,7840967696,Airtel,smartphone,false
PHN-00000741,CIT-00000921,8070161750,Jio,smartphone,false
PHN-00000742,CIT-00000922,9359805763,Vi,smartphone,false
PHN-00000743,CIT-00000923,7507904819,Jio,feature_phone,false
PHN-00000744,CIT-00000924,6409468883,Airtel,smartphone,false
PHN-00000745,CIT-00000926,7854149256,BSNL,smartphone,false
PHN-00000746,CIT-00000927,6674621087,Vi,smartphone,false
PHN-00000747,CIT-00000928,6115497538,Jio,smartphone,false
PHN-00000748,CIT-00000929,8007953437,Jio,smartphone,false
PHN-00000749,CIT-00000930,8160592334,Vi,feature_phone,false
PHN-00000750,CIT-00000931,8194961716,BSNL,smartphone,false
PHN-00000751,CIT-00000933,8316743838,BSNL,smartphone,false
PHN-00000752,CIT-00000934,9263108185,Vi,smartphone,false
PHN-00000753,CIT-00000935,9967595109,Jio,smartphone,false
PHN-00000754,CIT-00000936,9208546015,Airtel,smartphone,false
PHN-00000755,CIT-00000937,9495036985,BSNL,smartphone,false
