accused_id,fir_id,criminal_id,name_en,name_kn,age,gender,address,is_known,is_arrested,role
ACC-FIR-KLP-2021-00051-000,FIR-KLP-2021-00051,CRM-0000033,Anita Pillai,ಶೃತಿ ಲಿಂಗಾಯತ್,47,F,,true,false,principal
ACC-FIR-CHB-2021-00005-000,FIR-CHB-2021-00005,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-CHB-2021-00006-000,FIR-CHB-2021-00006,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,principal
ACC-FIR-BLR-2021-00094-000,FIR-BLR-2021-00094,CRM-0000149,Saritha Vokkaliga,ಸೀತಾ ಮೂರ್ತಿ,36,F,,true,true,principal
ACC-FIR-CHB-2021-00007-000,FIR-CHB-2021-00007,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-RBG-2021-00042-000,FIR-RBG-2021-00042,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,false,true,principal
ACC-FIR-RBG-2021-00042-001,FIR-RBG-2021-00042,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,accomplice
ACC-FIR-BLR2-2021-00027-000,FIR-BLR2-2021-00027,CRM-0000072,Prashanth Aras,ವಿಕ್ರಮ್ ಲಿಂಗಾಯತ್,66,M,,true,false,principal
ACC-FIR-CHB-2021-00008-000,FIR-CHB-2021-00008,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-BLR2-2021-00028-000,FIR-BLR2-2021-00028,CRM-0000051,Anil Rao,ರಾಮೇಶ್ ತಂತ್ರಿ,37,M,,true,false,principal
ACC-FIR-RBG-2021-00043-000,FIR-RBG-2021-00043,,Anil Singh,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CHB-2021-00009-000,FIR-CHB-2021-00009,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-BLR-2021-00095-000,FIR-BLR-2021-00095,,Anil Verma,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CHB-2021-00010-000,FIR-CHB-2021-00010,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-BLR2-2021-00029-000,FIR-BLR2-2021-00029,CRM-0000005,Akash Singh,ಉಮೇಶ್ ಕುಮಾರ್,21,M,,true,false,principal
ACC-FIR-BLR2-2021-00030-000,FIR-BLR2-2021-00030,CRM-0000020,Nagaraj Pillai,ಪ್ರಶಾಂತ್ ಅಡಿಗ,38,M,,true,false,principal
ACC-FIR-CHB-2021-00011-000,FIR-CHB-2021-00011,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-BLR-2021-00096-000,FIR-BLR-2021-00096,CRM-0000039,Satish Gowda,ಉಮೇಶ್ ವೊಕ್ಕಲಿಗ,51,M,,true,false,principal
ACC-FIR-CHB-2021-00012-000,FIR-CHB-2021-00012,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,true,principal
ACC-FIR-MGL-2021-00049-000,FIR-MGL-2021-00049,CRM-0000101,Geetha Reddy,ಕವಿತಾ ಲಿಂಗಾಯತ್,17,F,,false,false,principal
ACC-FIR-MGL-2021-00049-001,FIR-MGL-2021-00049,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,true,false,accomplice
ACC-FIR-KLP-2021-00052-000,FIR-KLP-2021-00052,CRM-0000107,Rohit Kamath,ರಾಜೇಶ್ ಅಯ್ಯರ್,36,M,,true,false,principal
ACC-FIR-CTV-2021-00010-000,FIR-CTV-2021-00010,CRM-0000063,Prashanth Raju,ರಾಮೇಶ್ ನಾಯ್ಕ್,59,M,,false,false,principal
ACC-FIR-SHV-2021-00004-000,FIR-SHV-2021-00004,,Sujatha Reddy,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-RCR-2021-00025-000,FIR-RCR-2021-00025,,Rekha Kumar,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR2-2021-00031-000,FIR-BLR2-2021-00031,CRM-0000145,Pooja Swamy,ಪ್ರಿಯಾ ಜೋಶಿ,37,F,,true,false,principal
ACC-FIR-KLP-2021-00053-000,FIR-KLP-2021-00053,CRM-0000232,Abhishek Raju,ಮಹೇಶ್ ತಂತ್ರಿ,19,M,,false,false,principal
ACC-FIR-TKR-2021-00005-000,FIR-TKR-2021-00005,CRM-0000132,Yogesh Bhat,ಮಂಜುನಾಥ್ ಪ್ರಭು,63,M,,false,true,principal
ACC-FIR-BLR-2021-00097-000,FIR-BLR-2021-00097,CRM-0000028,Anil Kamath,ಯೋಗೇಶ್ ಹೆಗಡೆ,28,M,,false,false,principal
ACC-FIR-MGL-2021-00050-000,FIR-MGL-2021-00050,CRM-0000154,Rajesh Reddy,ನಾಗರಾಜ್ ರೆಡ್ಡಿ,47,M,,false,false,principal
ACC-FIR-BLR-2021-00098-000,FIR-BLR-2021-00098,CRM-0000096,Suresh Shastri,ವಿನಯ್ ಕಾಮತ್,17,M,,false,false,principal
ACC-FIR-KLP-2021-00054-000,FIR-KLP-2021-00054,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,false,false,principal
ACC-FIR-KLP-2021-00054-001,FIR-KLP-2021-00054,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,accomplice
ACC-FIR-KLP-2021-00054-002,FIR-KLP-2021-00054,CRM-0000092,Prakash Krishnamurthy,ಬಸವರಾಜ್ ಕುಮಾರ್,21,M,,true,false,accomplice
ACC-FIR-KLP-2021-00054-003,FIR-KLP-2021-00054,CRM-0000081,Yogesh Naik,ಸುರೇಶ್ ಉಡುಪ,43,M,,false,false,accomplice
ACC-FIR-BLR-2021-00099-000,FIR-BLR-2021-00099,CRM-0000229,Ramesh Adiga,ಅಭಿಷೇಕ್ ಲಿಂಗಾಯತ್,39,M,,true,false,principal
ACC-FIR-BLG-2021-00040-000,FIR-BLG-2021-00040,CRM-0000001,Bharathi Nambiar,ರೇಖಾ ಅಡಿಗ,40,F,,false,false,principal
ACC-FIR-BLR-2021-00100-000,FIR-BLR-2021-00100,CRM-0000007,Rekha Pillai,ನಿತ್ಯಾ ಅಡಿಗ,61,F,,false,false,principal
ACC-FIR-BLR-2021-00101-000,FIR-BLR-2021-00101,CRM-0000211,Prashanth Pillai,ಶ್ರೀಕಾಂತ್ ಜೋಶಿ,54,M,,false,true,principal
ACC-FIR-BLR-2021-00102-000,FIR-BLR-2021-00102,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,true,false,principal
ACC-FIR-BLR-2021-00102-001,FIR-BLR-2021-00102,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-BLR2-2021-00032-000,FIR-BLR2-2021-00032,CRM-0000227,Vikram Verma,ತೇಜಸ್ ಪ್ರಭು,50,M,,false,false,principal
ACC-FIR-KLP-2021-00055-000,FIR-KLP-2021-00055,,Nirmala Hegde,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR-2021-00103-000,FIR-BLR-2021-00103,,Jyothi Pillai,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLG-2021-00041-000,FIR-BLG-2021-00041,,Kiran Reddy,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00044-000,FIR-RBG-2021-00044,CRM-0000080,Geetha Kamath,ಅನಿತಾ ಜೋಶಿ,73,F,,false,true,principal
ACC-FIR-BLG-2021-00042-000,FIR-BLG-2021-00042,CRM-0000071,Nagaraj Reddy,ನವೀನ್ ಜೋಶಿ,49,M,,true,false,principal
ACC-FIR-BLG-2021-00042-001,FIR-BLG-2021-00042,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-BLG-2021-00042-002,FIR-BLG-2021-00042,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,true,false,accomplice
ACC-FIR-BDR-2021-00002-000,FIR-BDR-2021-00002,CRM-0000179,Basavaraj Udupi,ಬಸವರಾಜ್ ಲಿಂಗಾಯತ್,16,M,,true,true,principal
ACC-FIR-BLG-2021-00043-000,FIR-BLG-2021-00043,CRM-0000004,Amala Verma,ಗೀತಾ ಭಟ್,16,F,,true,true,principal
ACC-FIR-BLG-2021-00043-001,FIR-BLG-2021-00043,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,accomplice
ACC-FIR-BLG-2021-00043-002,FIR-BLG-2021-00043,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,false,false,accomplice
ACC-FIR-HBL-2021-00030-000,FIR-HBL-2021-00030,CRM-0000023,Shruthi Raju,ಶಾಂತಾ ಗೌಡ,43,F,,true,false,principal
ACC-FIR-MGL-2021-00051-000,FIR-MGL-2021-00051,,Meera Kamath,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-MGL-2021-00052-000,FIR-MGL-2021-00052,,Nagaraj Reddy,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-UDR-2021-00047-000,FIR-UDR-2021-00047,CRM-0000093,Seeta Vokkaliga,ರೇಖಾ ಕುಮಾರ್,17,F,,false,false,principal
ACC-FIR-UDR-2021-00047-001,FIR-UDR-2021-00047,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,accomplice
ACC-FIR-KLP-2021-00056-000,FIR-KLP-2021-00056,,Saritha Verma,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR-2021-00104-000,FIR-BLR-2021-00104,CRM-0000085,Amala Vokkaliga,ಸರಿತಾ ದೇಸಾಯಿ,59,F,,true,true,principal
ACC-FIR-MDY-2021-00010-000,FIR-MDY-2021-00010,CRM-0000178,Suresh Tantri,ಕಿರಣ್ ಅಯ್ಯರ್,55,M,,false,false,principal
ACC-FIR-BLR2-2021-00033-000,FIR-BLR2-2021-00033,CRM-0000146,Geetha Murthy,ವಿದ್ಯಾ ರಾವ್,63,F,,true,false,principal
ACC-FIR-VKT-2021-00030-000,FIR-VKT-2021-00030,CRM-0000207,Prashanth Krishnamurthy,ಗಣೇಶ್ ಅರಸ್,27,M,,true,false,principal
ACC-FIR-BLR-2021-00105-000,FIR-BLR-2021-00105,CRM-0000046,Rajesh Hegde,ಗೌರವ್ ಹೆಗಡೆ,37,M,,false,false,principal
ACC-FIR-UDR-2021-00048-000,FIR-UDR-2021-00048,CRM-0000101,Geetha Reddy,ಕವಿತಾ ಲಿಂಗಾಯತ್,17,F,,true,false,principal
ACC-FIR-UDR-2021-00048-001,FIR-UDR-2021-00048,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,false,false,accomplice
ACC-FIR-RCR-2021-00026-000,FIR-RCR-2021-00026,CRM-0000002,Srikanth Tantri,ಅರ್ಜುನ್ ಹೆಗಡೆ,65,M,,true,true,principal
ACC-FIR-KLP-2021-00057-000,FIR-KLP-2021-00057,CRM-0000165,Vikram Aras,ನವೀನ್ ಅಯ್ಯರ್,40,M,,false,false,principal
ACC-FIR-BLRR-2021-00055-000,FIR-BLRR-2021-00055,CRM-0000150,Rohit Patil,ಸುರೇಶ್ ಕಾಮತ್,31,M,,true,false,principal
ACC-FIR-BLR-2021-00106-000,FIR-BLR-2021-00106,CRM-0000135,Yogesh Kamath,ಸುರೇಶ್ ಅಡಿಗ,35,M,,false,false,principal
ACC-FIR-BLR2-2021-00034-000,FIR-BLR2-2021-00034,CRM-0000062,Vinay Udupi,ಅಭಿಷೇಕ್ ಶೆಟ್ಟಿ,72,M,,true,true,principal
ACC-FIR-BLG-2021-00044-000,FIR-BLG-2021-00044,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-BLG-2021-00045-000,FIR-BLG-2021-00045,CRM-0000037,Kiran Swamy,ವಿನಯ್ ಅರಸ್,24,M,,false,false,principal
ACC-FIR-BLG-2021-00046-000,FIR-BLG-2021-00046,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-BLR-2021-00107-000,FIR-BLR-2021-00107,CRM-0000125,Saritha Adiga,ಅಮಲಾ ವೊಕ್ಕಲಿಗ,49,F,,true,false,principal
ACC-FIR-BLG-2021-00047-000,FIR-BLG-2021-00047,,Prakash Gowda,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00045-000,FIR-RBG-2021-00045,,Basavaraj Naik,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR-2021-00108-000,FIR-BLR-2021-00108,,Rohit Kamath,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00046-000,FIR-RBG-2021-00046,CRM-0000066,Umesh Patil,ಮಹೇಶ್ ಜೋಶಿ,60,M,,true,true,principal
ACC-FIR-BDR-2021-00003-000,FIR-BDR-2021-00003,CRM-0000019,Kavitha Bhat,ಭಾರತಿ ಲಿಂಗಾಯತ್,62,F,,false,true,principal
ACC-FIR-BLG-2021-00048-000,FIR-BLG-2021-00048,CRM-0000071,Nagaraj Reddy,ನವೀನ್ ಜೋಶಿ,49,M,,false,false,principal
ACC-FIR-BLG-2021-00048-001,FIR-BLG-2021-00048,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,accomplice
ACC-FIR-BLG-2021-00048-002,FIR-BLG-2021-00048,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,false,false,accomplice
ACC-FIR-RBG-2021-00047-000,FIR-RBG-2021-00047,,Yogesh Lingayat,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-UDR-2021-00049-000,FIR-UDR-2021-00049,CRM-0000049,Sangeetha Krishnamurthy,ಸಂಗೀತಾ ಶೆಟ್ಟಿ,71,F,,true,false,principal
ACC-FIR-RBG-2021-00048-000,FIR-RBG-2021-00048,CRM-0000120,Mohan Krishnamurthy,ರೋಹಿತ್ ರೆಡ್ಡಿ,30,M,,false,false,principal
ACC-FIR-MGL-2021-00053-000,FIR-MGL-2021-00053,,Naveen Verma,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR-2021-00109-000,FIR-BLR-2021-00109,CRM-0000216,Nagaraj Kamath,ಗೌರವ್ ಭಟ್,24,M,,false,false,principal
ACC-FIR-TKR-2021-00006-000,FIR-TKR-2021-00006,CRM-0000038,Gaurav Joshi,ಸತೀಶ್ ಅಯ್ಯರ್,34,M,,true,true,principal
ACC-FIR-BLG-2021-00049-000,FIR-BLG-2021-00049,CRM-0000001,Bharathi Nambiar,ರೇಖಾ ಅಡಿಗ,40,F,,false,false,principal
ACC-FIR-BLG-2021-00050-000,FIR-BLG-2021-00050,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-BLR-2021-00110-000,FIR-BLR-2021-00110,CRM-0000185,Anita Tantri,ಸರಿತಾ ಭಟ್,73,F,,true,false,principal
ACC-FIR-RBG-2021-00049-000,FIR-RBG-2021-00049,,Vikram Gowda,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00050-000,FIR-RBG-2021-00050,CRM-0000122,Prashanth Shetty,ಗೌರವ್ ಕುಮಾರ್,26,M,,true,false,principal
ACC-FIR-BLRR-2021-00056-000,FIR-BLRR-2021-00056,CRM-0000193,Sandeep Sharma,ಉಮೇಶ್ ಲಿಂಗಾಯತ್,31,M,,true,false,principal
ACC-FIR-KLP-2021-00058-000,FIR-KLP-2021-00058,CRM-0000177,Meera Murthy,ಕವಿತಾ ಹೆಗಡೆ,34,F,,true,false,principal
ACC-FIR-KLP-2021-00059-000,FIR-KLP-2021-00059,,Harsh Udupi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR-2021-00111-000,FIR-BLR-2021-00111,CRM-0000176,Saritha Hegde,ಗೀತಾ ಜೋಶಿ,50,F,,false,false,principal
ACC-FIR-HBL-2021-00031-000,FIR-HBL-2021-00031,CRM-0000023,Shruthi Raju,ಶಾಂತಾ ಗೌಡ,43,F,,true,false,principal
ACC-FIR-BLG-2021-00051-000,FIR-BLG-2021-00051,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-KLP-2021-00060-000,FIR-KLP-2021-00060,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-CHB-2021-00013-000,FIR-CHB-2021-00013,,Suma Raju,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR2-2021-00035-000,FIR-BLR2-2021-00035,CRM-0000107,Rohit Kamath,ರಾಜೇಶ್ ಅಯ್ಯರ್,36,M,,false,true,principal
ACC-FIR-DVG-2021-00024-000,FIR-DVG-2021-00024,,Akash Krishnamurthy,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KLR-2021-00001-000,FIR-KLR-2021-00001,CRM-0000191,Vinay Adiga,ಮೋಹನ್ ಪಾಟೀಲ್,47,M,,true,false,principal
ACC-FIR-BLR-2021-00112-000,FIR-BLR-2021-00112,CRM-0000067,Nagaraj Prabhu,ಮಂಜುನಾಥ್ ಪಾಟೀಲ್,59,M,,true,false,principal
ACC-FIR-BLRR-2021-00057-000,FIR-BLRR-2021-00057,CRM-0000193,Sandeep Sharma,ಉಮೇಶ್ ಲಿಂಗಾಯತ್,31,M,,true,false,principal
ACC-FIR-BLR-2021-00113-000,FIR-BLR-2021-00113,,Mahesh Verma,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLG-2021-00052-000,FIR-BLG-2021-00052,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-KLP-2021-00061-000,FIR-KLP-2021-00061,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLR-2021-00114-000,FIR-BLR-2021-00114,CRM-0000072,Prashanth Aras,ವಿಕ್ರಮ್ ಲಿಂಗಾಯತ್,66,M,,true,true,principal
ACC-FIR-KLP-2021-00062-000,FIR-KLP-2021-00062,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-HVR-2021-00002-000,FIR-HVR-2021-00002,CRM-0000138,Tejas Reddy,ಮೋಹನ್ ನಂಬಿಯಾರ್,49,M,,true,true,principal
ACC-FIR-UDR-2021-00050-000,FIR-UDR-2021-00050,CRM-0000104,Umesh Reddy,ರಾಮೇಶ್ ಪ್ರಭು,33,M,,true,true,principal
ACC-FIR-BLG-2021-00053-000,FIR-BLG-2021-00053,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-RBG-2021-00051-000,FIR-RBG-2021-00051,CRM-0000120,Mohan Krishnamurthy,ರೋಹಿತ್ ರೆಡ್ಡಿ,30,M,,true,false,principal
ACC-FIR-KLP-2021-00063-000,FIR-KLP-2021-00063,CRM-0000057,Ganesh Rao,ಅಜಯ್ ದೇಸಾಯಿ,18,M,,true,false,principal
ACC-FIR-KLP-2021-00064-000,FIR-KLP-2021-00064,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-HBL-2021-00032-000,FIR-HBL-2021-00032,CRM-0000205,Satish Singh,ದೀಪಕ್ ಕಾಮತ್,49,M,,true,true,principal
ACC-FIR-HBL-2021-00032-001,FIR-HBL-2021-00032,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,accomplice
ACC-FIR-HBL-2021-00032-002,FIR-HBL-2021-00032,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,true,false,accomplice
ACC-FIR-KLP-2021-00065-000,FIR-KLP-2021-00065,CRM-0000073,Rajesh Lingayat,ರಾಜೇಶ್ ಶೆಟ್ಟಿ,49,M,,true,false,principal
ACC-FIR-KLP-2021-00066-000,FIR-KLP-2021-00066,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-KLP-2021-00067-000,FIR-KLP-2021-00067,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-UDR-2021-00051-000,FIR-UDR-2021-00051,CRM-0000104,Umesh Reddy,ರಾಮೇಶ್ ಪ್ರಭು,33,M,,true,false,principal
ACC-FIR-KLP-2021-00068-000,FIR-KLP-2021-00068,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-BLR-2021-00115-000,FIR-BLR-2021-00115,CRM-0000160,Shruthi Gowda,ಸಂಗೀತಾ ಮೂರ್ತಿ,69,F,,false,false,principal
ACC-FIR-MGL-2021-00054-000,FIR-MGL-2021-00054,CRM-0000122,Prashanth Shetty,ಗೌರವ್ ಕುಮಾರ್,26,M,,false,false,principal
ACC-FIR-HBL-2021-00033-000,FIR-HBL-2021-00033,CRM-0000081,Yogesh Naik,ಸುರೇಶ್ ಉಡುಪ,43,M,,false,false,principal
ACC-FIR-KLP-2021-00069-000,FIR-KLP-2021-00069,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLG-2021-00054-000,FIR-BLG-2021-00054,,Umesh Joshi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR2-2021-00036-000,FIR-BLR2-2021-00036,CRM-0000079,Prakash Prabhu,ನಾಗರಾಜ್ ಹೆಗಡೆ,64,M,,false,false,principal
ACC-FIR-BLR2-2021-00036-001,FIR-BLR2-2021-00036,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,accomplice
ACC-FIR-BLR2-2021-00036-002,FIR-BLR2-2021-00036,CRM-0000093,Seeta Vokkaliga,ರೇಖಾ ಕುಮಾರ್,17,F,,true,false,accomplice
ACC-FIR-BLR-2021-00116-000,FIR-BLR-2021-00116,CRM-0000229,Ramesh Adiga,ಅಭಿಷೇಕ್ ಲಿಂಗಾಯತ್,39,M,,false,false,principal
ACC-FIR-RBG-2021-00052-000,FIR-RBG-2021-00052,CRM-0000031,Ravi Verma,ರಾಜೇಶ್ ಜೋಶಿ,66,M,,true,false,principal
ACC-FIR-RBG-2021-00053-000,FIR-RBG-2021-00053,CRM-0000138,Tejas Reddy,ಮೋಹನ್ ನಂಬಿಯಾರ್,49,M,,true,false,principal
ACC-FIR-BLRR-2021-00058-000,FIR-BLRR-2021-00058,CRM-0000193,Sandeep Sharma,ಉಮೇಶ್ ಲಿಂಗಾಯತ್,31,M,,false,true,principal
ACC-FIR-HSN-2021-00010-000,FIR-HSN-2021-00010,CRM-0000070,Ramesh Shastri,ವಿಕ್ರಮ್ ನಂಬಿಯಾರ್,58,M,,true,false,principal
ACC-FIR-BLR-2021-00117-000,FIR-BLR-2021-00117,CRM-0000160,Shruthi Gowda,ಸಂಗೀತಾ ಮೂರ್ತಿ,69,F,,true,false,principal
ACC-FIR-BLR-2021-00118-000,FIR-BLR-2021-00118,CRM-0000012,Jyothi Sharma,ಮಧು ಜೋಶಿ,66,F,,false,false,principal
ACC-FIR-BLG-2021-00055-000,FIR-BLG-2021-00055,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,true,false,principal
ACC-FIR-BLR-2021-00119-000,FIR-BLR-2021-00119,,Pooja Sharma,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLG-2021-00056-000,FIR-BLG-2021-00056,,Arjun Udupi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLG-2021-00057-000,FIR-BLG-2021-00057,CRM-0000235,Nagaraj Lingayat,ಸತೀಶ್ ಮೂರ್ತಿ,69,M,,false,false,principal
ACC-FIR-MGL-2021-00055-000,FIR-MGL-2021-00055,CRM-0000119,Mahesh Lingayat,ನಾಗರಾಜ್ ಶಾಸ್ತ್ರಿ,68,M,,false,false,principal
ACC-FIR-UDR-2021-00052-000,FIR-UDR-2021-00052,,Arjun Sharma,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KLP-2021-00070-000,FIR-KLP-2021-00070,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLR-2021-00120-000,FIR-BLR-2021-00120,CRM-0000061,Jyothi Prabhu,ಮಧು ಪ್ರಭು,25,F,,true,false,principal
ACC-FIR-MGL-2021-00056-000,FIR-MGL-2021-00056,CRM-0000025,Sandeep Pillai,ನವೀನ್ ರೆಡ್ಡಿ,50,M,,true,false,principal
ACC-FIR-KLP-2021-00071-000,FIR-KLP-2021-00071,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-KLP-2021-00072-000,FIR-KLP-2021-00072,CRM-0000146,Geetha Murthy,ವಿದ್ಯಾ ರಾವ್,63,F,,true,false,principal
ACC-FIR-KLP-2021-00073-000,FIR-KLP-2021-00073,CRM-0000011,Meera Swamy,ಕವಿತಾ ನಂಬಿಯಾರ್,53,F,,false,false,principal
ACC-FIR-KLP-2021-00074-000,FIR-KLP-2021-00074,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KLP-2021-00075-000,FIR-KLP-2021-00075,CRM-0000177,Meera Murthy,ಕವಿತಾ ಹೆಗಡೆ,34,F,,true,false,principal
ACC-FIR-MGL-2021-00057-000,FIR-MGL-2021-00057,CRM-0000017,Shruthi Rao,ವಿದ್ಯಾ ರಾವ್,36,F,,true,false,principal
ACC-FIR-KLP-2021-00076-000,FIR-KLP-2021-00076,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLG-2021-00058-000,FIR-BLG-2021-00058,,Umesh Lingayat,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-HBL-2021-00034-000,FIR-HBL-2021-00034,CRM-0000026,Yogesh Thakur,ಸತೀಶ್ ಭಟ್,61,M,,false,false,principal
ACC-FIR-MYS-2021-00022-000,FIR-MYS-2021-00022,,Mohan Nambiar,ಅಜ್ಞಾತ,,M,,false,false,principal
