victim_id,fir_id,name_en,gender,age,phone,address,injury_type,property_lost,loss_amount_inr,citizen_id
VIC-FIR-BSD-2021-00002-000,FIR-BSD-2021-00002,Yogesh Hegde,M,60,9793390163,"No. 36, Layout, Karnataka",none,gold_jewellery,2639397.84,
VIC-FIR-HBL-2021-00005-000,FIR-HBL-2021-00005,Nagaraj Shastri,M,30,7689122802,"No. 47, Layout, Karnataka",none,mobile,140133.1,
VIC-FIR-RBG-2021-00023-000,FIR-RBG-2021-00023,Prashanth Kamath,M,28,7078348594,"No. 25, Cross, Karnataka",none,none,91952.77,
VIC-FIR-RBG-2021-00023-001,FIR-RBG-2021-00023,Ravi Sharma,M,46,8650819084,"No. 175, Cross, Karnataka",none,gold_jewellery,91952.77,
VIC-FIR-RBG-2021-00023-002,FIR-RBG-2021-00023,Harsh Prabhu,M,27,7957674920,"No. 102, Main Road, Karnataka",none,vehicle,45976.385,
VIC-FIR-KLP-2021-00009-000,FIR-KLP-2021-00009,Nitya Kamath,F,48,8830404057,"No. 110, Layout, Karnataka",none,vehicle,381418.14,
VIC-FIR-KLP-2021-00009-001,FIR-KLP-2021-00009,Nirmala Kumar,F,38,8898607139,"No. 94, Cross, Karnataka",none,mobile,381418.14,
VIC-FIR-KLP-2021-00009-002,FIR-KLP-2021-00009,Anita Thakur,F,50,6578209052,"No. 85, Main Road, Karnataka",none,gold_jewellery,190709.07,
VIC-FIR-BSD-2021-00003-000,FIR-BSD-2021-00003,Anita Nambiar,F,45,8208277776,"No. 192, Main Road, Karnataka",none,vehicle,721327.35,
VIC-FIR-RBG-2021-00024-000,FIR-RBG-2021-00024,Anil Udupi,M,69,8774270536,"No. 153, Main Road, Karnataka",none,vehicle,403734.83,
VIC-FIR-RBG-2021-00024-001,FIR-RBG-2021-00024,Kiran Prabhu,M,54,6515271889,"No. 51, Cross, Karnataka",none,mobile,403734.83,
VIC-FIR-KLP-2021-00010-000,FIR-KLP-2021-00010,Geetha Bhat,F,37,6497048194,"No. 143, Main Road, Karnataka",none,vehicle,424542.85,
VIC-FIR-BSD-2021-00004-000,FIR-BSD-2021-00004,Sneha Shetty,F,69,6031084713,"No. 35, Layout, Karnataka",none,cash,4246061.86,
VIC-FIR-BSD-2021-00004-001,FIR-BSD-2021-00004,Pooja Patil,F,33,9886784138,"No. 17, Cross, Karnataka",none,vehicle,4246061.86,
VIC-FIR-BSD-2021-00004-002,FIR-BSD-2021-00004,Anita Prabhu,F,49,6231935241,"No. 1, Layout, Karnataka",none,mobile,2123030.93,
VIC-FIR-RBG-2021-00025-000,FIR-RBG-2021-00025,Sujatha Pillai,F,20,8213143717,"No. 115, Layout, Karnataka",none,gold_jewellery,372951.46,
VIC-FIR-KLP-2021-00011-000,FIR-KLP-2021-00011,Kiran Vokkaliga,M,54,9258490243,"No. 101, Layout, Karnataka",none,gold_jewellery,225379.26,
VIC-FIR-KLP-2021-00011-001,FIR-KLP-2021-00011,Mohan Kumar,M,42,7679385112,"No. 92, Main Road, Karnataka",none,mobile,225379.26,
VIC-FIR-KLP-2021-00011-002,FIR-KLP-2021-00011,Pooja Swamy,F,55,7660343108,"No. 86, Main Road, Karnataka",none,mobile,112689.63,
VIC-FIR-BSD-2021-00005-000,FIR-BSD-2021-00005,Sangeetha Hegde,F,47,9697471583,"No. 77, Cross, Karnataka",none,vehicle,1381073.86,
VIC-FIR-BSD-2021-00005-001,FIR-BSD-2021-00005,Meera Tantri,F,66,8262513563,"No. 161, Main Road, Karnataka",none,none,1381073.86,
VIC-FIR-BSD-2021-00005-002,FIR-BSD-2021-00005,Seeta Hegde,F,75,8851397926,"No. 98, Cross, Karnataka",none,gold_jewellery,690536.93,
VIC-FIR-RBG-2021-00026-000,FIR-RBG-2021-00026,Pooja Nayak,F,30,8342444855,"No. 31, Cross, Karnataka",none,cash,433999.4,
VIC-FIR-RCR-2021-00001-000,FIR-RCR-2021-00001,Raghavendra Bhat,M,53,7634064228,"No. 30, Main Road, Karnataka",none,mobile,38585.76,
VIC-FIR-RCR-2021-00001-001,FIR-RCR-2021-00001,Gaurav Shetty,M,27,9656048532,"No. 164, Layout, Karnataka",none,cash,38585.76,
VIC-FIR-RCR-2021-00001-002,FIR-RCR-2021-00001,Saritha Pillai,F,24,9132577669,"No. 23, Layout, Karnataka",none,vehicle,19292.88,
VIC-FIR-MGL-2021-00005-000,FIR-MGL-2021-00005,Arjun Lingayat,M,63,6594432501,"No. 92, Main Road, Karnataka",none,cash,17613.39,
VIC-FIR-MGL-2021-00005-001,FIR-MGL-2021-00005,Nirmala Nayak,F,40,7720845616,"No. 182, Main Road, Karnataka",none,vehicle,17613.39,
VIC-FIR-MGL-2021-00005-002,FIR-MGL-2021-00005,Kavitha Vokkaliga,F,39,9277237503,"No. 36, Layout, Karnataka",none,vehicle,8806.695,
VIC-FIR-KLP-2021-00012-000,FIR-KLP-2021-00012,Rohit Udupi,M,74,7528872559,"No. 47, Layout, Karnataka",none,mobile,415219.02,
VIC-FIR-KLP-2021-00012-001,FIR-KLP-2021-00012,Vikram Joshi,M,20,6113667985,"No. 135, Layout, Karnataka",none,cash,415219.02,
VIC-FIR-BSD-2021-00006-000,FIR-BSD-2021-00006,Sandeep Naik,M,35,8964248562,"No. 77, Layout, Karnataka",none,none,3815430.95,
VIC-FIR-BSD-2021-00006-001,FIR-BSD-2021-00006,Vikram Nayak,M,32,7446685423,"No. 11, Main Road, Karnataka",none,cash,3815430.95,
VIC-FIR-BSD-2021-00006-002,FIR-BSD-2021-00006,Deepak Murthy,M,68,7344581863,"No. 12, Cross, Karnataka",none,none,1907715.475,
VIC-FIR-KLP-2021-00013-000,FIR-KLP-2021-00013,Shivakumar Shastri,M,19,9072646458,"No. 4, Layout, Karnataka",none,mobile,227202.4,
VIC-FIR-BSD-2021-00007-000,FIR-BSD-2021-00007,Anjali Udupi,F,69,6477248023,"No. 112, Layout, Karnataka",none,cash,60092.08,
VIC-FIR-BSD-2021-00007-001,FIR-BSD-2021-00007,Rekha Singh,F,72,7858951436,"No. 46, Main Road, Karnataka",none,mobile,60092.08,
VIC-FIR-BSD-2021-00007-002,FIR-BSD-2021-00007,Kavitha Tantri,F,58,6717005088,"No. 180, Cross, Karnataka",none,none,30046.04,
VIC-FIR-BSD-2021-00008-000,FIR-BSD-2021-00008,Kavitha Rao,F,51,7456632649,"No. 171, Layout, Karnataka",none,gold_jewellery,1430340.11,
VIC-FIR-BLR-2021-00018-000,FIR-BLR-2021-00018,Anil Shetty,M,44,6002587812,"No. 56, Main Road, Karnataka",none,mobile,322418.68,
VIC-FIR-BLR-2021-00018-001,FIR-BLR-2021-00018,Prakash Murthy,M,69,6249607354,"No. 121, Layout, Karnataka",none,gold_jewellery,322418.68,
VIC-FIR-KLP-2021-00014-000,FIR-KLP-2021-00014,Shivakumar Udupi,M,48,9236582805,"No. 93, Layout, Karnataka",none,vehicle,448874.65,
VIC-FIR-KLP-2021-00014-001,FIR-KLP-2021-00014,Jyothi Udupi,F,43,6353890548,"No. 20, Cross, Karnataka",none,none,448874.65,
VIC-FIR-BLR-2021-00019-000,FIR-BLR-2021-00019,Suresh Naik,M,24,7177025607,"No. 42, Layout, Karnataka",none,none,44501.56,
VIC-FIR-BLR-2021-00019-001,FIR-BLR-2021-00019,Vikram Shastri,M,33,7701284163,"No. 7, Main Road, Karnataka",none,none,44501.56,
VIC-FIR-BLR-2021-00019-002,FIR-BLR-2021-00019,Srikanth Krishnamurthy,M,51,9259139489,"No. 91, Main Road, Karnataka",none,gold_jewellery,22250.78,
VIC-FIR-KLP-2021-00015-000,FIR-KLP-2021-00015,Kavitha Tantri,F,44,6953047509,"No. 161, Cross, Karnataka",none,gold_jewellery,233986.49,
VIC-FIR-VJP-2021-00001-000,FIR-VJP-2021-00001,Umesh Kamath,M,55,7377730103,"No. 195, Main Road, Karnataka",none,gold_jewellery,6473.39,
VIC-FIR-VJP-2021-00001-001,FIR-VJP-2021-00001,Kavitha Nayak,F,18,8421871041,"No. 163, Main Road, Karnataka",none,cash,6473.39,
VIC-FIR-KLP-2021-00016-000,FIR-KLP-2021-00016,Mohan Singh,M,21,9111601694,"No. 96, Layout, Karnataka",none,mobile,94859.84,
VIC-FIR-BLRR-2021-00001-000,FIR-BLRR-2021-00001,Pooja Ayyar,F,65,6169074570,"No. 135, Main Road, Karnataka",none,mobile,5441695.38,
VIC-FIR-KLP-2021-00017-000,FIR-KLP-2021-00017,Akash Verma,M,23,7947204388,"No. 120, Main Road, Karnataka",none,gold_jewellery,89568.84,
VIC-FIR-KLP-2021-00017-001,FIR-KLP-2021-00017,Geetha Singh,F,22,8346102351,"No. 188, Main Road, Karnataka",none,gold_jewellery,89568.84,
VIC-FIR-BLRR-2021-00002-000,FIR-BLRR-2021-00002,Anil Reddy,M,55,6577256377,"No. 132, Cross, Karnataka",none,mobile,1750.74,
VIC-FIR-BLRR-2021-00002-001,FIR-BLRR-2021-00002,Shantha Tantri,F,50,9446101835,"No. 54, Cross, Karnataka",none,cash,1750.74,
VIC-FIR-BLRR-2021-00002-002,FIR-BLRR-2021-00002,Jyothi Murthy,F,31,7210487447,"No. 69, Layout, Karnataka",none,vehicle,875.37,
VIC-FIR-KLP-2021-00018-000,FIR-KLP-2021-00018,Deepa Ayyar,F,30,9048185268,"No. 156, Main Road, Karnataka",none,vehicle,94561.84,
VIC-FIR-KLP-2021-00018-001,FIR-KLP-2021-00018,Ravi Adiga,M,48,9733153936,"No. 61, Main Road, Karnataka",none,cash,94561.84,
VIC-FIR-KLP-2021-00018-002,FIR-KLP-2021-00018,Prashanth Singh,M,18,9258562785,"No. 176, Main Road, Karnataka",none,vehicle,47280.92,
VIC-FIR-BLRR-2021-00003-000,FIR-BLRR-2021-00003,Ramesh Adiga,M,26,7459926969,"No. 100, Main Road, Karnataka",none,vehicle,4417.18,
VIC-FIR-BLRR-2021-00003-001,FIR-BLRR-2021-00003,Madhu Ayyar,F,65,6112658831,"No. 79, Main Road, Karnataka",none,none,4417.18,
VIC-FIR-KLP-2021-00019-000,FIR-KLP-2021-00019,Rekha Shetty,F,51,8300358934,"No. 157, Main Road, Karnataka",none,cash,24828.85,
VIC-FIR-KLP-2021-00019-001,FIR-KLP-2021-00019,Anil Nambiar,M,47,8668222876,"No. 93, Main Road, Karnataka",none,none,24828.85,
VIC-FIR-KLP-2021-00019-002,FIR-KLP-2021-00019,Vidya Nambiar,F,51,9297386217,"No. 102, Cross, Karnataka",none,none,12414.425,
VIC-FIR-BLRR-2021-00004-000,FIR-BLRR-2021-00004,Rajesh Naik,M,65,7487696430,"No. 60, Cross, Karnataka",none,gold_jewellery,2062.55,
VIC-FIR-BLRR-2021-00004-001,FIR-BLRR-2021-00004,Pooja Desai,F,38,7423358397,"No. 122, Main Road, Karnataka",none,mobile,2062.55,
VIC-FIR-KLP-2021-00020-000,FIR-KLP-2021-00020,Vinay Rao,M,24,9645314764,"No. 199, Cross, Karnataka",none,vehicle,319552.08,
VIC-FIR-KLP-2021-00020-001,FIR-KLP-2021-00020,Shruthi Shastri,F,29,7780631129,"No. 16, Main Road, Karnataka",none,none,319552.08,
VIC-FIR-BLRR-2021-00005-000,FIR-BLRR-2021-00005,Nitya Nayak,F,65,7442461289,"No. 68, Layout, Karnataka",none,gold_jewellery,839.87,
VIC-FIR-KLP-2021-00021-000,FIR-KLP-2021-00021,Srikanth Swamy,M,38,6168369851,"No. 148, Cross, Karnataka",none,mobile,358641.11,
VIC-FIR-BLRR-2021-00006-000,FIR-BLRR-2021-00006,Jyothi Swamy,F,43,6096002077,"No. 74, Cross, Karnataka",none,gold_jewellery,4718.84,
VIC-FIR-BLRR-2021-00006-001,FIR-BLRR-2021-00006,Seeta Prabhu,F,46,8069614726,"No. 158, Layout, Karnataka",none,cash,4718.84,
VIC-FIR-UDR-2021-00003-000,FIR-UDR-2021-00003,Tejas Nayak,M,29,6189330832,"No. 99, Layout, Karnataka",none,vehicle,35.17,
VIC-FIR-UDR-2021-00003-001,FIR-UDR-2021-00003,Manjunath Tantri,M,37,6959780343,"No. 40, Main Road, Karnataka",none,mobile,35.17,
VIC-FIR-BLR-2021-00020-000,FIR-BLR-2021-00020,Vikram Gowda,M,50,8801262629,"No. 188, Cross, Karnataka",none,none,136.59,
VIC-FIR-BLR-2021-00021-000,FIR-BLR-2021-00021,Ravi Hegde,M,35,6208930968,"No. 12, Layout, Karnataka",none,gold_jewellery,204638.45,
VIC-FIR-BLR-2021-00021-001,FIR-BLR-2021-00021,Prakash Shetty,M,58,6316601365,"No. 113, Main Road, Karnataka",none,gold_jewellery,204638.45,
VIC-FIR-BLR2-2021-00007-000,FIR-BLR2-2021-00007,Satish Tantri,M,74,8182515246,"No. 128, Main Road, Karnataka",none,gold_jewellery,720580.09,
VIC-FIR-KLP-2021-00022-000,FIR-KLP-2021-00022,Madhu Pillai,F,47,6007245103,"No. 131, Layout, Karnataka",none,vehicle,144694.05,
VIC-FIR-KLP-2021-00022-001,FIR-KLP-2021-00022,Arjun Shastri,M,56,8875121497,"No. 114, Layout, Karnataka",none,mobile,144694.05,
VIC-FIR-KLP-2021-00022-002,FIR-KLP-2021-00022,Sandeep Thakur,M,35,6480698190,"No. 75, Main Road, Karnataka",none,gold_jewellery,72347.025,
VIC-FIR-BLRR-2021-00007-000,FIR-BLRR-2021-00007,Rajesh Murthy,M,38,9108110019,"No. 30, Cross, Karnataka",none,mobile,2644.17,
VIC-FIR-UDR-2021-00004-000,FIR-UDR-2021-00004,Shivakumar Ayyar,M,73,9847678891,"No. 70, Layout, Karnataka",none,cash,826.1,
VIC-FIR-UDR-2021-00004-001,FIR-UDR-2021-00004,Deepak Swamy,M,35,6209247639,"No. 178, Main Road, Karnataka",none,gold_jewellery,826.1,
VIC-FIR-UDR-2021-00004-002,FIR-UDR-2021-00004,Vikram Shastri,M,74,6824763604,"No. 165, Main Road, Karnataka",none,cash,413.05,
VIC-FIR-KLP-2021-00023-000,FIR-KLP-2021-00023,Ramesh Singh,M,50,9105846062,"No. 84, Cross, Karnataka",none,mobile,129662.6,
VIC-FIR-KLP-2021-00023-001,FIR-KLP-2021-00023,Harsh Shastri,M,65,6782618701,"No. 83, Layout, Karnataka",none,mobile,129662.6,
VIC-FIR-BLRR-2021-00008-000,FIR-BLRR-2021-00008,Vinay Ayyar,M,52,7656175158,"No. 83, Main Road, Karnataka",none,none,3246.53,
VIC-FIR-UDR-2021-00005-000,FIR-UDR-2021-00005,Rajesh Prabhu,M,23,7972345766,"No. 30, Cross, Karnataka",none,none,906.89,
VIC-FIR-UDR-2021-00005-001,FIR-UDR-2021-00005,Kavitha Patil,F,36,7180882865,"No. 35, Main Road, Karnataka",none,none,906.89,
VIC-FIR-BLRR-2021-00009-000,FIR-BLRR-2021-00009,Suresh Prabhu,M,72,7851211221,"No. 13, Main Road, Karnataka",none,mobile,3215.99,
VIC-FIR-BLRR-2021-00009-001,FIR-BLRR-2021-00009,Raghavendra Nambiar,M,20,7840223396,"No. 2, Cross, Karnataka",none,vehicle,3215.99,
VIC-FIR-UDR-2021-00006-000,FIR-UDR-2021-00006,Mahesh Tantri,M,39,8606672742,"No. 64, Cross, Karnataka",none,vehicle,401.34,
VIC-FIR-UDR-2021-00006-001,FIR-UDR-2021-00006,Nagaraj Lingayat,M,42,8640426652,"No. 119, Layout, Karnataka",none,none,401.34,
VIC-FIR-BLR-2021-00022-000,FIR-BLR-2021-00022,Deepak Lingayat,M,36,6463787922,"No. 53, Cross, Karnataka",none,mobile,29271279.5,
VIC-FIR-BLR-2021-00022-001,FIR-BLR-2021-00022,Jyothi Gowda,F,43,8369333523,"No. 72, Layout, Karnataka",none,vehicle,29271279.5,
VIC-FIR-BLR-2021-00022-002,FIR-BLR-2021-00022,Nagaraj Murthy,M,36,6213393983,"No. 129, Main Road, Karnataka",none,gold_jewellery,14635639.75,
VIC-FIR-BLR-2021-00022-003,FIR-BLR-2021-00022,Arjun Prabhu,M,18,8631733110,"No. 162, Layout, Karnataka",none,vehicle,9757093.166666666,
VIC-FIR-BLRR-2021-00010-000,FIR-BLRR-2021-00010,Suresh Lingayat,M,67,8593513711,"No. 114, Cross, Karnataka",none,gold_jewellery,154.26,
VIC-FIR-BLRR-2021-00010-001,FIR-BLRR-2021-00010,Radha Swamy,F,24,9634087654,"No. 151, Main Road, Karnataka",none,cash,154.26,
VIC-FIR-BLRR-2021-00010-002,FIR-BLRR-2021-00010,Naveen Tantri,M,24,6921216586,"No. 181, Main Road, Karnataka",none,none,77.13,
VIC-FIR-UDR-2021-00007-000,FIR-UDR-2021-00007,Bharathi Rao,F,28,9403839705,"No. 84, Layout, Karnataka",none,vehicle,514.68,
VIC-FIR-BLR-2021-00023-000,FIR-BLR-2021-00023,Manjunath Singh,M,60,9297448074,"No. 160, Main Road, Karnataka",none,mobile,31710939.58,
VIC-FIR-BLR-2021-00023-001,FIR-BLR-2021-00023,Abhishek Tantri,M,38,6258713866,"No. 155, Main Road, Karnataka",none,mobile,31710939.58,
VIC-FIR-BLR-2021-00023-002,FIR-BLR-2021-00023,Raghavendra Krishnamurthy,M,47,7186123147,"No. 192, Layout, Karnataka",none,mobile,15855469.79,
VIC-FIR-BLRR-2021-00011-000,FIR-BLRR-2021-00011,Prakash Lingayat,M,69,7254437526,"No. 184, Cross, Karnataka",none,none,3843.44,
VIC-FIR-BLRR-2021-00011-001,FIR-BLRR-2021-00011,Sujatha Patil,F,56,6532748453,"No. 124, Cross, Karnataka",none,mobile,3843.44,
VIC-FIR-BLRR-2021-00011-002,FIR-BLRR-2021-00011,Kiran Tantri,M,33,7258547669,"No. 136, Cross, Karnataka",none,vehicle,1921.72,
VIC-FIR-UDR-2021-00008-000,FIR-UDR-2021-00008,Jyothi Nayak,F,23,8914689372,"No. 55, Layout, Karnataka",none,cash,619.43,
VIC-FIR-UDR-2021-00008-001,FIR-UDR-2021-00008,Akash Hegde,M,66,7664048395,"No. 170, Layout, Karnataka",none,mobile,619.43,
VIC-FIR-UDR-2021-00008-002,FIR-UDR-2021-00008,Basavaraj Reddy,M,39,9189388146,"No. 71, Layout, Karnataka",none,cash,309.715,
VIC-FIR-BLR-2021-00024-000,FIR-BLR-2021-00024,Prakash Joshi,M,29,8908946135,"No. 53, Layout, Karnataka",none,gold_jewellery,26733169.17,
VIC-FIR-BLR-2021-00024-001,FIR-BLR-2021-00024,Vidya Kamath,F,53,6499445599,"No. 192, Main Road, Karnataka",none,none,26733169.17,
VIC-FIR-BLR-2021-00024-002,FIR-BLR-2021-00024,Sandeep Nambiar,M,54,6568497295,"No. 28, Cross, Karnataka",none,mobile,13366584.585,
VIC-FIR-BLRR-2021-00012-000,FIR-BLRR-2021-00012,Seeta Sharma,F,26,6027337323,"No. 134, Layout, Karnataka",none,gold_jewellery,1322.66,
VIC-FIR-BLRR-2021-00012-001,FIR-BLRR-2021-00012,Tejas Swamy,M,63,6944857083,"No. 139, Main Road, Karnataka",none,none,1322.66,
VIC-FIR-BLRR-2021-00012-002,FIR-BLRR-2021-00012,Vikram Patil,M,68,7691862491,"No. 24, Layout, Karnataka",none,vehicle,661.33,
VIC-FIR-UDR-2021-00009-000,FIR-UDR-2021-00009,Shantha Krishnamurthy,F,49,9316877060,"No. 125, Layout, Karnataka",none,cash,855.01,
VIC-FIR-BLRR-2021-00013-000,FIR-BLRR-2021-00013,Nagaraj Swamy,M,62,6310728715,"No. 123, Cross, Karnataka",none,mobile,3313.85,
VIC-FIR-BLRR-2021-00013-001,FIR-BLRR-2021-00013,Ravi Vokkaliga,M,73,9898548382,"No. 126, Cross, Karnataka",none,mobile,3313.85,
VIC-FIR-UDR-2021-00010-000,FIR-UDR-2021-00010,Basavaraj Raju,M,58,6565014066,"No. 154, Main Road, Karnataka",none,gold_jewellery,332.8,
VIC-FIR-BLRR-2021-00014-000,FIR-BLRR-2021-00014,Nirmala Hegde,F,30,7189376365,"No. 181, Cross, Karnataka",none,none,2623.32,
VIC-FIR-BLRR-2021-00014-001,FIR-BLRR-2021-00014,Shruthi Raju,F,29,6514649943,"No. 159, Layout, Karnataka",none,gold_jewellery,2623.32,
VIC-FIR-BLRR-2021-00014-002,FIR-BLRR-2021-00014,Arjun Reddy,M,48,8164600709,"No. 119, Cross, Karnataka",none,cash,1311.66,
VIC-FIR-UDR-2021-00011-000,FIR-UDR-2021-00011,Rekha Singh,F,25,9389388956,"No. 121, Cross, Karnataka",none,cash,91.31,
VIC-FIR-BLRR-2021-00015-000,FIR-BLRR-2021-00015,Shruthi Murthy,F,68,8847180508,"No. 17, Main Road, Karnataka",none,none,1430.68,
VIC-FIR-BLRR-2021-00015-001,FIR-BLRR-2021-00015,Arjun Bhat,M,57,6409902140,"No. 108, Main Road, Karnataka",none,cash,1430.68,
VIC-FIR-BLR-2021-00025-000,FIR-BLR-2021-00025,Sangeetha Aras,F,33,6647026034,"No. 139, Layout, Karnataka",none,none,1516930.32,
VIC-FIR-BLRR-2021-00016-000,FIR-BLRR-2021-00016,Umesh Shetty,M,35,8855666807,"No. 112, Layout, Karnataka",none,gold_jewellery,4372.65,
VIC-FIR-UDR-2021-00012-000,FIR-UDR-2021-00012,Lakshmi Krishnamurthy,F,19,9858536909,"No. 180, Cross, Karnataka",none,gold_jewellery,228.17,
VIC-FIR-UDR-2021-00012-001,FIR-UDR-2021-00012,Rohit Naik,M,68,7813007167,"No. 137, Main Road, Karnataka",none,mobile,228.17,
VIC-FIR-BLR-2021-00026-000,FIR-BLR-2021-00026,Anjali Swamy,F,35,9332592901,"No. 8, Cross, Karnataka",none,mobile,31746305.76,
VIC-FIR-BLR-2021-00026-001,FIR-BLR-2021-00026,Deepak Krishnamurthy,M,69,8896202232,"No. 118, Cross, Karnataka",none,vehicle,31746305.76,
VIC-FIR-BLRR-2021-00017-000,FIR-BLRR-2021-00017,Geetha Hegde,F,61,7492606343,"No. 98, Cross, Karnataka",none,mobile,403.39,
VIC-FIR-BLRR-2021-00017-001,FIR-BLRR-2021-00017,Anjali Lingayat,F,27,7462856209,"No. 103, Cross, Karnataka",none,none,403.39,
VIC-FIR-BLRR-2021-00017-002,FIR-BLRR-2021-00017,Ramesh Adiga,M,42,8736003145,"No. 156, Main Road, Karnataka",none,vehicle,201.695,
VIC-FIR-BLR-2021-00027-000,FIR-BLR-2021-00027,Shruthi Thakur,F,22,8168164742,"No. 107, Cross, Karnataka",none,gold_jewellery,25630830.9,
VIC-FIR-BLR-2021-00027-001,FIR-BLR-2021-00027,Lakshmi Tantri,F,28,9248401307,"No. 128, Main Road, Karnataka",none,mobile,25630830.9,
VIC-FIR-BLR-2021-00027-002,FIR-BLR-2021-00027,Sujatha Prabhu,F,75,6301590420,"No. 43, Main Road, Karnataka",none,vehicle,12815415.45,
VIC-FIR-BLR-2021-00027-003,FIR-BLR-2021-00027,Manjunath Patil,M,74,9315927520,"No. 25, Layout, Karnataka",none,mobile,8543610.299999999,
VIC-FIR-BLR-2021-00027-004,FIR-BLR-2021-00027,Vinay Thakur,M,45,6384884345,"No. 79, Cross, Karnataka",none,vehicle,6407707.725,
VIC-FIR-BLRR-2021-00018-000,FIR-BLRR-2021-00018,Rohit Nayak,M,38,8721017414,"No. 199, Layout, Karnataka",none,cash,211.03,
VIC-FIR-BLRR-2021-00018-001,FIR-BLRR-2021-00018,Raghavendra Nayak,M,36,8519972183,"No. 123, Layout, Karnataka",none,mobile,211.03,
VIC-FIR-BLRR-2021-00018-002,FIR-BLRR-2021-00018,Kavitha Naik,F,52,7641829950,"No. 36, Layout, Karnataka",none,vehicle,105.515,
VIC-FIR-BLR-2021-00028-000,FIR-BLR-2021-00028,Mahesh Vokkaliga,M,47,8793074417,"No. 91, Main Road, Karnataka",none,vehicle,25488136.43,
VIC-FIR-BLR-2021-00028-001,FIR-BLR-2021-00028,Ajay Murthy,M,44,8065246578,"No. 187, Cross, Karnataka",none,none,25488136.43,
VIC-FIR-BLR-2021-00028-002,FIR-BLR-2021-00028,Sangeetha Kumar,F,48,8801533385,"No. 166, Main Road, Karnataka",none,cash,12744068.215,
VIC-FIR-BLRR-2021-00019-000,FIR-BLRR-2021-00019,Anil Kamath,M,65,7223025324,"No. 62, Main Road, Karnataka",none,mobile,4205.52,
VIC-FIR-UDR-2021-00013-000,FIR-UDR-2021-00013,Meera Shetty,F,31,9987504188,"No. 85, Main Road, Karnataka",none,vehicle,505.31,
VIC-FIR-UDR-2021-00013-001,FIR-UDR-2021-00013,Bharathi Tantri,F,55,8759847336,"No. 80, Main Road, Karnataka",none,cash,505.31,
VIC-FIR-BLR-2021-00029-000,FIR-BLR-2021-00029,Sandeep Lingayat,M,75,6264252007,"No. 114, Cross, Karnataka",none,gold_jewellery,43684846.52,
VIC-FIR-BLR-2021-00029-001,FIR-BLR-2021-00029,Nirmala Shetty,F,26,6980401375,"No. 20, Cross, Karnataka",none,mobile,43684846.52,
VIC-FIR-BLRR-2021-00020-000,FIR-BLRR-2021-00020,Sujatha Singh,F,51,8278986046,"No. 200, Layout, Karnataka",none,cash,719.75,
VIC-FIR-SHV-2021-00001-000,FIR-SHV-2021-00001,Shruthi Singh,F,71,6681876141,"No. 53, Layout, Karnataka",none,mobile,6387.84,
VIC-FIR-SHV-2021-00001-001,FIR-SHV-2021-00001,Prashanth Krishnamurthy,M,43,8115591719,"No. 162, Cross, Karnataka",none,none,6387.84,
VIC-FIR-SHV-2021-00001-002,FIR-SHV-2021-00001,Pooja Adiga,F,36,6452077024,"No. 10, Cross, Karnataka",none,vehicle,3193.92,
VIC-FIR-BLRR-2021-00021-000,FIR-BLRR-2021-00021,Sneha Raju,F,63,8911174858,"No. 139, Main Road, Karnataka",none,none,3167.47,
VIC-FIR-BLRR-2021-00021-001,FIR-BLRR-2021-00021,Vinay Raju,M,21,8125461046,"No. 151, Main Road, Karnataka",none,cash,3167.47,
VIC-FIR-BLR-2021-00030-000,FIR-BLR-2021-00030,Sujatha Ayyar,F,21,7163012080,"No. 73, Cross, Karnataka",none,mobile,46037154.32,
VIC-FIR-BLR-2021-00030-001,FIR-BLR-2021-00030,Yogesh Patil,M,40,9412983394,"No. 88, Main Road, Karnataka",none,vehicle,46037154.32,
VIC-FIR-BLR-2021-00030-002,FIR-BLR-2021-00030,Mohan Shetty,M,61,7627278571,"No. 81, Layout, Karnataka",none,mobile,23018577.16,
VIC-FIR-UDR-2021-00014-000,FIR-UDR-2021-00014,Bharathi Krishnamurthy,F,54,8077657225,"No. 106, Main Road, Karnataka",none,cash,770.22,
VIC-FIR-UDR-2021-00014-001,FIR-UDR-2021-00014,Bharathi Murthy,F,72,7123018794,"No. 187, Layout, Karnataka",none,none,770.22,
VIC-FIR-BLR-2021-00031-000,FIR-BLR-2021-00031,Priya Naik,F,50,7278620876,"No. 79, Main Road, Karnataka",none,cash,48766208.95,
VIC-FIR-BLR-2021-00031-001,FIR-BLR-2021-00031,Akash Naik,M,47,8379086184,"No. 64, Layout, Karnataka",none,gold_jewellery,48766208.95,
VIC-FIR-BLR-2021-00031-002,FIR-BLR-2021-00031,Vidya Shetty,F,22,6166094697,"No. 177, Layout, Karnataka",none,cash,24383104.475,
VIC-FIR-BLR-2021-00031-003,FIR-BLR-2021-00031,Arjun Nambiar,M,60,8672596036,"No. 187, Cross, Karnataka",none,cash,16255402.983333334,
VIC-FIR-RBG-2021-00027-000,FIR-RBG-2021-00027,Priya Kamath,F,59,9365531181,"No. 5, Layout, Karnataka",none,vehicle,334017.32,
VIC-FIR-RBG-2021-00027-001,FIR-RBG-2021-00027,Kiran Ayyar,M,20,9647131473,"No. 64, Main Road, Karnataka",none,gold_jewellery,334017.32,
VIC-FIR-RBG-2021-00027-002,FIR-RBG-2021-00027,Manjunath Hegde,M,26,6980454889,"No. 22, Main Road, Karnataka",none,none,167008.66,
