citizen_id,name_en,name_kn,first_name_en,last_name_en,gender,dob,age,aadhaar,dl_number,phone_primary,phone_secondary,occupation,socioeconomic_class,religion,caste,education,district_id,district_name,taluk,station_id,home_lat,home_lng,home_address,bank_account,upi_id,is_migrant
CIT-00000071,Srikanth Shastri,ಪ್ರಶಾಂತ್ ಹೆಗಡೆ,Srikanth,Shastri,M,1995-04-07,31,270569510636,KA2420236488627,8413999517,9993303815,Homemaker,BPL,Sikh,Bovi,Primary,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0053,13.030407,77.426871,"No. 33, Cross Street, Mahadevapura, Bengaluru Urban - 594006",,,false
CIT-00000072,Priya Swamy,ರಾಧಾ ಉಡುಪ,Priya,Swamy,F,1957-08-14,68,228405218505,KA0520214935388,8287899996,,Contractor,lower_middle,Christian,Kuruba,Primary,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0013,12.909915,77.695374,"No. 493, Main Road, Bengaluru South, Bengaluru Urban - 575847",08319126048589,priyaswa@okaxis,false
CIT-00000073,Suma Patil,ಭಾರತಿ ಪ್ರಭು,Suma,Patil,F,1978-02-08,48,661501235066,KA0120236179678,6566230056,,Homemaker,middle,Christian,General,Professional,KA-DVG,Davanagere,Harihar,STN-KA-DVG-0007,14.598423,76.144751,"No. 359, Cross Street, Harihar, Davanagere - 566305",5660505908557657,6566230056@paytm,false
CIT-00000074,Sujatha Reddy,ಅಮಲಾ ನಂಬಿಯಾರ್,Sujatha,Reddy,F,1994-06-10,32,823773813309,KA0220098329211,9091027647,6424321119,Tailor,BPL,Sikh,Others,Graduate,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0032,12.935553,77.77383,"No. 207, Colony, Bengaluru West, Bengaluru Urban - 585735",314523780346332,sujathar@oksbi,false
CIT-00000075,Ramesh Krishnamurthy,ಮಹೇಶ್ ತಂತ್ರಿ,Ramesh,Krishnamurthy,M,1959-11-23,66,585781807794,,7815750154,,Electrician,middle,Jain,Bovi,Graduate,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0001,15.524298,75.225214,"No. 209, 1st Stage, Dharwad, Dharwad - 587199",148815144661995,rameshkr@okaxis,false
CIT-00000076,Arjun Raju,ರಮೇಶ್ ಜೋಶಿ,Arjun,Raju,M,1966-11-26,59,362266484918,,8990234423,,Shop Keeper,middle,Hindu,OBC,Professional,KA-BLR-R,Bengaluru Rural,Nelamangala,STN-KA-BLR-R-0015,13.501063,77.288092,"No. 101, 1st Stage, Nelamangala, Bengaluru Rural - 588244",6146288363580533,arjunraj@okaxis,false
CIT-00000077,Kiran Kamath,ಅಭಿಷೇಕ್ ಅರಸ್,Kiran,Kamath,M,1959-09-22,66,458858431357,,7917619682,,Advocate,lower,Buddhist,Kuruba,High School,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0011,15.939238,74.839434,"No. 158, Layout, Gokak, Belagavi - 577948",,,true
CIT-00000078,Sandeep Nambiar,ಗೌರವ್ ಭಟ್,Sandeep,Nambiar,M,1980-11-27,45,745519241528,KA0320211630498,6618344251,,Contractor,BPL,Sikh,Kuruba,Illiterate,KA-KLP,Kalaburagi,Afzalpur,STN-KA-KLP-0006,17.158271,77.354133,"No. 281, 1st Stage, Afzalpur, Kalaburagi - 560397",,,true
CIT-00000079,Manjunath Kamath,ಪ್ರಕಾಶ್ ಮೂರ್ತಿ,Manjunath,Kamath,M,1982-05-09,44,291341781090,KA0420215532009,8201569146,6641573376,Teacher,middle,Buddhist,SC,Professional,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0018,15.47656,76.55086,"No. 397, Cross Street, Sandur, Ballari - 595562",19571451495149,,false
CIT-00000080,Srikanth Patil,ವಿನಯ್ ತಂತ್ರಿ,Srikanth,Patil,M,1988-06-20,38,246445030060,KA3620068644955,9848272309,,Engineer,middle,Muslim,General,Illiterate,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0038,12.976368,77.720323,"No. 64, Nagar, Yelahanka, Bengaluru Urban - 563118",,,false
CIT-00000081,Tejas Desai,ರಮೇಶ್ ಅರಸ್,Tejas,Desai,M,1995-02-06,31,935352265493,KA0720065368216,9950432605,,Security Guard,upper,Jain,OBC,Professional,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0005,12.997476,77.44704,"No. 422, Main Road, Bengaluru North, Bengaluru Urban - 561671",53973451359,tejasdes@oksbi,false
CIT-00000082,Prashanth Lingayat,ಅಜಯ್ ಅಡಿಗ,Prashanth,Lingayat,M,1989-10-21,36,626006289223,KA3820107051640,6991365640,,Security Guard,middle,Jain,Lingayat,Post Graduate,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0053,13.009408,77.397106,"No. 249, 1st Stage, Mahadevapura, Bengaluru Urban - 571530",435799389594589,prashant@okaxis,false
CIT-00000083,Satish Prabhu,ಯೋಗೇಶ್ ಭಟ್,Satish,Prabhu,M,1993-06-09,33,953421448354,KA1920129654286,8703101221,,Driver,lower,Hindu,Lingayat,Primary,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.407905,75.203133,"No. 99, 1st Stage, Mangaluru, Dakshina Kannada - 576311",5749883968382525,,false
CIT-00000084,Tejas Kumar,ಆಕಾಶ್ ಭಟ್,Tejas,Kumar,M,1963-10-08,62,210302212395,,7471575610,,Teacher,lower,Buddhist,Lingayat,Diploma,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0007,16.374938,75.026014,"No. 50, Layout, Belagavi, Belagavi - 593556",,,false
CIT-00000085,Shantha Aras,ಸ್ವಾತಿ ಅಡಿಗ,Shantha,Aras,F,1999-08-11,26,987788011591,KA0420247589508,8453715045,,Auto Driver,BPL,Other,Lingayat,Professional,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0020,13.167092,77.74169,"No. 422, Nagar, Bengaluru East, Bengaluru Urban - 596872",268423263554,8453715045@paytm,false
CIT-00000086,Ganesh Ayyar,ನಾಗರಾಜ್ ನಂಬಿಯಾರ್,Ganesh,Ayyar,M,1962-05-14,64,707867969999,KA2420212313659,9876260235,9409309998,Driver,BPL,Jain,Lingayat,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0016,12.837194,77.498233,"No. 19, Cross Street, Bengaluru South, Bengaluru Urban - 578944",819194874612,9876260235@paytm,false
CIT-00000087,Deepak Bhat,ಪ್ರಶಾಂತ್ ಹೆಗಡೆ,Deepak,Bhat,M,1996-09-02,29,673965431055,,9668685843,6162106514,Homemaker,lower,Christian,OBC,PUC,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0022,15.222376,77.044343,"No. 312, Cross Street, Sandur, Ballari - 581740",71030275960889,,false
CIT-00000088,Nitya Prabhu,ಜ್ಯೋತಿ ನಾಯ್ಕ್,Nitya,Prabhu,F,2002-06-13,24,351414050850,KA2820131801131,9062098180,,Private Employee,upper_middle,Sikh,Brahmin,PUC,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0020,13.203701,77.740632,"No. 346, 1st Stage, Bengaluru East, Bengaluru Urban - 591404",,,false
CIT-00000089,Vinay Rao,ನಾಗರಾಜ್ ಭಟ್,Vinay,Rao,M,1984-05-06,42,727682091881,KA2820127713641,7924539604,7408174425,Shop Keeper,upper,Christian,Nayaka,Primary,KA-KLR,Kolar,Bangarpet,STN-KA-KLR-0008,13.140415,78.368765,"No. 223, Nagar, Bangarpet, Kolar - 576176",246614280970,7924539604@gpay,false
CIT-00000090,Deepak Joshi,ರಮೇಶ್ ಅರಸ್,Deepak,Joshi,M,2006-08-16,19,925371720153,KA3220206797967,7797086043,,Vendor,middle,Christian,Kuruba,Diploma,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0014,12.98035,77.703073,"No. 103, Cross Street, Bengaluru South, Bengaluru Urban - 582063",,,false
CIT-00000091,Kiran Gowda,ರಮೇಶ್ ಪಾಟೀಲ್,Kiran,Gowda,M,1979-07-16,47,234913156536,KA2520111295576,8842266315,,Engineer,upper,Christian,OBC,Professional,KA-BLR2,Ballari,Siruguppa,STN-KA-BLR2-0029,14.990826,77.125619,"No. 167, Nagar, Siruguppa, Ballari - 574177",71364635145228,,false
CIT-00000092,Lakshmi Lingayat,ಸಂಗೀತಾ ಕಾಮತ್,Lakshmi,Lingayat,F,1975-02-04,51,323154024478,KA0120185838953,7352197064,,Contractor,lower_middle,Muslim,Kuruba,High School,KA-UDR,Udupi,Brahmavar,STN-KA-UDR-0024,13.609609,75.121641,"No. 65, Layout, Brahmavar, Udupi - 586009",075016327034,lakshmil@okaxis,false
CIT-00000093,Anjali Adiga,ನಿತ್ಯಾ ಮೂರ್ತಿ,Anjali,Adiga,F,1993-05-12,33,213332798821,KA1420184262883,9967467269,,Contractor,upper,Hindu,General,Diploma,KA-UDR,Udupi,Udupi,STN-KA-UDR-0007,13.469596,75.129774,"No. 236, 1st Stage, Udupi, Udupi - 587686",02671996149491,,false
CIT-00000094,Raghavendra Kumar,ತೇಜಸ್ ಭಟ್,Raghavendra,Kumar,M,1965-04-22,61,815929325789,,9956141096,,Teacher,BPL,Other,General,Diploma,KA-KLP,Kalaburagi,Chittapur,STN-KA-KLP-0012,17.203895,77.217142,"No. 172, Main Road, Chittapur, Kalaburagi - 587758",,,false
CIT-00000095,Vinay Shastri,ಅಜಯ್ ಕುಮಾರ್,Vinay,Shastri,M,1999-03-25,27,711139977387,KA0520124763279,7385951292,6722303358,Private Employee,lower,Jain,SC,Diploma,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0011,13.799106,74.851897,"No. 240, Layout, Kundapura, Udupi - 588679",,,false
CIT-00000096,Jyothi Verma,ಅಂಜಲಿ ರಾವ್,Jyothi,Verma,F,2002-03-19,24,699198720298,KA1420076191284,9574306206,,Retired,lower,Buddhist,ST,Diploma,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0039,12.936533,77.675053,"No. 389, Main Road, Yelahanka, Bengaluru Urban - 593929",,,false
CIT-00000097,Sangeetha Joshi,ಮಧು ಸ್ವಾಮಿ,Sangeetha,Joshi,F,2004-10-11,21,643271929802,,7305074950,,Engineer,BPL,Muslim,Kuruba,Illiterate,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0021,15.531075,77.211508,"No. 334, Layout, Sandur, Ballari - 575246",8441616936240885,,false
CIT-00000098,Gaurav Gowda,ಬಸವರಾಜ್ ಕುಮಾರ್,Gaurav,Gowda,M,1989-10-03,36,557811644668,KA2220078241693,8941525838,,Tailor,lower_middle,Buddhist,ST,Primary,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0022,15.433031,74.96055,"No. 175, Nagar, Kalghatagi, Dharwad - 567915",7132901029158,,false
CIT-00000099,Sandeep Swamy,ಬಸವರಾಜ್ ಕುಮಾರ್,Sandeep,Swamy,M,1999-09-27,26,435631676602,KA4220062907362,8968289014,,Mechanic,BPL,Hindu,Others,Diploma,KA-YDG,Yadgir,Shorapur,STN-KA-YDG-0008,16.401327,76.592714,"No. 158, Layout, Shorapur, Yadgir - 589073",16892788847871,8968289014@paytm,false
CIT-00000100,Suresh Rao,ನಾಗರಾಜ್ ಪಾಟೀಲ್,Suresh,Rao,M,1992-03-17,34,397689334500,KA0720051357191,7414304446,9894259634,Homemaker,upper,Buddhist,Others,High School,KA-HBL,Hubballi-Dharwad,Kundgol,STN-KA-HBL-0027,14.991672,75.151632,"No. 285, Nagar, Kundgol, Hubballi-Dharwad - 577539",1951130307661,sureshra@okaxis,false
CIT-00000101,Yogesh Kamath,ಶಿವಕುಮಾರ್ ಸ್ವಾಮಿ,Yogesh,Kamath,M,1964-08-08,61,757247721396,,9969234440,,Daily Wage Labourer,upper,Other,Brahmin,Post Graduate,KA-CHB,Chikkaballapura,Gauribidanur,STN-KA-CHB-0009,13.784922,77.701597,"No. 458, Colony, Gauribidanur, Chikkaballapura - 561872",620916049417,,true
CIT-00000102,Anjali Singh,ಸರಿತಾ ಗೌಡ,Anjali,Singh,F,2002-08-03,23,326565641656,,7584047057,,Shop Keeper,lower,Hindu,Kuruba,Illiterate,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0024,15.562073,74.884883,"No. 172, Layout, Navalgund, Dharwad - 567348",,,false
CIT-00000103,Arjun Krishnamurthy,ಕಿರಣ್ ಉಡುಪ,Arjun,Krishnamurthy,M,1973-08-14,52,798480861868,KA0120124146276,9255257615,,Student,BPL,Hindu,General,Professional,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0022,13.153215,77.452772,"No. 290, Cross Street, Bengaluru East, Bengaluru Urban - 560629",3043422997853210,9255257615@upi,false
CIT-00000104,Harsh Kumar,ಅಭಿಷೇಕ್ ಪಾಟೀಲ್,Harsh,Kumar,M,1984-04-09,42,383864883626,KA1020172140853,6257870909,8902799046,Student,upper,Buddhist,Others,Professional,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.473202,74.986091,"No. 353, Layout, Dharwad, Dharwad - 566505",616367717752969,,false
CIT-00000105,Nirmala Lingayat,ಅನಿತಾ ಪಾಟೀಲ್,Nirmala,Lingayat,F,1999-02-22,27,681888678950,KA2420105454562,9050875505,,Daily Wage Labourer,middle,Christian,ST,Diploma,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0002,15.254637,75.049906,"No. 58, Colony, Dharwad, Dharwad - 573166",,,false
CIT-00000106,Sandeep Tantri,ರಮೇಶ್ ಕಾಮತ್,Sandeep,Tantri,M,1952-09-01,73,835723627330,,7814046247,,Doctor,upper_middle,Hindu,Nayaka,Primary,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0014,15.301461,76.918845,"No. 236, Nagar, Hagaribommanahalli, Ballari - 572333",903454468432109,7814046247@gpay,true
CIT-00000107,Geetha Tantri,ಭಾರತಿ ಅಯ್ಯರ್,Geetha,Tantri,F,1971-07-18,55,309028057955,KA1120173231281,8110356257,,Private Employee,BPL,Muslim,ST,Professional,KA-HSN,Hassan,Holenarasipur,STN-KA-HSN-0012,12.698569,76.302035,"No. 81, Layout, Holenarasipur, Hassan - 584442",00444156630,,false
CIT-00000108,Shantha Bhat,ಸುಜಾತಾ ಉಡುಪ,Shantha,Bhat,F,2009-08-01,16,979466853241,,6376072032,8893237756,Advocate,upper_middle,Christian,Brahmin,Diploma,KA-MYS,Mysuru,Hunsur,STN-KA-MYS-0011,12.477002,76.620186,"No. 177, Colony, Hunsur, Mysuru - 582201",8426898807757,,false
CIT-00000109,Shantha Desai,ನಿತ್ಯಾ ಅರಸ್,Shantha,Desai,F,1960-08-09,65,986341448777,KA0420078833631,8165228735,,Unemployed,middle,Jain,Others,Diploma,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.468186,75.223263,"No. 342, Colony, Mangaluru, Dakshina Kannada - 593129",7639710318872,8165228735@gpay,false
CIT-00000110,Priya Kumar,ವಿದ್ಯಾ ಪ್ರಭು,Priya,Kumar,F,1982-06-11,44,731214138298,KA5720152900619,7163465186,,Driver,lower_middle,Sikh,OBC,High School,KA-UDR,Udupi,Udupi,STN-KA-UDR-0007,13.500486,75.150452,"No. 315, Layout, Udupi, Udupi - 590350",7908686514660170,,true
CIT-00000111,Shivakumar Swamy,ಗಣೇಶ್ ಶಾಸ್ತ್ರಿ,Shivakumar,Swamy,M,1981-07-04,45,471131800214,KA0520054018281,8787351683,,Unemployed,lower_middle,Other,Lingayat,Graduate,KA-MGL,Dakshina Kannada,Belthangady,STN-KA-MGL-0013,12.819705,75.410294,"No. 369, Colony, Belthangady, Dakshina Kannada - 576647",,,false
CIT-00000112,Ganesh Bhat,ಬಸವರಾಜ್ ಗೌಡ,Ganesh,Bhat,M,1961-04-09,65,284698732975,KA1920169606126,7183669498,,Farmer,upper_middle,Christian,Kuruba,PUC,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0012,15.193439,75.175575,"No. 309, Main Road, Kalghatagi, Hubballi-Dharwad - 584877",456271370244698,7183669498@phonepe,false
CIT-00000113,Raghavendra Udupi,ವಿಕ್ರಮ್ ಅಯ್ಯರ್,Raghavendra,Udupi,M,1981-10-19,44,292749390981,KA2820133345304,9244463128,,Tailor,middle,Jain,Kuruba,Graduate,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0021,15.362922,74.821674,"No. 85, Cross Street, Kalghatagi, Dharwad - 592017",1220215128513684,raghaven@okaxis,true
CIT-00000114,Ramesh Shastri,ದೀಪಕ್ ನಾಯ್ಕ್,Ramesh,Shastri,M,1972-11-20,53,576730585821,KA4120165320821,9843267484,9431032338,Government Employee,lower_middle,Muslim,ST,High School,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0015,13.072627,77.656927,"No. 143, 1st Stage, Bengaluru South, Bengaluru Urban - 587496",,,false
CIT-00000115,Raghavendra Krishnamurthy,ಅರ್ಜುನ್ ಲಿಂಗಾಯತ್,Raghavendra,Krishnamurthy,M,1966-07-12,60,747597113156,,7078141257,6670779244,Vendor,BPL,Muslim,Lingayat,Graduate,KA-VJP,Vijayapura,Muddebihal,STN-KA-VJP-0012,17.03155,75.828434,"No. 110, Nagar, Muddebihal, Vijayapura - 566523",731024264596394,,false
CIT-00000116,Shivakumar Ayyar,ರೋಹಿತ್ ಪ್ರಭು,Shivakumar,Ayyar,M,1994-09-24,31,438728807366,,7719264210,,Shop Keeper,upper_middle,Jain,SC,Illiterate,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0009,16.373121,74.962551,"No. 14, Cross Street, Gokak, Belagavi - 564793",4970695990196433,7719264210@upi,false
CIT-00000117,Shivakumar Desai,ನಾಗರಾಜ್ ಕುಮಾರ್,Shivakumar,Desai,M,1979-05-07,47,910147824759,KA2420172189237,7956089804,,Mechanic,BPL,Muslim,Vokkaliga,Graduate,KA-RBG,Dharwad,Hubballi,STN-KA-RBG-0013,15.369683,75.040122,"No. 101, Main Road, Hubballi, Dharwad - 587834",117390665068885,shivakum@okaxis,true
CIT-00000118,Kavitha Nayak,ನಿರ್ಮಲಾ ಕುಮಾರ್,Kavitha,Nayak,F,1980-03-12,46,891428400001,KA3220175267139,9945646866,,Student,middle,Sikh,ST,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0001,12.863064,77.74066,"No. 228, 1st Stage, Bengaluru North, Bengaluru Urban - 572541",,,false
CIT-00000119,Shruthi Shastri,ಸ್ನೇಹಾ ಹೆಗಡೆ,Shruthi,Shastri,F,1995-05-12,31,617765786610,KA0220086743039,7376223345,,Shop Keeper,upper_middle,Jain,OBC,Diploma,KA-UDR,Udupi,Karkala,STN-KA-UDR-0020,13.700861,74.624071,"No. 10, 1st Stage, Karkala, Udupi - 565654",,,false
CIT-00000120,Geetha Bhat,ಲಕ್ಷ್ಮಿ ಮೂರ್ತಿ,Geetha,Bhat,F,1965-12-15,60,383823708444,,9963155580,6875757513,Doctor,middle,Muslim,General,Professional,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0009,16.370875,74.968122,"No. 144, 1st Stage, Gokak, Belagavi - 589725",85013813854184,9963155580@upi,true
CIT-00000121,Mahesh Krishnamurthy,ವಿಕ್ರಮ್ ಹೆಗಡೆ,Mahesh,Krishnamurthy,M,1975-07-08,51,386960956611,KA2420056044527,9127931082,9277569990,Farmer,middle,Christian,Bovi,Post Graduate,KA-BDR,Bidar,Bidar,STN-KA-BDR-0000,18.127861,77.346509,"No. 96, Colony, Bidar, Bidar - 568497",,,false
CIT-00000122,Ganesh Pillai,ಸುರೇಶ್ ರಾವ್,Ganesh,Pillai,M,1991-07-10,35,375686345496,,8928969186,,Business Person,lower_middle,Sikh,Vokkaliga,Primary,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0005,12.454832,76.495846,"No. 398, Layout, Mysuru, Mysuru - 584132",2206992558300,ganeshpi@okaxis,false
CIT-00000123,Ravi Aras,ಅರ್ಜುನ್ ಮೂರ್ತಿ,Ravi,Aras,M,1961-07-13,65,911034020736,,7727783407,7281816717,Daily Wage Labourer,upper,Sikh,OBC,Primary,KA-UDR,Udupi,Udupi,STN-KA-UDR-0004,13.65445,74.631131,"No. 15, Main Road, Udupi, Udupi - 565913",74574179184,,false
CIT-00000124,Amala Lingayat,ಪ್ರಿಯಾ ಶೆಟ್ಟಿ,Amala,Lingayat,F,2004-05-25,22,964561846891,KA2020145191027,7158192772,,Business Person,lower,Buddhist,OBC,Post Graduate,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0058,12.999421,77.771887,"No. 345, Colony, Mahadevapura, Bengaluru Urban - 560978",8336597470914,7158192772@phonepe,false
CIT-00000125,Gaurav Gowda,ರೋಹಿತ್ ಗೌಡ,Gaurav,Gowda,M,1977-09-22,48,859775977673,KA2220195973542,9992770866,,Driver,middle,Hindu,Kuruba,PUC,KA-MYS,Mysuru,Periyapatna,STN-KA-MYS-0019,11.999325,76.798159,"No. 223, Layout, Periyapatna, Mysuru - 596856",8007506823373393,gauravgo@okaxis,false
CIT-00000126,Pooja Raju,ನಿತ್ಯಾ ಶೆಟ್ಟಿ,Pooja,Raju,F,1979-04-22,47,222955769308,KA0720109521443,7213305878,,Vendor,upper,Hindu,Others,Illiterate,KA-TKR,Tumakuru,Madhugiri,STN-KA-TKR-0015,13.632858,76.985904,"No. 417, Nagar, Madhugiri, Tumakuru - 562089",,,false
CIT-00000127,Radha Naik,ರಾಧಾ ಶಾಸ್ತ್ರಿ,Radha,Naik,F,1986-03-31,40,709416267240,KA2020118088269,9470848671,6724985963,Security Guard,upper_middle,Other,Nayaka,High School,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0029,12.884566,75.406343,"No. 57, Main Road, Kadaba, Dakshina Kannada - 577548",962870132156670,9470848671@paytm,false
CIT-00000128,Gaurav Kumar,ಅಜಯ್ ಗೌಡ,Gaurav,Kumar,M,1996-01-28,30,433559164915,KA2520152441012,9050346117,7417414655,Vendor,BPL,Jain,Lingayat,PUC,KA-UDR,Udupi,Udupi,STN-KA-UDR-0001,13.284326,75.118425,"No. 412, 1st Stage, Udupi, Udupi - 560094",6630363386486500,gauravku@okhdfcbank,true
CIT-00000129,Suresh Sharma,ತೇಜಸ್ ಕಾಮತ್,Suresh,Sharma,M,1973-03-28,53,686491535090,,9813414524,,Retired,upper_middle,Hindu,OBC,Post Graduate,KA-MGL,Dakshina Kannada,Puttur,STN-KA-MGL-0016,12.711634,75.304342,"No. 44, Main Road, Puttur, Dakshina Kannada - 562263",4351840639294651,,false
CIT-00000130,Ganesh Thakur,ಗಣೇಶ್ ನಂಬಿಯಾರ್,Ganesh,Thakur,M,2009-03-24,17,436259328657,,7050916339,,Contractor,middle,Buddhist,ST,Professional,KA-MDY,Mandya,Maddur,STN-KA-MDY-0003,12.553474,76.736172,"No. 319, Cross Street, Maddur, Mandya - 577580",1192491283006238,7050916339@upi,false
CIT-00000131,Srikanth Pillai,ರಾಜೇಶ್ ಕಾಮತ್,Srikanth,Pillai,M,2003-11-21,22,294147716828,KA2220055574476,7335913353,6535628724,Electrician,upper_middle,Muslim,ST,Post Graduate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.322891,75.189398,"No. 40, Colony, Kalghatagi, Hubballi-Dharwad - 568426",,,false
CIT-00000132,Geetha Shetty,ಸುಮ಼ಾ ಹೆಗಡೆ,Geetha,Shetty,F,1964-08-11,61,881254145287,KA1020194604390,9322322426,,Driver,lower,Other,Lingayat,PUC,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.131602,77.802911,"No. 342, Nagar, Yelahanka, Bengaluru Urban - 562203",475904474176434,9322322426@upi,false
CIT-00000133,Bharathi Tantri,ಕವಿತಾ ಮೂರ್ತಿ,Bharathi,Tantri,F,1987-06-13,39,954728157066,,8199550897,,Private Employee,upper_middle,Other,Others,PUC,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0039,12.943403,77.699813,"No. 300, Cross Street, Yelahanka, Bengaluru Urban - 588157",501622043771,bharathi@ybl,false
CIT-00000134,Shivakumar Patil,ಮಹೇಶ್ ಲಿಂಗಾಯತ್,Shivakumar,Patil,M,1995-10-18,30,623547913027,KA0920081065629,6988220925,,Business Person,lower_middle,Other,Nayaka,Diploma,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0000,12.838921,77.493229,"No. 405, Colony, Bengaluru North, Bengaluru Urban - 593587",299025100227982,,false
CIT-00000135,Swathi Reddy,ಸ್ನೇಹಾ ಜೋಶಿ,Swathi,Reddy,F,1995-07-24,30,792085151228,,9700378171,8068524608,Government Employee,upper,Christian,Nayaka,Illiterate,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0003,15.38384,75.023621,"No. 472, Colony, Dharwad, Dharwad - 592004",60099974941171,9700378171@paytm,false
CIT-00000136,Vidya Sharma,ಗೀತಾ ಲಿಂಗಾಯತ್,Vidya,Sharma,F,1986-06-29,40,391035336359,KA0220068847206,7978671542,8995719477,Driver,upper,Hindu,Lingayat,Graduate,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0015,13.627987,75.006689,"No. 241, Cross Street, Kundapura, Udupi - 573237",,,false
CIT-00000137,Bharathi Verma,ಸ್ವಾತಿ ಜೋಶಿ,Bharathi,Verma,F,2001-08-29,24,794919265951,,9061154211,,Contractor,lower,Buddhist,OBC,High School,KA-BLG,Belagavi,Ramdurg,STN-KA-BLG-0024,15.814048,74.283153,"No. 30, Main Road, Ramdurg, Belagavi - 567046",33666481431374,9061154211@paytm,true
CIT-00000138,Ganesh Swamy,ಸತೀಶ್ ಶಾಸ್ತ್ರಿ,Ganesh,Swamy,M,1987-09-23,38,379154369803,,6898197855,,Homemaker,upper_middle,Christian,SC,Illiterate,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0056,12.839805,77.620663,"No. 132, Colony, Mahadevapura, Bengaluru Urban - 573429",,,true
CIT-00000139,Ramesh Verma,ರಾಜೇಶ್ ಉಡುಪ,Ramesh,Verma,M,1982-04-24,44,275059990640,KA2520054987172,7331679266,,Homemaker,upper_middle,Christian,Lingayat,Graduate,KA-KLP,Kalaburagi,Sedam,STN-KA-KLP-0021,17.276917,76.871794,"No. 196, 1st Stage, Sedam, Kalaburagi - 574099",106710917965105,,false
CIT-00000140,Geetha Naik,ಲಕ್ಷ್ಮಿ ಲಿಂಗಾಯತ್,Geetha,Naik,F,1978-11-11,47,307863201970,,8493478126,,Shop Keeper,lower_middle,Other,ST,Illiterate,KA-UDR,Udupi,Udupi,STN-KA-UDR-0000,13.391017,74.904111,"No. 60, Cross Street, Udupi, Udupi - 588827",3078176232558811,,false
CIT-00000141,Nitya Desai,ಮೀರಾ ದೇಸಾಯಿ,Nitya,Desai,F,1976-08-24,49,645847951961,KA0320106680916,6042597657,,Unemployed,upper,Christian,SC,Illiterate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.289937,75.214638,"No. 316, Main Road, Kalghatagi, Hubballi-Dharwad - 564372",,,false
