log_id,fir_id,event_type,timestamp,officer_id,description,latitude,longitude,location
ILOG-00000218,FIR-MGL-2021-00002,FIR_FILED,2021-01-15T14:00:00,OFF-0001036,FIR KA/MGL/2021/00002 registered at STN-KA-MGL-0026,,,
ILOG-00000171,FIR-KLP-2021-00004,EVIDENCE_COLLECTED,2021-01-15T16:00:00,OFF-0001651,Evidence EVI-00000076 collected: Statement of shop keeper recorded,,,
ILOG-00000201,FIR-BLR-2021-00015,EVIDENCE_COLLECTED,2021-01-15T16:00:00,OFF-0000500,Evidence EVI-00000045 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000166,FIR-BLR-2021-00012,EVIDENCE_COLLECTED,2021-01-15T17:00:00,OFF-0000435,Evidence EVI-00000073 collected: Statement of auto driver who saw accused,,,
ILOG-00000211,FIR-MGL-2021-00001,OFFICER_ASSIGNED,2021-01-15T21:00:00,OFF-0000944,Officer OFF-0000944 assigned as IO (Current Load: 0 cases),,,
ILOG-00000022,FIR-BLR-2021-00002,SUSPECT_IDENTIFIED,2021-01-16T00:00:00,OFF-0000191,Suspect Kavitha Shetty identified through investigation,,,
ILOG-00000219,FIR-MGL-2021-00002,OFFICER_ASSIGNED,2021-01-16T02:00:00,OFF-0001036,Officer OFF-0001036 assigned as IO (Current Load: 0 cases),,,
ILOG-00000107,FIR-BLR-2021-00004,ARREST,2021-01-16T09:00:00,OFF-0000444,"Accused Suma Lingayat arrested at Near Market, Bengaluru Urban",,,
ILOG-00000125,FIR-DVG-2021-00001,EVIDENCE_COLLECTED,2021-01-16T09:00:00,OFF-0001702,Evidence EVI-00000061 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000146,FIR-KLP-2021-00003,EVIDENCE_COLLECTED,2021-01-16T09:00:00,OFF-0001631,Evidence EVI-00000068 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00000224,FIR-CHB-2021-00002,FIR_FILED,2021-01-16T09:00:00,OFF-0002927,FIR KA/CHB/2021/00002 registered at STN-KA-CHB-0012,,,
ILOG-00000127,FIR-DVG-2021-00001,EVIDENCE_COLLECTED,2021-01-16T10:00:00,OFF-0001702,Evidence EVI-00000063 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000231,FIR-BLR-2021-00016,FIR_FILED,2021-01-16T10:00:00,OFF-0000502,FIR KA/BLR/2021/00016 registered at STN-KA-BLR-0052,,,
ILOG-00000236,FIR-BLR-2021-00017,EVIDENCE_COLLECTED,2021-01-16T10:00:00,OFF-0000394,Evidence EVI-00000091 collected: Ballistic report on firearm,,,
ILOG-00000196,FIR-BLR-2021-00013,EVIDENCE_COLLECTED,2021-01-16T11:00:00,OFF-0000431,Evidence EVI-00000046 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000160,FIR-RBG-2021-00005,EVIDENCE_COLLECTED,2021-01-16T13:00:00,OFF-0003744,Evidence EVI-00000071 collected: Statement of shop keeper recorded,,,
ILOG-00000216,FIR-RBG-2021-00006,EVIDENCE_COLLECTED,2021-01-16T16:00:00,OFF-0003609,Evidence EVI-00000082 collected: Market CCTV footage retrieved,,,
ILOG-00000234,FIR-BLR-2021-00017,FIR_FILED,2021-01-16T19:00:00,OFF-0000390,FIR KA/BLR/2021/00017 registered at STN-KA-BLR-0040,,,
ILOG-00000235,FIR-BLR-2021-00017,OFFICER_ASSIGNED,2021-01-16T20:00:00,OFF-0000396,Officer OFF-0000396 assigned as IO (Current Load: 0 cases),,,
ILOG-00000225,FIR-CHB-2021-00002,OFFICER_ASSIGNED,2021-01-16T21:00:00,OFF-0002927,Officer OFF-0002927 assigned as IO (Current Load: 0 cases),,,
ILOG-00000232,FIR-BLR-2021-00016,OFFICER_ASSIGNED,2021-01-17T06:00:00,OFF-0000498,Officer OFF-0000498 assigned as IO (Current Load: 0 cases),,,
ILOG-00000140,FIR-RBG-2021-00004,EVIDENCE_COLLECTED,2021-01-17T09:00:00,OFF-0003603,Evidence EVI-00000065 collected: Stolen two-wheeler recovered,,,
ILOG-00000176,FIR-BLR-2021-00006,EVIDENCE_COLLECTED,2021-01-17T09:00:00,OFF-0000409,Evidence EVI-00000045 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000248,FIR-VKT-2021-00003,FIR_FILED,2021-01-17T10:00:00,,FIR KA/VKT/2021/00003 registered at STN-KA-VKT-0017,,,
ILOG-00000252,FIR-VKT-2021-00003,EVIDENCE_COLLECTED,2021-01-17T10:00:00,OFF-0003296,Evidence EVI-00000095 collected: Stolen jewellery identified and recovered,,,
ILOG-00000253,FIR-KLP-2021-00006,FIR_FILED,2021-01-17T11:00:00,,FIR KA/KLP/2021/00006 registered at STN-KA-KLP-0016,,,
ILOG-00000238,FIR-CHB-2021-00003,FIR_FILED,2021-01-17T12:00:00,OFF-0002931,FIR KA/CHB/2021/00003 registered at STN-KA-CHB-0013,,,
ILOG-00000126,FIR-DVG-2021-00001,EVIDENCE_COLLECTED,2021-01-17T13:00:00,OFF-0001704,Evidence EVI-00000062 collected: GPS tracker data from accused vehicle,,,
ILOG-00000205,FIR-KLP-2021-00005,EVIDENCE_COLLECTED,2021-01-17T13:00:00,OFF-0001541,Evidence EVI-00000084 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00000226,FIR-CHB-2021-00002,EVIDENCE_COLLECTED,2021-01-17T13:00:00,OFF-0002927,Evidence EVI-00000086 collected: Palm print lifted from window sill,,,
ILOG-00000137,FIR-RBG-2021-00003,EVIDENCE_COLLECTED,2021-01-17T14:00:00,OFF-0003634,Evidence EVI-00000060 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000237,FIR-BLR-2021-00017,EVIDENCE_COLLECTED,2021-01-17T15:00:00,OFF-0000389,Evidence EVI-00000092 collected: Palm print lifted from window sill,,,
ILOG-00000239,FIR-CHB-2021-00003,OFFICER_ASSIGNED,2021-01-17T15:00:00,OFF-0002931,Officer OFF-0002931 assigned as IO (Current Load: 0 cases),,,
ILOG-00000241,FIR-RBG-2021-00007,FIR_FILED,2021-01-17T15:00:00,OFF-0003622,FIR KA/RBG/2021/00007 registered at STN-KA-RBG-0005,,,
ILOG-00000254,FIR-KLP-2021-00006,OFFICER_ASSIGNED,2021-01-17T21:00:00,OFF-0001579,Officer OFF-0001579 assigned as IO (Current Load: 0 cases),,,
ILOG-00000249,FIR-VKT-2021-00003,OFFICER_ASSIGNED,2021-01-18T07:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000200,FIR-BLR-2021-00015,EVIDENCE_COLLECTED,2021-01-18T09:00:00,OFF-0000503,Evidence EVI-00000081 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000240,FIR-CHB-2021-00003,EVIDENCE_COLLECTED,2021-01-18T10:00:00,OFF-0002933,Evidence EVI-00000090 collected: Traffic camera footage of escape route,,,
ILOG-00000244,FIR-RBG-2021-00007,EVIDENCE_COLLECTED,2021-01-18T11:00:00,OFF-0003635,Evidence EVI-00000082 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000268,FIR-RBG-2021-00008,FIR_FILED,2021-01-18T11:00:00,OFF-0003693,FIR KA/RBG/2021/00008 registered at STN-KA-RBG-0014,,,
ILOG-00000242,FIR-RBG-2021-00007,OFFICER_ASSIGNED,2021-01-18T12:00:00,OFF-0003634,Officer OFF-0003634 assigned as IO (Current Load: 0 cases),,,
ILOG-00000141,FIR-RBG-2021-00004,EVIDENCE_COLLECTED,2021-01-18T13:00:00,OFF-0003600,Evidence EVI-00000060 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000181,FIR-MYS-2021-00003,EVIDENCE_COLLECTED,2021-01-18T13:00:00,OFF-0000798,Evidence EVI-00000054 collected: SIM card seized,,,
ILOG-00000170,FIR-KLP-2021-00004,EVIDENCE_COLLECTED,2021-01-18T14:00:00,OFF-0001651,Evidence EVI-00000075 collected: FASTag records showing vehicle movement,,,
ILOG-00000206,FIR-KLP-2021-00005,EVIDENCE_COLLECTED,2021-01-18T14:00:00,OFF-0001541,Evidence EVI-00000085 collected: Voluntary statement of witness given,,,
ILOG-00000227,FIR-CHB-2021-00002,EVIDENCE_COLLECTED,2021-01-18T14:00:00,OFF-0002925,Evidence EVI-00000087 collected: Statement of shop keeper recorded,,,
ILOG-00000155,FIR-BLR-2021-00011,EVIDENCE_COLLECTED,2021-01-18T15:00:00,OFF-0000083,Evidence EVI-00000064 collected: Stolen mobile phone recovered from accused,,,
ILOG-00000130,FIR-BLR-2021-00009,EVIDENCE_COLLECTED,2021-01-18T16:00:00,OFF-0000526,Evidence EVI-00000057 collected: Neighbour's statement recorded,,,
ILOG-00000259,FIR-BLR-2021-00018,FIR_FILED,2021-01-18T19:00:00,OFF-0000052,FIR KA/BLR/2021/00018 registered at STN-KA-BLR-0005,,,
ILOG-00000260,FIR-BLR-2021-00018,OFFICER_ASSIGNED,2021-01-19T04:00:00,OFF-0000062,Officer OFF-0000062 assigned as IO (Current Load: 0 cases),,,
ILOG-00000189,FIR-BLR-2021-00014,EVIDENCE_COLLECTED,2021-01-19T09:00:00,OFF-0000204,Evidence EVI-00000080 collected: UPI transaction records showing fund transfer,,,
ILOG-00000269,FIR-RBG-2021-00008,OFFICER_ASSIGNED,2021-01-19T09:00:00,OFF-0003700,Officer OFF-0003700 assigned as IO (Current Load: 0 cases),,,
ILOG-00000162,FIR-RBG-2021-00005,ARREST,2021-01-19T10:00:00,OFF-0003740,"Accused Gaurav Joshi arrested at Near Highway, Dharwad",,,
ILOG-00000151,FIR-BLR-2021-00010,EVIDENCE_COLLECTED,2021-01-19T11:00:00,OFF-0000132,Evidence EVI-00000056 collected: Recovered stolen gold jewellery,,,
ILOG-00000023,FIR-BLR-2021-00002,ARREST,2021-01-19T13:00:00,OFF-0000188,"Accused Kavitha Shetty arrested at Near Highway, Bengaluru Urban",,,
ILOG-00000152,FIR-BLR-2021-00010,EVIDENCE_COLLECTED,2021-01-19T13:00:00,OFF-0000126,Evidence EVI-00000045 collected: Traffic camera footage of escape route,,,
ILOG-00000266,FIR-BLR-2021-00018,SUSPECT_IDENTIFIED,2021-01-19T16:00:00,OFF-0000062,Suspect Suma Lingayat identified through investigation,,,
ILOG-00000243,FIR-RBG-2021-00007,EVIDENCE_COLLECTED,2021-01-19T17:00:00,OFF-0003630,Evidence EVI-00000065 collected: Stolen mobile phone recovered from accused,,,
ILOG-00000215,FIR-RBG-2021-00006,EVIDENCE_COLLECTED,2021-01-20T10:00:00,OFF-0003608,Evidence EVI-00000071 collected: Statement of auto driver who saw accused,,,
ILOG-00000275,FIR-BSD-2021-00001,FIR_FILED,2021-01-20T10:00:00,OFF-0002229,FIR KA/BSD/2021/00001 registered at STN-KA-BSD-0001,,,
ILOG-00000250,FIR-VKT-2021-00003,EVIDENCE_COLLECTED,2021-01-20T13:00:00,OFF-0003293,Evidence EVI-00000093 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000258,FIR-KLP-2021-00006,EVIDENCE_COLLECTED,2021-01-20T14:00:00,OFF-0001582,Evidence EVI-00000099 collected: Tower location data obtained for accused phone,,,
ILOG-00000276,FIR-BSD-2021-00001,OFFICER_ASSIGNED,2021-01-20T14:00:00,OFF-0002229,Officer OFF-0002229 assigned as IO (Current Load: 0 cases),,,
ILOG-00000212,FIR-MGL-2021-00001,EVIDENCE_COLLECTED,2021-01-20T16:00:00,OFF-0000938,Evidence EVI-00000079 collected: Toll plaza records with vehicle photograph,,,
ILOG-00000263,FIR-BLR-2021-00018,EVIDENCE_COLLECTED,2021-01-20T17:00:00,OFF-0000054,Evidence EVI-00000102 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000284,FIR-VKT-2021-00004,FIR_FILED,2021-01-21T09:00:00,,FIR KA/VKT/2021/00004 registered at STN-KA-VKT-0002,,,
ILOG-00000287,FIR-VKT-2021-00004,EVIDENCE_COLLECTED,2021-01-21T09:00:00,OFF-0003223,Evidence EVI-00000116 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000197,FIR-BLR-2021-00013,EVIDENCE_COLLECTED,2021-01-21T10:00:00,OFF-0000431,Evidence EVI-00000045 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000251,FIR-VKT-2021-00003,EVIDENCE_COLLECTED,2021-01-21T11:00:00,OFF-0003292,Evidence EVI-00000094 collected: Toll plaza records with vehicle photograph,,,
ILOG-00000217,FIR-RBG-2021-00006,EVIDENCE_COLLECTED,2021-01-21T12:00:00,OFF-0003610,Evidence EVI-00000065 collected: Seized iron rod used as weapon,,,
ILOG-00000288,FIR-KLP-2021-00007,FIR_FILED,2021-01-21T13:00:00,OFF-0001473,FIR KA/KLP/2021/00007 registered at STN-KA-KLP-0004,,,
ILOG-00000255,FIR-KLP-2021-00006,EVIDENCE_COLLECTED,2021-01-21T14:00:00,OFF-0001576,Evidence EVI-00000096 collected: Laptop seized with fraud-related files,,,
ILOG-00000296,FIR-BLRR-2021-00001,EVIDENCE_COLLECTED,2021-01-21T14:00:00,OFF-0000629,Evidence EVI-00000126 collected: Stolen two-wheeler recovered,,,
ILOG-00000256,FIR-KLP-2021-00006,EVIDENCE_COLLECTED,2021-01-21T15:00:00,OFF-0001576,Evidence EVI-00000097 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000262,FIR-BLR-2021-00018,EVIDENCE_COLLECTED,2021-01-21T15:00:00,OFF-0000062,Evidence EVI-00000101 collected: Voluntary statement of witness given,,,
ILOG-00000279,FIR-MGL-2021-00003,FIR_FILED,2021-01-21T16:00:00,OFF-0000935,FIR KA/MGL/2021/00003 registered at STN-KA-MGL-0014,,,
ILOG-00000292,FIR-BLRR-2021-00001,FIR_FILED,2021-01-21T16:00:00,,FIR KA/BLRR/2021/00001 registered at STN-KA-BLR-R-0012,,,
ILOG-00000293,FIR-BLRR-2021-00001,OFFICER_ASSIGNED,2021-01-21T18:00:00,OFF-0000628,Officer OFF-0000628 assigned as IO (Current Load: 0 cases),,,
ILOG-00000285,FIR-VKT-2021-00004,OFFICER_ASSIGNED,2021-01-22T05:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000280,FIR-MGL-2021-00003,OFFICER_ASSIGNED,2021-01-22T06:00:00,OFF-0000940,Officer OFF-0000940 assigned as IO (Current Load: 0 cases),,,
ILOG-00000289,FIR-KLP-2021-00007,OFFICER_ASSIGNED,2021-01-22T08:00:00,OFF-0001475,Officer OFF-0001475 assigned as IO (Current Load: 0 cases),,,
ILOG-00000299,FIR-DVG-2021-00002,FIR_FILED,2021-01-22T09:00:00,,FIR KA/DVG/2021/00002 registered at STN-KA-DVG-0011,,,
ILOG-00000270,FIR-RBG-2021-00008,EVIDENCE_COLLECTED,2021-01-22T10:00:00,OFF-0003694,Evidence EVI-00000104 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00000315,FIR-KLR-2021-00001,FIR_FILED,2021-01-22T10:00:00,OFF-0002791,FIR KA/KLR/2021/00001 registered at STN-KA-KLR-0000,,,
ILOG-00000286,FIR-VKT-2021-00004,EVIDENCE_COLLECTED,2021-01-22T11:00:00,OFF-0003221,Evidence EVI-00000115 collected: Neighbour's statement recorded,,,
ILOG-00000220,FIR-MGL-2021-00002,EVIDENCE_COLLECTED,2021-01-22T14:00:00,OFF-0001029,Evidence EVI-00000089 collected: SIM card seized,,,
ILOG-00000267,FIR-BLR-2021-00018,ARREST,2021-01-22T14:00:00,OFF-0000064,"Accused Suma Lingayat arrested at Near Railway Station, Bengaluru Urban",,,
ILOG-00000310,FIR-BLR-2021-00020,FIR_FILED,2021-01-22T16:00:00,OFF-0000502,FIR KA/BLR/2021/00020 registered at STN-KA-BLR-0052,,,
ILOG-00000305,FIR-HBL-2021-00002,FIR_FILED,2021-01-22T17:00:00,OFF-0001221,FIR KA/HBL/2021/00002 registered at STN-KA-HBL-0024,,,
ILOG-00000300,FIR-DVG-2021-00002,OFFICER_ASSIGNED,2021-01-22T19:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000316,FIR-KLR-2021-00001,OFFICER_ASSIGNED,2021-01-22T19:00:00,OFF-0002791,Officer OFF-0002791 assigned as IO (Current Load: 0 cases),,,
ILOG-00000311,FIR-BLR-2021-00020,OFFICER_ASSIGNED,2021-01-23T02:00:00,OFF-0000502,Officer OFF-0000502 assigned as IO (Current Load: 1 cases),,,
ILOG-00000306,FIR-HBL-2021-00002,OFFICER_ASSIGNED,2021-01-23T03:00:00,OFF-0001221,Officer OFF-0001221 assigned as IO (Current Load: 0 cases),,,
ILOG-00000309,FIR-HBL-2021-00002,EVIDENCE_COLLECTED,2021-01-23T09:00:00,OFF-0001226,Evidence EVI-00000121 collected: Hotel CCTV showing accused check-in,,,
ILOG-00000308,FIR-HBL-2021-00002,EVIDENCE_COLLECTED,2021-01-23T10:00:00,OFF-0001226,Evidence EVI-00000120 collected: Broken window glass collected from scene,,,
ILOG-00000228,FIR-CHB-2021-00002,EVIDENCE_COLLECTED,2021-01-23T11:00:00,OFF-0002929,Evidence EVI-00000088 collected: Market CCTV footage retrieved,,,
ILOG-00000331,FIR-KLP-2021-00008,FIR_FILED,2021-01-23T12:00:00,,FIR KA/KLP/2021/00008 registered at STN-KA-KLP-0023,,,
ILOG-00000327,FIR-HBL-2021-00003,FIR_FILED,2021-01-23T13:00:00,OFF-0001118,FIR KA/HBL/2021/00003 registered at STN-KA-HBL-0008,,,
ILOG-00000233,FIR-BLR-2021-00016,EVIDENCE_COLLECTED,2021-01-23T14:00:00,OFF-0000506,Evidence EVI-00000045 collected: Market CCTV footage retrieved,,,
ILOG-00000319,FIR-BLR-2021-00019,FIR_FILED,2021-01-23T14:00:00,,FIR KA/BLR/2021/00019 registered at STN-KA-BLR-0041,,,
ILOG-00000322,FIR-BLR-2021-00019,EVIDENCE_COLLECTED,2021-01-23T17:00:00,OFF-0000398,Evidence EVI-00000103 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000320,FIR-BLR-2021-00019,OFFICER_ASSIGNED,2021-01-23T19:00:00,OFF-0000401,Officer OFF-0000401 assigned as IO (Current Load: 0 cases),,,
ILOG-00000332,FIR-KLP-2021-00008,OFFICER_ASSIGNED,2021-01-23T20:00:00,OFF-0001633,Officer OFF-0001633 assigned as IO (Current Load: 1 cases),,,
ILOG-00000031,FIR-BLG-2021-00002,SUSPECT_IDENTIFIED,2021-01-24T00:00:00,OFF-0001289,Suspect Shantha Joshi identified through investigation,,,
ILOG-00000328,FIR-HBL-2021-00003,OFFICER_ASSIGNED,2021-01-24T04:00:00,OFF-0001118,Officer OFF-0001118 assigned as IO (Current Load: 0 cases),,,
ILOG-00000261,FIR-BLR-2021-00018,EVIDENCE_COLLECTED,2021-01-24T09:00:00,OFF-0000064,Evidence EVI-00000100 collected: Toll plaza records with vehicle photograph,,,
ILOG-00000281,FIR-MGL-2021-00003,EVIDENCE_COLLECTED,2021-01-24T09:00:00,OFF-0000939,Evidence EVI-00000108 collected: Broken window glass collected from scene,,,
ILOG-00000312,FIR-BLR-2021-00020,EVIDENCE_COLLECTED,2021-01-24T09:00:00,OFF-0000502,Evidence EVI-00000078 collected: Stolen two-wheeler recovered,,,
ILOG-00000271,FIR-RBG-2021-00008,EVIDENCE_COLLECTED,2021-01-24T11:00:00,OFF-0003702,Evidence EVI-00000105 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00000282,FIR-MGL-2021-00003,EVIDENCE_COLLECTED,2021-01-24T11:00:00,OFF-0000937,Evidence EVI-00000109 collected: Fingerprint report from KFSL,,,
ILOG-00000351,FIR-BLR-2021-00022,EVIDENCE_COLLECTED,2021-01-24T12:00:00,OFF-0000241,Evidence EVI-00000140 collected: Traffic camera footage of escape route,,,
ILOG-00000303,FIR-DVG-2021-00002,EVIDENCE_COLLECTED,2021-01-24T14:00:00,OFF-0001750,Evidence EVI-00000113 collected: Stolen two-wheeler recovered,,,
ILOG-00000257,FIR-KLP-2021-00006,EVIDENCE_COLLECTED,2021-01-24T15:00:00,OFF-0001576,Evidence EVI-00000098 collected: ATM withdrawal records from crime location,,,
ILOG-00000353,FIR-TKR-2021-00001,FIR_FILED,2021-01-24T15:00:00,,FIR KA/TKR/2021/00001 registered at STN-KA-TKR-0017,,,
ILOG-00000345,FIR-RBG-2021-00009,FIR_FILED,2021-01-24T16:00:00,OFF-0003596,FIR KA/RBG/2021/00009 registered at STN-KA-RBG-0000,,,
ILOG-00000321,FIR-BLR-2021-00019,EVIDENCE_COLLECTED,2021-01-24T17:00:00,OFF-0000403,Evidence EVI-00000078 collected: Broken window glass collected from scene,,,
ILOG-00000335,FIR-VKT-2021-00005,FIR_FILED,2021-01-24T17:00:00,,FIR KA/VKT/2021/00005 registered at STN-KA-VKT-0017,,,
ILOG-00000339,FIR-RMN-2021-00001,FIR_FILED,2021-01-24T17:00:00,OFF-0003010,FIR KA/RMN/2021/00001 registered at STN-KA-RMN-0011,,,
ILOG-00000348,FIR-BLR-2021-00022,FIR_FILED,2021-01-24T19:00:00,,FIR KA/BLR/2021/00022 registered at STN-KA-BLR-0025,,,
ILOG-00000336,FIR-VKT-2021-00005,OFFICER_ASSIGNED,2021-01-24T23:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000346,FIR-RBG-2021-00009,OFFICER_ASSIGNED,2021-01-24T23:00:00,OFF-0003596,Officer OFF-0003596 assigned as IO (Current Load: 0 cases),,,
ILOG-00000083,FIR-RBG-2021-00002,SUSPECT_IDENTIFIED,2021-01-25T00:00:00,OFF-0003745,Suspect Vidya Aras identified through investigation,,,
ILOG-00000131,FIR-BLR-2021-00009,SUSPECT_IDENTIFIED,2021-01-25T00:00:00,OFF-0000529,Suspect Shivakumar Reddy identified through investigation,,,
ILOG-00000229,FIR-CHB-2021-00002,SUSPECT_IDENTIFIED,2021-01-25T00:00:00,OFF-0002927,Suspect Deepa Gowda identified through investigation,,,
ILOG-00000349,FIR-BLR-2021-00022,OFFICER_ASSIGNED,2021-01-25T04:00:00,OFF-0000241,Officer OFF-0000241 assigned as IO (Current Load: 1 cases),,,
ILOG-00000340,FIR-RMN-2021-00001,OFFICER_ASSIGNED,2021-01-25T06:00:00,OFF-0003012,Officer OFF-0003012 assigned as IO (Current Load: 0 cases),,,
ILOG-00000354,FIR-TKR-2021-00001,OFFICER_ASSIGNED,2021-01-25T07:00:00,OFF-0001947,Officer OFF-0001947 assigned as IO (Current Load: 0 cases),,,
ILOG-00000304,FIR-DVG-2021-00002,EVIDENCE_COLLECTED,2021-01-25T09:00:00,OFF-0001753,Evidence EVI-00000114 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000283,FIR-MGL-2021-00003,EVIDENCE_COLLECTED,2021-01-25T11:00:00,OFF-0000931,Evidence EVI-00000110 collected: Voluntary statement of witness given,,,
ILOG-00000361,FIR-RBG-2021-00011,EVIDENCE_COLLECTED,2021-01-25T12:00:00,OFF-0003674,Evidence EVI-00000147 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000341,FIR-RMN-2021-00001,EVIDENCE_COLLECTED,2021-01-25T13:00:00,OFF-0003013,Evidence EVI-00000129 collected: Recovered stolen gold jewellery,,,
ILOG-00000277,FIR-BSD-2021-00001,EVIDENCE_COLLECTED,2021-01-25T15:00:00,OFF-0002231,Evidence EVI-00000106 collected: Palm print lifted from window sill,,,
ILOG-00000357,FIR-RBG-2021-00011,FIR_FILED,2021-01-25T15:00:00,,FIR KA/RBG/2021/00011 registered at STN-KA-RBG-0011,,,
ILOG-00000334,FIR-KLP-2021-00008,EVIDENCE_COLLECTED,2021-01-25T16:00:00,OFF-0001637,Evidence EVI-00000136 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00000358,FIR-RBG-2021-00011,OFFICER_ASSIGNED,2021-01-25T16:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000278,FIR-BSD-2021-00001,EVIDENCE_COLLECTED,2021-01-25T17:00:00,OFF-0002230,Evidence EVI-00000107 collected: Statement of auto driver who saw accused,,,
ILOG-00000355,FIR-TKR-2021-00001,EVIDENCE_COLLECTED,2021-01-25T17:00:00,OFF-0001949,Evidence EVI-00000143 collected: Recovered vehicle from accused's possession,,,
ILOG-00000091,FIR-KLP-2021-00001,SUSPECT_IDENTIFIED,2021-01-26T00:00:00,OFF-0001520,Suspect Satish Kamath identified through investigation,,,
ILOG-00000365,FIR-RBG-2021-00010,FIR_FILED,2021-01-26T08:00:00,,FIR KA/RBG/2021/00010 registered at STN-KA-RBG-0013,,,
ILOG-00000370,FIR-BLR2-2021-00004,FIR_FILED,2021-01-26T11:00:00,OFF-0003426,FIR KA/BLR2/2021/00004 registered at STN-KA-BLR2-0006,,,
ILOG-00000350,FIR-BLR-2021-00022,EVIDENCE_COLLECTED,2021-01-26T12:00:00,OFF-0000242,Evidence EVI-00000078 collected: Recovered stolen gold jewellery,,,
ILOG-00000317,FIR-KLR-2021-00001,EVIDENCE_COLLECTED,2021-01-26T15:00:00,OFF-0002792,Evidence EVI-00000132 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00000377,FIR-HSN-2021-00001,FIR_FILED,2021-01-26T17:00:00,,FIR KA/HSN/2021/00001 registered at STN-KA-HSN-0011,,,
ILOG-00000032,FIR-BLG-2021-00002,ARREST,2021-01-26T18:00:00,OFF-0001289,"Accused Shantha Joshi arrested at Near Bus Stand, Belagavi",,,
ILOG-00000374,FIR-RBG-2021-00012,FIR_FILED,2021-01-26T19:00:00,,FIR KA/RBG/2021/00012 registered at STN-KA-RBG-0020,,,
ILOG-00000375,FIR-RBG-2021-00012,OFFICER_ASSIGNED,2021-01-27T02:00:00,OFF-0003742,Officer OFF-0003742 assigned as IO (Current Load: 1 cases),,,
ILOG-00000366,FIR-RBG-2021-00010,OFFICER_ASSIGNED,2021-01-27T03:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00000371,FIR-BLR2-2021-00004,OFFICER_ASSIGNED,2021-01-27T03:00:00,OFF-0003426,Officer OFF-0003426 assigned as IO (Current Load: 1 cases),,,
ILOG-00000395,FIR-MYS-2021-00004,FIR_FILED,2021-01-27T10:00:00,OFF-0000777,FIR KA/MYS/2021/00004 registered at STN-KA-MYS-0022,,,
ILOG-00000412,FIR-KLP-2021-00010,EVIDENCE_COLLECTED,2021-01-27T10:00:00,OFF-0001479,Evidence EVI-00000166 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00000084,FIR-RBG-2021-00002,ARREST,2021-01-27T11:00:00,OFF-0003745,"Accused Vidya Aras arrested at Near Market, Dharwad",,,
ILOG-00000401,FIR-RBG-2021-00013,FIR_FILED,2021-01-27T11:00:00,OFF-0003622,FIR KA/RBG/2021/00013 registered at STN-KA-RBG-0005,,,
