fir_id,event_id,fir_number,station_id,district_id,district_name,occurred_date,reported_date,crime_type,crime_category,ipc_sections,severity,status,description_en,description_kn,latitude,longitude,complainant_name,complainant_phone,complainant_address,estimated_loss_inr,num_accused,num_victims,num_witnesses,is_gang_crime,season,accomplice_criminal_ids,vehicle_ids,phone_ids,campaign_id,nearest_poi_id,investigating_officer_id,sho_officer_id,gang_id,festival_context,primary_criminal_id
FIR-DVG-2021-00005,EVT-00000000-20210115,KA/DVG/2021/00005,STN-KA-DVG-0013,KA-DVG,Davanagere,2021-01-15,2021-01-16,CHAIN,property,392,3,Final Report,Accused snatched gold chain weighing 9 grams from complainant near street.,"ದೂರುದಾರರು ಸಂಚಾರ ಮಾಡುತ್ತಿದ್ದಾಗ 3 ವ್ಯಕ್ತಿಗಳು ಮೋಟಾರ್ ಸೈಕಲ್ ಮೇಲೆ ಬಂದು ರೂ. 140,958 ಮೌಲ್ಯದ ಚಿನ್ನದ ಸರ ಎಳೆದುಕೊಂಡು ಓಡಿದ್ದಾರೆ.",14.407795507386721,75.85316047336082,Vinay Bhat,6073273066,Karnataka - 594166,140958.66,1,1,2,true,winter,,VEH-00000978,PHN-00002448,,POI-001477,,,GANG-0001,,CRM-0000235
FIR-RBG-2021-00008,EVT-00000001-20210115,KA/RBG/2021/00008,STN-KA-RBG-0016,KA-RBG,Dharwad,2021-01-15,2021-01-20,BURGLARY,property,457,3,Charge Sheet Filed,Housebreaking reported. Offenders entered through window entry and decamped with cash.,,15.383117157366831,75.23884074615343,Geetha Lingayat,9404563700,Karnataka - 564357,423080.78,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003795,OFF-0003720,OFF-0003720,GANG-0004,,CRM-0000213
FIR-RBG-2021-00009,EVT-00000002-20210115,KA/RBG/2021/00009,STN-KA-RBG-0020,KA-RBG,Dharwad,2021-01-15,2021-01-15,TRESPASS,property,447|324|34,2,Under Investigation,Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 40.,,15.517531,75.01431,Saritha Sharma,6849758900,Karnataka - 572762,40.5,1,2,0,false,winter,,,,,POI-003833,OFF-0003740,OFF-0003740,,,
FIR-RBG-2021-00010,EVT-00000000-20210116,KA/RBG/2021/00010,STN-KA-RBG-0020,KA-RBG,Dharwad,2021-01-16,2021-01-16,BURGLARY,property,457|324|34,3,Transferred,Housebreaking reported. Offenders entered through window entry and decamped with laptop.,,15.50812,75.014849,Shivakumar Hegde,8892195094,Karnataka - 590982,74034.92,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003825,OFF-0003740,OFF-0003740,GANG-0004,,CRM-0000213
FIR-BLG-2021-00004,EVT-00000001-20210116,KA/BLG/2021/00004,STN-KA-BLG-0004,KA-BLG,Belagavi,2021-01-16,2021-01-18,ASSAULT,violent,324,3,Charge Sheet Filed,Complainant was attacked by 3 persons. Injuries sustained. Admitted to hospital.,,15.89706624411341,74.48730635609759,Ravi Aras,8056394172,Karnataka - 579956,4510.12,1,2,2,false,winter,,,,,POI-001061,OFF-0001290,OFF-0001292,,,
FIR-RBG-2021-00011,EVT-00000002-20210116,KA/RBG/2021/00011,STN-KA-RBG-0029,KA-RBG,Dharwad,2021-01-16,2021-01-17,DRUNK_DRV,traffic,185MV|324|34,2,Under Investigation,Unknown person(s) committed theft of mobile phone from market area. Complainant noticed the theft at 20:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 1,605 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",15.348023,74.951011,Mahesh Reddy,9941332820,Karnataka - 577391,1605.9,1,3,0,false,winter,,,,,POI-003754,OFF-0003798,OFF-0003798,,,
FIR-RBG-2021-00012,EVT-00000000-20210117,KA/RBG/2021/00012,STN-KA-RBG-0028,KA-RBG,Dharwad,2021-01-17,2021-01-17,BURGLARY,property,457,3,Charge Sheet Filed,Unknown persons broke window entry and committed theft of laptop. Case registered u/s 457 IPC.,ಮನೆಯ ಬಾಗಿಲು window entry ಮೂಲಕ ತೆರೆದು gold jewellery ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,15.505973,75.355589,Ravi Sharma,6192993674,Karnataka - 566885,393097.88,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003876,OFF-0003797,OFF-0003797,GANG-0004,,CRM-0000213
FIR-BLR-2021-00010,EVT-00000001-20210117,KA/BLR/2021/00010,STN-KA-BLR-0054,KA-BLR,Bengaluru Urban,2021-01-17,2021-01-19,BURGLARY,property,457,3,Under Investigation,"The accused broke into the complainant's house by fake delivery and stole mobile phone worth Rs. 431,872.","ಆರೋಪಿಯು fake delivery ಮೂಲಕ ದೂರುದಾರರ ಮನೆಗೆ ನುಗ್ಗಿ ರೂ. 431,872 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",12.940196,77.749855,Ganesh Tantri,6112479734,Karnataka - 576034,431872.11,1,1,1,false,winter,,VEH-00000215,PHN-00000532,,POI-000018,OFF-0000516,OFF-0000516,,,CRM-0000239
FIR-BLR-2021-00011,EVT-00000002-20210117,KA/BLR/2021/00011,STN-KA-BLR-0048,KA-BLR,Bengaluru Urban,2021-01-17,2021-01-19,CHAIN,property,392|324|34,3,Closed (Undetected),"The complainant was traveling when 3 persons on motorcycle snatched gold chain worth Rs. 236,499.","ದೂರುದಾರರು ಸಂಚಾರ ಮಾಡುತ್ತಿದ್ದಾಗ 3 ವ್ಯಕ್ತಿಗಳು ಮೋಟಾರ್ ಸೈಕಲ್ ಮೇಲೆ ಬಂದು ರೂ. 236,499 ಮೌಲ್ಯದ ಚಿನ್ನದ ಸರ ಎಳೆದುಕೊಂಡು ಓಡಿದ್ದಾರೆ.",12.967002,77.798222,Shruthi Kumar,8143606285,Karnataka - 563191,236499.52,1,1,1,false,winter,,,,,POI-000287,OFF-0000462,OFF-0000453,,,CRM-0000032
FIR-MGL-2021-00004,EVT-00000000-20210118,KA/MGL/2021/00004,STN-KA-MGL-0020,KA-MGL,Dakshina Kannada,2021-01-18,2021-01-18,THEFT,property,379,2,Closed (Undetected),"Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 26,943.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 26,943 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",12.505649,75.127572,Akash Hegde,9964305470,Karnataka - 574347,26943.76,1,1,0,false,winter,,,,,POI-000779,OFF-0000985,OFF-0000982,,,
FIR-BLR-2021-00012,EVT-00000001-20210118,KA/BLR/2021/00012,STN-KA-BLR-0005,KA-BLR,Bengaluru Urban,2021-01-18,2021-01-20,MURDER,violent,302|324|34,6,Final Report,Murder committed at market area. Accused attacked deceased with country bomb over property dispute.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 0 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.,12.90781,77.399086,Kavitha Bhat,9312597488,Karnataka - 578561,0.0,1,2,2,false,winter,,,PHN-00000776,,POI-000025,OFF-0000059,OFF-0000055,,,CRM-0000001
FIR-KLP-2021-00004,EVT-00000002-20210118,KA/KLP/2021/00004,STN-KA-KLP-0023,KA-KLP,Kalaburagi,2021-01-18,2021-01-19,HIT_RUN,traffic,304A,4,Under Investigation,"Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 80,715.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 80,715 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",17.169116,77.332807,Suma Rao,6335212678,Karnataka - 566447,80715.31,1,3,2,false,winter,,,,,POI-001348,OFF-0001627,OFF-0001633,,,
FIR-RBG-2021-00013,EVT-00000000-20210119,KA/RBG/2021/00013,STN-KA-RBG-0025,KA-RBG,Dharwad,2021-01-19,2021-01-20,BURGLARY,property,457,3,Under Investigation,"The accused broke into the complainant's house by open access and stole cash worth Rs. 311,732.",,15.255649,75.054998,Geetha Shastri,8744163247,Karnataka - 586382,311732.02,1,3,2,true,winter,,VEH-00000240,PHN-00000603,,POI-003851,,,GANG-0004,,CRM-0000213
FIR-BLR-2021-00013,EVT-00000001-20210119,KA/BLR/2021/00013,STN-KA-BLR-0055,KA-BLR,Bengaluru Urban,2021-01-19,2021-01-20,ATM_FRAUD,cyber,379|324|34,3,Final Report,Unknown person(s) committed theft of laptop from market area. Complainant noticed the theft at 22:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 58,876 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",13.199414,77.514358,Suma Singh,9384209026,Karnataka - 577780,58876.57,1,3,0,false,winter,,,,,POI-000093,OFF-0000533,OFF-0000534,,,
FIR-BLR-2021-00014,EVT-00000002-20210119,KA/BLR/2021/00014,STN-KA-BLR-0006,KA-BLR,Bengaluru Urban,2021-01-19,2021-01-19,ATM_FRAUD,cyber,379,3,Under Investigation,"The complainant reported that the accused stole two-wheeler valued at Rs. 50,744 from shop on the above date.",,13.121386,77.469368,Srikanth Thakur,7915928339,Karnataka - 561177,50744.19,1,1,1,false,winter,,,,,POI-000004,,,,,CRM-0000135
FIR-RBG-2021-00014,EVT-00000000-20210120,KA/RBG/2021/00014,STN-KA-RBG-0003,KA-RBG,Dharwad,2021-01-20,2021-01-22,BURGLARY,property,457,3,Closed (Undetected),Unknown persons broke window entry and committed theft of cash. Case registered u/s 457 IPC.,ಮನೆಯ ಬಾಗಿಲು window entry ಮೂಲಕ ತೆರೆದು two-wheeler ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,15.464689,75.343706,Vidya Shetty,9377634777,Karnataka - 578144,12031.48,1,3,1,true,winter,,VEH-00000240,PHN-00000603,,POI-003723,,,GANG-0004,,CRM-0000213
FIR-RBG-2021-00015,EVT-00000001-20210120,KA/RBG/2021/00015,STN-KA-RBG-0028,KA-RBG,Dharwad,2021-01-20,2021-01-20,POSSESS,narcotics,NDPS_27,3,Under Investigation,"The complainant reported that the accused stole cash valued at Rs. 59,702 from the complainant's house on the above date.",,15.398491,75.264567,Mahesh Reddy,7751813659,Karnataka - 587199,59702.61,1,2,1,false,winter,,VEH-00000221,PHN-00000553,,POI-003793,OFF-0003797,OFF-0003797,,,CRM-0000080
FIR-DVG-2021-00006,EVT-00000002-20210120,KA/DVG/2021/00006,STN-KA-DVG-0012,KA-DVG,Davanagere,2021-01-20,2021-01-20,MURDER,violent,302,6,Final Report,Body of deceased found at bus stand. Accused identified as acquaintance of deceased.,,14.756214,75.678924,Nitya Joshi,8222166989,Karnataka - 583645,0.0,1,4,0,false,winter,,,PHN-00002586,,POI-001472,,,,,CRM-0000139
FIR-RBG-2021-00016,EVT-00000000-20210121,KA/RBG/2021/00016,STN-KA-RBG-0012,KA-RBG,Dharwad,2021-01-21,2021-01-21,BURGLARY,property,457,3,Closed (Undetected),Unknown persons broke window entry and committed theft of mobile phone. Case registered u/s 457 IPC.,,15.269589,74.852419,Kavitha Sharma,9303346361,Karnataka - 579834,276669.78,1,3,1,true,winter,,VEH-00000240,PHN-00000603,,POI-003773,OFF-0003675,OFF-0003677,GANG-0004,,CRM-0000213
FIR-BLR-2021-00015,EVT-00000001-20210121,KA/BLR/2021/00015,STN-KA-BLR-0004,KA-BLR,Bengaluru Urban,2021-01-21,2021-01-21,HIT_RUN,traffic,304A,4,Final Report,"Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 68,767.",,13.109149,77.567556,Rekha Thakur,7445606001,Karnataka - 574712,68767.41,1,4,1,false,winter,,,PHN-00001534,,POI-000096,OFF-0000038,OFF-0000038,,,CRM-0000215
FIR-UDR-2021-00002,EVT-00000002-20210121,KA/UDR/2021/00002,STN-KA-UDR-0016,KA-UDR,Udupi,2021-01-21,2021-01-22,ASSAULT,violent,324,3,Closed (Undetected),Physical assault reported. Accused attacked complainant over property dispute at the complainant's house.,ಆರೋಪಿಯು none ಬಳಸಿ ದೂರುದಾರರ ಮೇಲೆ market area ಬಳಿ ಹಲ್ಲೆ ಮಾಡಿದ್ದಾನೆ.,13.493096,75.038345,Shivakumar Adiga,9743728588,Karnataka - 563363,9807.97,1,1,1,true,winter,,,PHN-00004083,,POI-002487,OFF-0002567,OFF-0002567,GANG-0000,,CRM-0000074
FIR-RBG-2021-00017,EVT-00000000-20210122,KA/RBG/2021/00017,STN-KA-RBG-0006,KA-RBG,Dharwad,2021-01-22,2021-01-23,BURGLARY,property,457|324|34,3,Transferred,"The accused broke into the complainant's house by window entry and stole mobile phone worth Rs. 57,037.",ಮನೆಯ ಬಾಗಿಲು window entry ಮೂಲಕ ತೆರೆದು gold jewellery ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,15.43985,75.069641,Abhishek Murthy,9179009727,Karnataka - 572606,57037.33,1,1,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003813,OFF-0003643,OFF-0003640,GANG-0004,,CRM-0000213
FIR-BLR2-2021-00006,EVT-00000001-20210122,KA/BLR2/2021/00006,STN-KA-BLR2-0023,KA-BLR2,Ballari,2021-01-22,2021-01-22,BURGLARY,property,457|324|34,3,Charge Sheet Filed,"The accused broke into the complainant's house by rear entry and stole two-wheeler worth Rs. 69,660.",,15.396532,77.033929,Ajay Hegde,7942982364,Karnataka - 581041,69660.46,1,3,0,false,winter,,,PHN-00004129,,POI-003645,,,,,CRM-0000227
FIR-BLR-2021-00016,EVT-00000002-20210122,KA/BLR/2021/00016,STN-KA-BLR-0059,KA-BLR,Bengaluru Urban,2021-01-22,2021-01-22,VEH_THEFT,property,379,2,Under Investigation,car stolen from shop between 11:00 hrs and 15:00 hrs.,ದೂರುದಾರರ car (KA 14 AA 8981) ವಾಹನವು shop ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,12.814791,77.542651,Sangeetha Reddy,9969752424,Karnataka - 567295,1261013.4,1,1,1,false,winter,,VEH-00001010,,,POI-000071,OFF-0000561,OFF-0000561,,,CRM-0000232
FIR-RBG-2021-00018,EVT-00000000-20210123,KA/RBG/2021/00018,STN-KA-RBG-0017,KA-RBG,Dharwad,2021-01-23,2021-01-23,BURGLARY,property,457,3,Under Investigation,Housebreaking reported. Offenders entered through fake delivery and decamped with cash.,,15.480108,74.819013,Mohan Singh,6114414986,Karnataka - 587771,461134.13,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003786,,,GANG-0004,,CRM-0000213
FIR-KLP-2021-00005,EVT-00000001-20210123,KA/KLP/2021/00005,STN-KA-KLP-0021,KA-KLP,Kalaburagi,2021-01-23,2021-01-23,KIDNAP,violent,363,5,Charge Sheet Filed,Unknown person(s) committed theft of cash from shop. Complainant noticed the theft at 21:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 598,892 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",17.296215,76.9385,Basavaraj Udupi,8726223167,Karnataka - 577376,598892.36,1,3,2,true,winter,,,PHN-00001669,,POI-001357,OFF-0001606,OFF-0001606,GANG-0000,,CRM-0000074
FIR-VKT-2021-00001,EVT-00000002-20210123,KA/VKT/2021/00001,STN-KA-VKT-0012,KA-VKT,Vijayanagara,2021-01-23,2021-01-24,THEFT,property,379,2,Transferred,Unknown person(s) committed theft of laptop from shop. Complainant noticed the theft at 21:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 42,889 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.",14.942212,76.170586,Lakshmi Rao,6102687487,Karnataka - 583853,42889.27,1,1,0,false,winter,,VEH-00000287,PHN-00004071,,POI-003324,OFF-0003269,OFF-0003269,,,CRM-0000042
FIR-RBG-2021-00019,EVT-00000000-20210124,KA/RBG/2021/00019,STN-KA-RBG-0027,KA-RBG,Dharwad,2021-01-24,2021-01-25,BURGLARY,property,457,3,Under Investigation,Housebreaking reported. Offenders entered through window entry and decamped with laptop.,,15.571935,74.993197,Nagaraj Swamy,6862402053,Karnataka - 562267,318498.68,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-003868,,,GANG-0004,,CRM-0000213
FIR-KLP-2021-00006,EVT-00000001-20210124,KA/KLP/2021/00006,STN-KA-KLP-0019,KA-KLP,Kalaburagi,2021-01-24,2021-01-24,BURGLARY,property,457,3,Under Investigation,"The accused broke into the complainant's house by window entry and stole cash worth Rs. 228,866.","ಆರೋಪಿಯು window entry ಮೂಲಕ ದೂರುದಾರರ ಮನೆಗೆ ನುಗ್ಗಿ ರೂ. 228,866 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.",17.522787,76.949044,Naveen Shastri,9780997879,Karnataka - 570756,228866.51,1,2,0,true,winter,,VEH-00000240,PHN-00000603,,POI-001323,OFF-0001592,,GANG-0004,,CRM-0000213
FIR-MYS-2021-00001,EVT-00000002-20210124,KA/MYS/2021/00001,STN-KA-MYS-0022,KA-MYS,Mysuru,2021-01-24,2021-01-29,DRUNK_DRV,traffic,185MV,2,Under Investigation,Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 160.,,12.136922,76.452294,Mohan Nayak,9417172761,Karnataka - 566034,160.23,1,2,1,false,winter,,,,,POI-000612,OFF-0000776,OFF-0000776,,,
FIR-RBG-2021-00020,EVT-00000000-20210125,KA/RBG/2021/00020,STN-KA-RBG-0025,KA-RBG,Dharwad,2021-01-25,2021-01-25,BURGLARY,property,457,3,Under Investigation,"The accused broke into the complainant's house by window entry and stole cash worth Rs. 205,571.",,15.23019,75.049617,Sandeep Ayyar,8056618724,Karnataka - 560071,205571.24,1,2,1,true,winter,,VEH-00000240,PHN-00000603,,POI-003848,,,GANG-0004,,CRM-0000213
FIR-KLP-2021-00007,EVT-00000001-20210125,KA/KLP/2021/00007,STN-KA-KLP-0021,KA-KLP,Kalaburagi,2021-01-25,2021-01-25,BURGLARY,property,457,3,Final Report,Housebreaking reported. Offenders entered through window entry and decamped with two-wheeler.,,17.31055,76.996929,Deepak Verma,8663082234,Karnataka - 585385,356822.49,1,1,1,true,winter,,VEH-00000240,PHN-00000603,,POI-001289,OFF-0001618,OFF-0001606,GANG-0004,,CRM-0000213
FIR-BLR-2021-00017,EVT-00000002-20210125,KA/BLR/2021/00017,STN-KA-BLR-0039,KA-BLR,Bengaluru Urban,2021-01-25,2021-01-25,CYBER,cyber,66C_IT,3,Under Investigation,"Accused posing as bank official defrauded complainant of Rs. 54,660 by obtaining OTP.","ದೂರುದಾರರಿಗೆ ವಂಚಕ ಕರೆ ಬಂದು OTP ಪಡೆದು ರೂ. 54,660 ವಂಚಿಸಲಾಗಿದೆ.",12.731001,77.536437,Vidya Naik,6330723534,Karnataka - 567609,54660.17,1,3,2,false,winter,,,PHN-00001398,,POI-000067,OFF-0000380,OFF-0000369,,,CRM-0000007
FIR-RBG-2021-00021,EVT-00000000-20210126,KA/RBG/2021/00021,STN-KA-RBG-0018,KA-RBG,Dharwad,2021-01-26,2021-01-28,BURGLARY,property,457,3,Transferred,"The accused broke into the complainant's house by window entry and stole gold jewellery worth Rs. 399,811.",,15.371894,75.031579,Jyothi Reddy,7712524749,Karnataka - 570451,399811.01,1,3,1,true,winter,,VEH-00000240,PHN-00000603,,POI-003808,OFF-0003730,OFF-0003730,GANG-0004,Republic_Day,CRM-0000213
FIR-KLP-2021-00008,EVT-00000001-20210126,KA/KLP/2021/00008,STN-KA-KLP-0005,KA-KLP,Kalaburagi,2021-01-26,2021-01-26,BURGLARY,property,457,3,Under Investigation,Unknown persons broke window entry and committed theft of laptop. Case registered u/s 457 IPC.,,17.377702,76.979516,Nagaraj Swamy,8488589645,Karnataka - 572008,226446.17,1,1,2,true,winter,,VEH-00000240,PHN-00000603,,POI-001249,OFF-0001491,OFF-0001481,GANG-0004,Republic_Day,CRM-0000213
FIR-BSD-2021-00001,EVT-00000002-20210126,KA/BSD/2021/00001,STN-KA-BSD-0001,KA-BSD,Bagalkote,2021-01-26,2021-01-29,CYBER,cyber,66C_IT,3,Under Investigation,"Complainant received fraudulent call/message and was cheated of Rs. 1,331,899 through online transfer.",,16.589773,75.643113,Vikram Prabhu,6084679708,Karnataka - 573882,1331899.26,1,1,2,true,winter,,,PHN-00001669,,POI-002050,,,GANG-0000,Republic_Day,CRM-0000074
FIR-RBG-2021-00022,EVT-00000000-20210127,KA/RBG/2021/00022,STN-KA-RBG-0016,KA-RBG,Dharwad,2021-01-27,2021-01-27,BURGLARY,property,457,3,Under Investigation,Housebreaking reported. Offenders entered through window entry and decamped with laptop.,,15.412833,75.280215,Jyothi Lingayat,8925625818,Karnataka - 566595,461399.9,1,2,2,true,winter,,VEH-00000240,PHN-00000603,,POI-003794,OFF-0003720,OFF-0003720,GANG-0004,,CRM-0000213
FIR-BSD-2021-00002,EVT-00000001-20210127,KA/BSD/2021/00002,STN-KA-BSD-0005,KA-BSD,Bagalkote,2021-01-27,2021-01-30,CYBER,cyber,66C_IT,3,Under Investigation,"Accused posing as bank official defrauded complainant of Rs. 2,639,397 by obtaining OTP.",,16.696518,75.436465,Jyothi Desai,6769719216,Karnataka - 579481,2639397.84,1,1,0,true,winter,,,PHN-00001669,,POI-002076,OFF-0002252,OFF-0002252,GANG-0000,,CRM-0000074
FIR-HBL-2021-00005,EVT-00000002-20210127,KA/HBL/2021/00005,STN-KA-HBL-0008,KA-HBL,Hubballi-Dharwad,2021-01-27,2021-01-29,CHAIN,property,392|324|34,3,Charge Sheet Filed,Chain snatching incident reported near bus stand. Two persons on unknown snatched chain and fled.,"ದೂರುದಾರರು ಸಂಚಾರ ಮಾಡುತ್ತಿದ್ದಾಗ 4 ವ್ಯಕ್ತಿಗಳು ಮೋಟಾರ್ ಸೈಕಲ್ ಮೇಲೆ ಬಂದು ರೂ. 140,133 ಮೌಲ್ಯದ ಚಿನ್ನದ ಸರ ಎಳೆದುಕೊಂಡು ಓಡಿದ್ದಾರೆ.",15.557118,75.028074,Saritha Gowda,7481970255,Karnataka - 572647,140133.1,1,1,0,false,winter,,,,,POI-000885,OFF-0001118,OFF-0001114,,,
FIR-RBG-2021-00023,EVT-00000000-20210128,KA/RBG/2021/00023,STN-KA-RBG-0007,KA-RBG,Dharwad,2021-01-28,2021-01-28,BURGLARY,property,457,3,Under Investigation,Unknown persons broke social engineering and committed theft of mobile phone. Case registered u/s 457 IPC.,ಮನೆಯ ಬಾಗಿಲು social engineering ಮೂಲಕ ತೆರೆದು cash ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,15.317446,75.278685,Umesh Bhat,9065708816,Karnataka - 573220,91952.77,1,3,1,true,winter,,VEH-00000240,PHN-00000603,,POI-003733,OFF-0003644,OFF-0003644,GANG-0004,,CRM-0000213
FIR-KLP-2021-00009,EVT-00000001-20210128,KA/KLP/2021/00009,STN-KA-KLP-0022,KA-KLP,Kalaburagi,2021-01-28,2021-01-31,BURGLARY,property,457,3,Closed (Undetected),"The accused broke into the complainant's house by window entry and stole cash worth Rs. 381,418.","ಆರೋಪಿಯು window entry ಮೂಲಕ ದೂರುದಾರರ ಮನೆಗೆ ನುಗ್ಗಿ ರೂ. 381,418 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",17.548812,77.154183,Yogesh Adiga,9641557150,Karnataka - 577179,381418.14,1,3,0,true,winter,,VEH-00000240,PHN-00000603,,POI-001343,OFF-0001626,OFF-0001626,GANG-0004,,CRM-0000213
FIR-BSD-2021-00003,EVT-00000002-20210128,KA/BSD/2021/00003,STN-KA-BSD-0004,KA-BSD,Bagalkote,2021-01-28,2021-01-29,CYBER,cyber,66C_IT,3,Transferred,"Complainant received fraudulent call/message and was cheated of Rs. 721,327 through online transfer.","ದೂರುದಾರರಿಗೆ ವಂಚಕ ಕರೆ ಬಂದು OTP ಪಡೆದು ರೂ. 721,327 ವಂಚಿಸಲಾಗಿದೆ.",16.497791,75.258073,Abhishek Nambiar,8125247041,Karnataka - 571269,721327.35,1,1,2,true,winter,,,PHN-00004083,,POI-002072,OFF-0002248,OFF-0002248,GANG-0000,,CRM-0000074
